volume,class_1,class_2,class_3,class_4
1.67,3,1,0,2
1.92,7,1,1,2
1.58,9,8,1,7
1.86,8,5,6,2
4.56,5,5,7,0
4.05,6,7,0,0
3.55,1,4,3,0
1.99,0,3,5,4
3.24,1,1,7,9
1.2,1,4,2,9
4.51,6,4,4,1
1.09,0,3,5,3
2.8,8,7,4,6
1.07,4,5,3,4
2.72,6,0,0,8
2.85,5,5,3,8
1.54,7,3,0,7
4.64,2,5,7,1
3.17,9,2,7,9
4.93,3,8,2,9
2.96,3,2,3,2
1.77,10,1,7,4
2.4,2,3,2,6
2.36,10,1,5,6
4.14,8,7,6,1
3.45,5,7,5,1
3.26,0,4,0,8
2.91,1,7,2,4
1.35,5,1,5,6
4.56,7,4,0,2
3.62,7,6,1,5
4.44,0,3,2,6
2.6,5,0,0,1
4.05,5,8,4,4
3.52,1,4,1,8
1.73,5,8,1,1
2.29,6,5,5,0
4.85,1,1,5,7
4.87,5,8,6,2
4.63,4,5,7,1
2.01,7,0,4,4
2.15,1,0,0,7
1.87,8,3,7,6
2.74,0,2,0,7
2.44,6,7,4,9
3.67,10,8,5,3
1.66,3,0,5,7
3.62,5,5,2,2
4.22,4,2,4,1
1.44,2,6,0,1
4.42,7,3,1,1
1.72,9,0,7,4
3.04,10,7,1,9
4.26,1,7,1,3
4.51,1,1,5,3
2.99,5,6,7,1
1.52,0,8,2,5
3.73,9,5,7,1
3.2,8,4,1,6
1.93,2,0,4,0
4.04,2,4,3,6
3.27,5,0,6,0
2.57,9,0,2,1
8.33,5,3,3,7
5.12,10,0,7,3
5.96,6,7,5,5
9.72,9,4,0,7
7.18,10,2,7,1
7.59,5,7,2,1
9.36,6,1,4,9
9.67,5,8,4,9
5.81,6,7,6,2
7.84,3,2,3,2
5.42,3,1,3,9
6.05,4,5,7,6
8.92,8,8,4,7
9.68,6,3,1,2
6.44,0,0,5,5
7.9,0,3,3,2
6.0,1,6,2,7
5.34,4,1,3,2
7.12,7,1,2,5
5.04,0,6,5,3
8.72,3,2,5,9
7.04,7,8,4,1
8.07,7,4,4,8
6.46,2,1,5,8
8.68,5,3,5,9
8.97,4,5,3,5
9.89,10,4,3,4
9.61,1,4,0,2
6.59,5,1,4,3
5.2,2,8,7,0
8.99,2,5,6,7
7.99,7,4,1,0
6.34,9,4,7,7
6.3,1,1,3,6
5.59,9,8,3,1
8.57,7,1,5,2
5.9,4,2,1,2
7.03,4,2,3,5
5.62,7,1,1,2
5.22,2,7,2,5
7.03,5,3,3,6
9.16,9,8,2,1
9.61,4,7,6,6
9.0,10,2,7,1
6.67,6,6,1,5
5.82,2,8,4,2
6.84,3,8,7,0
8.86,1,8,0,8
5.69,1,6,4,4
9.93,4,1,5,2
7.92,10,6,1,7
7.78,0,8,5,8
5.69,4,4,2,5
7.28,0,1,1,2
8.39,10,0,2,6
5.26,8,8,2,7
5.34,9,5,7,7
7.26,0,8,6,9
8.32,0,5,3,8
5.31,7,6,1,0
5.39,8,5,4,5
5.04,10,7,1,9
5.73,0,3,1,4
6.8,0,0,7,6
8.83,0,7,4,3
5.36,1,5,5,1
6.51,0,7,3,8
9.29,0,5,1,9
7.55,0,4,5,3
7.34,5,6,6,4
8.65,9,7,2,8
6.49,6,7,1,1
5.61,2,2,2,9
9.39,0,0,7,6
5.91,0,6,3,1
6.06,10,0,3,5
9.59,7,3,1,0
9.78,2,3,1,8
9.84,4,4,7,0
9.43,3,6,0,2
6.23,0,7,6,0
6.46,0,0,5,8
6.02,1,3,5,4
5.85,0,4,0,1
9.73,6,1,0,0
8.05,9,5,6,4
8.34,9,7,7,1
9.52,9,1,0,0
8.66,8,6,5,1
7.14,2,7,6,6
6.27,3,6,3,7
5.42,1,7,1,0
7.9,9,2,5,6
7.19,7,8,4,9
6.39,3,0,1,9
8.72,7,2,4,7
8.59,3,2,1,9
5.78,1,8,4,9
6.27,7,6,5,4
5.56,0,7,7,4
7.57,5,1,1,2
8.67,7,3,0,2
6.87,1,2,0,9
6.21,2,4,1,1
9.84,1,6,3,8
9.69,7,7,0,4
5.99,6,4,0,4
7.51,1,6,0,9
9.05,5,8,3,0
5.78,6,5,5,1
9.36,6,7,3,0
6.75,6,3,0,5
9.59,4,8,2,4
8.18,7,2,3,8
7.57,5,8,7,0
7.41,2,6,3,6
7.2,6,5,6,6
7.66,10,2,3,5
6.37,3,0,7,2
5.94,10,3,1,0
6.84,1,7,7,7
9.84,8,1,4,5
5.27,4,8,5,5
8.29,4,7,0,8
8.6,10,8,5,4
12.48,4,8,2,4
10.48,7,7,3,7
12.74,6,5,5,8
13.66,3,3,0,6
10.92,7,8,3,0
13.13,2,8,2,5
14.95,0,7,6,6
10.54,8,0,7,7
10.72,2,3,3,2
11.31,8,7,1,9
11.3,8,6,6,1
11.37,1,0,7,7
11.37,7,6,5,1
12.57,10,7,1,1
11.09,5,6,6,9
11.26,4,5,3,1
14.22,10,3,7,1
12.91,7,1,5,4
11.85,10,5,7,1
13.1,10,2,4,9
14.86,10,8,4,8
10.71,3,1,4,6
14.17,0,4,5,7
13.19,5,4,2,8
11.33,1,0,3,0
10.6,10,8,2,6
13.42,0,5,0,7
12.79,5,1,0,9
14.7,2,4,1,9
11.03,8,2,5,7
14.56,9,1,5,1
10.21,0,3,7,5
14.66,1,6,4,0
