bin,item
0,33
0,233
0,257
0,459
0,370
1,57
1,18
1,141
1,479
2,269
2,411
2,400
2,320
3,135
3,285
3,241
3,424
3,213
4,822
4,219
4,160
4,284
5,625
5,824
5,493
5,171
5,184
6,655
6,290
6,66
6,37
7,340
7,73
7,189
7,226
7,1
8,578
8,309
8,227
8,361
8,355
9,576
9,245
9,449
9,272
9,258
10,589
10,621
10,709
10,121
11,115
11,404
11,27
11,138
11,668
12,375
12,271
12,194
12,177
12,985
13,954
13,359
13,436
13,440
13,104
14,906
14,208
14,372
14,51
14,482
15,687
15,117
15,426
15,150
15,741
16,627
16,416
16,351
16,337
16,114
16,128
16,180
17,979
17,102
17,408
17,562
18,594
18,26
18,469
18,185
18,693
19,523
19,109
19,80
19,275
19,705
19,36
19,153
20,694
20,733
20,31
20,202
20,715
21,256
21,491
21,4
21,845
21,602
22,508
22,203
22,50
22,547
22,251
23,395
23,6
23,394
23,412
23,666
23,997
24,948
24,383
24,316
24,0
24,656
25,966
25,455
25,648
25,470
26,531
26,14
26,54
26,262
26,297
26,549
27,558
27,641
27,481
27,217
28,802
28,389
28,399
28,281
28,382
28,120
29,509
29,425
29,97
29,537
29,593
30,678
30,214
30,158
30,193
30,103
31,817
31,657
31,197
31,574
31,249
32,415
32,432
32,318
32,301
32,871
33,512
33,371
33,403
33,760
33,377
34,674
34,664
34,542
34,466
34,341
35,661
35,229
35,632
35,727
36,846
36,472
36,514
36,368
36,223
37,940
37,367
37,21
37,401
37,291
38,858
38,430
38,679
38,156
38,65
39,689
39,598
39,420
39,137
39,224
40,700
40,847
40,2
40,61
40,142
41,731
41,207
41,15
41,480
41,869
42,600
42,525
42,139
42,644
43,888
43,238
43,192
43,304
43,222
44,739
44,801
44,119
44,48
44,77
45,789
45,747
45,406
45,113
45,488
45,134
46,643
46,573
46,163
46,352
46,315
47,555
47,64
47,839
47,30
47,477
48,893
48,998
48,484
48,422
48,498
49,710
49,264
49,695
49,410
49,52
49,460
50,776
50,155
50,722
50,765
51,982
51,63
51,551
51,342
51,798
52,999
52,255
52,79
52,913
53,897
53,821
53,326
53,44
54,596
54,592
54,225
54,444
54,391
55,540
55,754
55,305
55,19
55,684
56,620
56,750
56,360
56,483
56,280
56,112
57,618
57,118
57,191
57,45
57,324
57,565
58,840
58,809
58,246
58,439
58,75
59,758
59,718
59,354
59,607
59,110
60,724
60,773
60,282
60,88
60,541
61,645
61,669
61,441
61,434
61,278
62,649
62,586
62,362
62,742
63,746
63,385
63,67
63,559
63,429
64,783
64,800
64,83
64,215
64,313
65,827
65,188
65,764
65,446
65,129
66,986
66,24
66,244
66,181
66,190
67,677
67,581
67,691
67,250
67,74
68,630
68,92
68,319
68,499
68,561
69,952
69,376
69,365
69,448
69,108
70,665
70,788
70,419
70,474
70,131
71,595
71,239
71,832
71,720
71,91
72,810
72,456
72,266
72,836
72,5
73,770
73,252
73,478
73,654
73,369
73,172
74,905
74,487
74,605
74,3
74,116
75,894
75,346
75,447
75,343
75,209
76,761
76,725
76,613
76,704
76,165
77,909
77,467
77,780
77,298
77,243
78,532
78,289
78,826
78,807
78,381
79,873
79,170
79,585
79,39
79,240
79,62
80,835
80,417
80,307
80,567
80,650
81,957
81,106
81,405
81,53
81,84
81,696
82,799
82,413
82,270
82,164
82,325
82,58
83,637
83,176
83,766
83,28
83,522
84,972
84,196
84,833
84,32
84,143
85,653
85,808
85,218
85,685
85,13
86,886
86,105
86,234
86,366
86,187
86,42
87,553
87,409
87,78
87,781
87,86
87,136
88,859
88,82
88,816
88,433
88,11
89,634
89,183
89,738
89,199
89,321
89,210
89,328
90,518
90,72
90,582
90,357
90,804
91,527
91,423
91,173
91,85
91,338
91,461
92,615
92,414
92,812
92,670
92,23
93,524
93,71
93,792
93,247
93,100
93,122
94,652
94,794
94,813
94,580
94,296
95,983
95,334
95,604
95,476
95,380
96,991
96,437
96,242
96,216
96,261
97,570
97,17
97,254
97,7
97,703
97,283
97,130
98,571
98,10
98,545
98,521
98,333
99,711
99,659
99,230
99,327
99,850
100,59
100,388
100,25
100,819
100,566
100,43
101,861
101,443
101,464
101,200
101,349
101,263
102,587
102,306
102,609
102,453
102,310
102,465
103,590
103,364
103,396
103,811
103,186
103,435
104,683
104,386
104,672
104,575
105,759
105,344
105,795
105,815
105,387
106,505
106,182
106,473
106,506
106,740
107,782
107,302
107,260
107,331
107,161
107,831
108,612
108,608
108,757
108,745
108,294
109,927
109,312
109,702
109,152
109,206
110,931
110,384
110,530
110,471
110,101
111,989
111,560
111,490
111,87
111,418
112,874
112,838
112,34
112,486
112,458
113,837
113,842
113,41
113,174
113,107
113,29
114,563
114,556
114,726
114,345
114,454
115,793
115,497
115,397
115,12
115,329
115,47
115,111
116,557
116,692
116,662
116,676
117,631
117,682
117,168
117,323
117,274
118,579
118,519
118,550
118,848
118,195
119,887
119,68
119,356
119,293
119,546
119,99
120,778
120,46
120,495
120,707
120,732
121,771
121,673
121,428
121,94
121,730
122,829
122,350
122,287
122,640
122,796
122,211
123,911
123,374
123,511
123,768
124,929
124,235
124,299
124,40
124,220
124,452
125,922
125,468
125,814
125,146
125,373
126,642
126,462
126,735
126,610
127,903
127,857
127,175
127,38
128,769
128,393
128,363
128,736
128,311
128,442
129,697
129,166
129,438
129,96
129,611
129,144
130,785
130,535
130,392
130,279
130,729
131,671
131,198
131,591
131,844
131,317
132,971
132,335
132,407
132,539
132,81
132,450
132,330
133,763
133,127
133,622
133,603
133,292
134,501
134,421
134,698
134,248
134,944
135,791
135,577
135,706
135,756
136,956
136,624
136,22
136,303
136,332
136,16
137,849
137,268
137,536
137,93
137,755
138,951
138,126
138,716
138,90
138,348
139,680
139,232
139,221
139,277
139,132
250,628
250,20
250,8
250,89
250,205
251,533
251,841
251,353
251,572
251,494
252,681
252,688
252,76
252,767
252,154
253,552
253,179
253,402
253,339
253,212
253,647
254,701
254,378
254,516
254,646
254,204
255,963
255,775
255,145
255,124
255,463
256,619
256,544
256,9
256,744
256,762
257,884
257,98
257,777
257,60
257,55
258,856
258,935
258,314
258,569
258,300
259,851
259,937
259,308
259,663
259,151
259,843
260,981
260,996
260,489
260,818
260,534
261,947
261,167
261,875
261,866
262,915
262,379
262,529
262,638
262,178
263,860
263,960
263,616
263,606
263,507
264,896
264,347
264,993
264,485
264,159
264,797
265,976
265,231
265,148
265,961
265,623
265,169
265,451
266,852
266,626
266,719
266,492
266,70
266,904
267,987
267,734
267,717
267,445
267,964
267,286
268,977
268,56
268,599
268,123
268,708
268,584
268,133
268,475
269,934
269,147
269,914
269,614
269,949
270,930
270,834
270,805
270,786
270,749
270,629
271,554
271,825
271,743
271,713
271,35
271,526
271,686
272,917
272,276
272,723
272,920
272,517
272,597
273,946
273,883
273,633
273,95
273,891
273,784
274,950
274,538
274,502
274,528
274,504
274,806
274,714
275,994
275,699
275,980
275,882
275,639
275,651
275,236
276,923
276,752
276,712
276,140
276,520
276,267
276,820
276,157
277,885
277,968
277,543
277,967
277,892
277,457
278,916
278,995
278,295
278,358
278,855
278,978
279,880
279,149
279,926
279,962
279,942
280,889
280,431
280,854
280,496
280,953
280,513
280,201
280,322
281,864
281,895
281,900
281,772
281,237
281,938
282,973
282,862
282,583
282,675
282,853
282,908
283,984
283,921
283,265
283,912
283,503
283,658
284,878
284,779
284,787
284,601
284,49
284,877
284,959
285,945
285,955
285,635
285,924
285,868
285,228
286,918
286,427
286,751
286,890
286,823
286,774
286,162
286,259
287,970
287,617
287,932
287,728
287,867
287,992
288,881
288,872
288,790
288,898
288,588
288,737
289,958
289,336
289,919
289,390
289,902
289,865
290,925
290,636
290,928
290,969
290,910
291,990
291,876
291,901
291,975
291,974
292,899
292,863
292,564
292,568
292,828
292,803
292,988
293,933
293,721
293,253
293,965
293,500
293,510
293,936
294,943
294,288
294,870
294,939
