bin,item
0,121
0,11
0,274
0,223
1,368
1,420
1,155
1,143
2,162
2,139
2,254
2,262
3,428
3,410
3,250
3,350
4,141
4,235
4,36
4,23
5,306
5,372
5,186
5,325
6,34
6,234
6,25
6,427
7,495
7,158
7,477
7,3
8,312
8,116
8,208
8,316
9,45
9,467
9,189
9,450
10,402
10,310
10,456
10,205
11,106
11,26
11,387
11,366
12,159
12,28
12,78
12,191
13,198
13,76
13,322
13,156
14,120
14,485
14,452
14,486
15,511
15,386
15,42
15,317
16,620
16,455
16,170
16,412
17,123
17,217
17,492
17,328
18,297
18,303
18,266
18,416
19,228
19,175
19,150
19,308
20,694
20,46
20,131
20,107
21,617
21,19
21,225
21,365
22,360
22,259
22,460
22,679
23,17
23,98
23,748
23,285
24,8
24,473
24,87
24,127
25,441
25,351
25,238
25,257
26,179
26,241
26,184
26,611
27,740
27,215
27,288
27,649
28,684
28,35
28,220
28,86
29,210
29,419
29,148
29,153
29,434
30,657
30,209
30,631
30,265
31,140
31,371
31,75
31,573
31,61
32,362
32,212
32,759
32,522
33,779
33,37
33,281
33,345
33,690
34,432
34,64
34,313
34,951
35,355
35,344
35,249
35,958
36,551
36,200
36,770
36,245
37,63
37,167
37,263
37,943
38,716
38,408
38,563
38,359
39,673
39,757
39,119
39,112
40,805
40,109
40,849
40,337
41,653
41,237
41,149
41,166
41,261
42,902
42,315
42,491
42,115
43,548
43,57
43,841
43,453
43,334
44,788
44,436
44,213
44,833
45,908
45,95
45,299
45,33
45,38
46,71
46,111
46,324
46,888
47,719
47,686
47,56
47,318
48,323
48,66
48,446
48,354
48,713
49,747
49,476
49,580
49,523
50,726
50,569
50,424
50,559
51,60
51,413
51,137
51,891
52,373
52,197
52,431
52,989
52,48
53,284
53,52
53,134
53,982
54,991
54,398
54,669
54,196
55,692
55,493
55,787
55,363
56,799
56,239
56,246
56,248
56,144
57,535
57,516
57,53
57,331
57,102
58,605
58,129
58,224
58,74
58,445
59,430
59,168
59,40
59,858
60,560
60,151
60,582
60,465
61,790
61,448
61,530
61,5
62,199
62,947
62,126
62,704
63,758
63,193
63,730
63,128
64,226
64,361
64,926
64,691
65,73
65,51
65,29
65,552
66,554
66,358
66,329
66,839
67,471
67,369
67,893
67,39
68,752
68,339
68,762
68,507
69,717
69,275
69,526
69,264
70,711
70,44
70,754
70,117
70,84
71,783
71,415
71,138
71,423
71,840
72,775
72,108
72,105
72,14
73,515
73,356
73,746
73,621
74,194
74,164
74,172
74,993
75,22
75,382
75,203
75,941
76,571
76,572
76,93
76,451
76,335
77,739
77,468
77,173
77,725
77,301
78,885
78,583
78,124
78,389
78,271
79,27
79,459
79,114
79,961
80,780
80,539
80,407
80,319
80,4
81,723
81,639
81,229
81,462
82,821
82,267
82,110
82,9
82,247
83,577
83,596
83,793
83,374
84,824
84,338
84,647
84,236
84,296
85,574
85,795
85,104
85,58
86,969
86,211
86,309
86,656
87,182
87,177
87,136
87,178
87,619
88,536
88,333
88,568
88,67
88,353
89,874
89,397
89,80
89,533
90,872
90,206
90,832
90,20
91,613
91,404
91,709
91,370
92,603
92,479
92,232
92,470
92,607
93,736
93,307
93,702
93,321
94,772
94,544
94,506
94,113
95,905
95,527
95,340
95,244
96,661
96,822
96,698
96,342
97,590
97,668
97,24
97,384
97,13
98,866
98,475
98,294
98,687
99,584
99,449
99,192
99,514
99,50
100,510
100,332
100,394
100,509
100,377
101,635
101,341
101,69
101,90
101,88
102,642
102,346
102,689
102,672
103,283
103,59
103,697
103,797
104,862
104,347
104,743
104,484
104,399
105,260
105,295
105,566
105,975
106,778
106,82
106,659
106,834
107,766
107,276
107,201
107,487
107,567
108,812
108,532
108,674
108,771
109,443
109,442
109,949
109,685
110,558
110,256
110,100
110,732
110,258
111,513
111,721
111,512
111,133
112,815
112,755
112,761
112,724
113,496
113,216
113,875
113,183
113,375
114,900
114,497
114,163
114,541
114,47
115,588
115,187
115,157
115,710
115,591
116,505
116,810
116,122
116,499
116,819
117,733
117,405
117,675
117,290
117,703
118,957
118,447
118,751
118,145
118,154
119,737
119,645
119,561
119,469
119,292
120,556
120,809
120,311
120,207
120,826
121,630
121,765
121,219
121,609
121,300
122,97
122,302
122,937
122,870
123,850
123,482
123,96
123,392
123,606
124,633
124,474
124,749
124,763
125,786
125,425
125,727
125,741
126,118
126,418
126,171
126,30
126,968
127,889
127,433
127,417
127,401
127,627
128,955
128,444
128,494
128,253
128,99
129,896
129,894
129,818
129,277
130,999
130,608
130,327
130,823
131,984
131,575
131,744
131,422
132,883
132,421
132,435
132,160
132,520
133,856
133,174
133,326
133,665
133,396
134,731
134,543
134,391
134,767
134,403
135,55
135,31
135,987
135,945
136,646
136,804
136,677
136,553
136,195
137,912
137,760
137,844
137,202
138,683
138,390
138,792
138,814
139,147
139,221
139,478
139,426
250,336
250,130
250,230
250,298
251,663
251,458
251,393
251,18
252,720
252,383
252,242
252,357
253,517
253,437
253,243
253,464
254,585
254,388
254,291
254,77
255,320
255,287
255,385
255,188
256,557
256,400
256,641
256,180
257,729
257,481
257,91
257,352
258,791
258,181
258,695
258,597
259,934
259,190
259,852
259,165
260,970
260,570
260,707
260,7
261,802
261,817
261,846
261,789
261,587
262,884
262,279
262,161
262,831
262,784
263,944
263,472
263,718
263,231
263,801
264,706
264,701
264,490
264,15
264,549
265,662
265,648
265,304
265,293
265,806
266,915
266,598
266,330
266,592
266,10
267,881
267,773
267,349
267,651
268,901
268,983
268,65
268,411
269,827
269,715
269,6
269,794
269,654
270,928
270,632
270,218
270,270
270,618
271,626
271,655
271,796
271,545
271,233
272,976
272,547
272,16
272,255
272,0
273,864
273,81
273,798
273,696
274,671
274,637
274,489
274,712
274,625
275,964
275,658
275,2
275,774
275,83
276,918
276,528
276,785
276,282
277,909
277,289
277,644
277,593
277,49
278,907
278,586
278,379
278,268
278,693
279,952
279,406
279,89
279,756
279,764
280,564
280,43
280,378
280,429
280,919
281,879
281,524
281,562
281,280
281,488
282,682
282,502
282,534
282,101
282,699
283,565
283,829
283,835
283,616
284,880
284,92
284,966
284,135
284,367
285,930
285,599
285,439
285,269
285,501
286,867
286,483
286,942
286,32
286,837
287,962
287,816
287,227
287,735
287,825
288,830
288,678
288,700
288,251
288,652
289,890
289,529
289,650
289,466
289,581
290,504
290,542
290,518
290,610
291,995
291,185
291,409
291,576
291,705
292,936
292,68
292,602
292,589
293,925
293,843
293,848
293,604
293,314
294,977
294,842
294,666
294,811
295,868
295,781
295,272
295,240
295,636
296,965
296,594
296,305
296,376
296,913
297,985
297,72
297,897
297,414
297,94
298,601
298,519
298,79
298,660
298,847
299,979
299,734
299,546
299,85
299,70
300,600
300,670
300,722
300,750
300,579
301,971
301,808
301,286
301,861
301,508
302,917
302,1
302,629
302,624
302,21
303,963
303,463
303,911
303,745
303,454
304,950
304,967
304,12
304,500
304,676
305,869
305,803
305,904
305,521
306,871
306,612
306,498
306,614
306,933
307,953
307,54
307,538
307,457
307,922
308,860
308,438
308,278
308,540
308,978
309,959
309,820
309,742
309,990
309,836
310,921
310,103
310,615
310,873
310,634
311,948
311,664
311,638
311,395
311,461
311,364
312,906
312,214
312,728
312,899
312,956
313,876
313,777
313,146
313,914
313,768
314,974
314,688
314,62
314,643
314,988
315,980
315,714
315,680
315,440
315,857
316,938
316,782
316,152
316,927
316,813
317,932
317,41
317,924
317,838
317,503
318,878
318,935
318,222
318,204
318,859
319,931
319,708
319,887
319,738
319,578
320,865
320,886
320,555
320,169
320,776
321,946
321,380
321,998
321,954
321,623
322,851
322,769
322,916
322,550
323,877
323,828
323,628
323,348
323,525
324,992
324,910
324,595
324,939
324,142
325,895
325,800
325,972
325,923
325,480
326,929
326,882
326,531
326,973
326,667
327,994
327,381
327,125
327,898
327,996
328,853
328,753
328,537
328,845
328,863
329,892
329,920
329,640
329,343
329,854
330,997
330,903
330,681
330,940
330,622
331,960
331,807
331,986
331,981
331,855
332,132
332,273
332,252
332,176
