bin,item
0,102
0,91
0,92
0,3
1,23
1,13
1,156
1,71
2,75
2,128
2,194
2,18
3,202
3,123
3,29
3,57
4,15
4,121
4,19
4,9
5,36
5,218
5,115
6,50
6,52
6,213
6,43
7,70
7,69
7,237
7,17
8,179
8,74
8,22
8,41
9,180
9,78
9,16
9,108
9,67
10,198
10,81
10,87
10,178
11,1
11,137
11,35
11,113
12,65
12,100
12,72
12,157
12,79
13,134
13,140
13,96
13,64
14,135
14,131
14,85
14,54
15,246
15,80
15,119
15,51
16,4
16,190
16,118
16,124
16,94
17,230
17,112
17,59
17,28
18,14
18,84
18,195
18,99
18,61
19,136
19,26
19,53
19,207
20,109
20,161
20,101
20,227
21,244
21,73
21,98
21,83
22,201
22,129
22,249
22,116
23,235
23,177
23,33
24,164
24,11
24,153
24,48
25,45
25,209
25,175
25,191
26,104
26,150
26,146
26,120
27,154
27,76
27,197
27,186
28,203
28,68
28,187
28,39
29,200
29,122
29,8
29,232
30,208
30,159
30,40
30,49
30,63
31,216
31,10
31,174
31,130
32,217
32,106
32,165
32,151
33,247
33,34
33,66
33,183
34,105
34,47
63,42
63,12
63,62
63,58
63,103
64,126
64,114
64,86
64,170
65,144
65,169
65,196
65,2
66,142
66,212
66,55
66,206
67,172
67,38
67,138
67,32
67,24
68,241
68,111
68,221
68,7
69,188
69,30
69,133
69,233
70,214
70,110
70,152
70,117
71,238
71,173
71,160
71,77
72,82
72,167
72,184
72,192
72,46
72,37
73,143
73,176
73,5
73,139
73,162
74,243
74,95
74,199
74,31
74,147
75,93
75,20
75,185
75,97
75,231
76,234
76,21
76,6
76,166
76,127
77,215
77,145
77,141
77,171
77,56
78,148
78,245
78,155
78,125
79,239
79,60
79,222
79,107
79,90
80,168
80,158
80,181
80,225
81,149
81,44
81,132
81,229
81,211
82,205
82,236
82,223
82,224
82,89
83,210
83,182
83,204
83,163
83,248
84,240
84,189
84,219
84,226
85,220
85,228
85,242
85,193
86,27
86,25
86,0
86,88
