bin,item
0,219
0,38
0,22
0,208
1,281
1,16
1,83
2,146
2,199
2,36
2,206
3,185
3,5
3,58
3,8
4,341
4,201
4,353
4,142
5,4
5,30
5,63
5,410
6,252
6,118
6,93
6,200
7,290
7,392
7,229
7,17
8,338
8,327
8,81
8,99
9,295
9,140
9,254
9,70
10,275
10,19
10,316
10,230
11,340
11,249
11,68
11,318
11,77
12,390
12,233
12,326
12,10
13,429
13,191
13,213
13,178
13,231
14,317
14,136
14,31
14,82
14,24
15,399
15,414
15,220
15,138
16,348
16,297
16,239
16,238
16,247
17,473
17,237
17,28
17,132
17,150
18,362
18,198
18,21
18,170
18,186
19,323
19,225
19,324
19,203
20,302
20,364
20,214
20,153
21,498
21,51
21,344
21,157
21,72
22,291
22,164
22,33
22,360
22,73
23,261
23,44
23,117
23,171
23,86
24,258
24,221
24,169
24,420
24,108
25,329
25,184
25,207
25,23
25,416
26,368
26,264
26,303
26,29
26,124
27,492
27,49
27,106
27,224
27,176
28,407
28,101
28,188
28,332
29,395
29,304
29,159
29,211
29,149
30,400
30,246
30,288
30,147
31,355
31,110
31,95
31,175
31,370
32,463
32,419
32,111
32,180
33,461
33,37
33,122
33,166
33,262
34,485
34,274
34,9
34,243
35,443
35,97
35,112
35,78
36,357
36,197
36,172
36,311
36,7
37,250
37,322
37,27
37,232
37,396
37,173
38,491
38,276
38,35
38,165
38,75
39,411
39,143
39,240
39,129
39,308
40,436
40,331
40,227
40,181
41,444
41,103
41,1
41,404
42,256
42,187
42,312
42,102
42,212
43,421
43,349
43,131
43,402
44,298
44,53
44,195
44,325
44,194
45,351
45,183
45,278
45,358
45,160
46,484
46,66
46,210
46,267
47,481
47,48
47,244
47,94
47,79
47,80
48,450
48,134
48,39
48,18
48,168
49,499
49,156
49,305
49,135
49,57
49,6
50,76
50,133
50,45
50,85
50,469
51,403
51,228
51,266
51,265
51,92
52,460
52,299
52,204
52,62
52,100
53,475
53,121
53,387
53,356
53,89
54,468
54,125
54,215
54,84
54,379
55,445
55,90
55,25
55,271
55,91
56,406
56,268
56,359
56,177
57,270
57,152
57,98
57,294
57,361
58,375
58,65
58,383
58,365
58,209
59,474
59,87
59,12
59,342
59,217
60,470
60,366
60,393
60,26
60,189
61,321
61,367
61,2
61,335
62,451
62,193
62,192
62,347
62,107
63,408
63,196
63,105
63,282
63,0
63,64
64,343
64,116
64,104
64,467
64,306
65,435
65,417
65,179
65,141
66,441
66,235
66,13
66,120
66,415
66,42
67,430
67,145
67,190
67,292
68,259
68,115
68,330
68,74
68,216
69,346
69,162
69,242
69,32
70,371
70,56
70,389
70,127
70,114
71,310
71,280
71,154
71,144
72,478
72,284
72,67
72,11
72,47
73,320
73,88
73,43
73,126
73,255
73,61
74,446
74,34
74,490
74,397
75,456
75,350
75,293
75,223
75,60
76,300
76,71
76,315
76,59
76,363
76,182
77,401
77,253
77,163
77,384
77,386
78,455
78,96
78,128
78,226
78,426
79,453
79,251
79,409
79,55
79,69
80,497
80,137
80,139
80,432
80,391
81,442
81,378
81,339
81,472
82,427
82,301
82,388
82,422
82,50
82,3
83,464
83,14
83,352
83,313
83,218
83,109
83,119
84,433
84,273
84,423
84,283
84,307
85,440
85,428
85,354
85,248
85,272
86,434
86,466
86,158
86,405
86,413
87,462
87,46
87,257
87,286
87,52
87,457
88,454
88,424
88,418
88,260
88,287
89,377
89,269
89,205
89,495
89,263
89,15
90,345
90,369
90,333
90,459
90,382
91,487
91,496
91,148
91,123
91,234
91,489
92,296
92,438
92,385
92,449
92,130
93,151
93,20
93,425
93,447
93,285
93,174
94,471
94,41
94,486
94,54
94,314
94,336
95,289
95,40
95,465
95,394
95,328
95,493
96,477
96,439
96,309
96,279
96,380
97,431
97,494
97,337
97,334
97,319
98,488
98,236
98,381
98,398
98,277
98,483
99,161
99,245
99,476
99,452
99,167
99,479
100,480
100,376
100,374
100,372
100,437
101,448
101,373
101,241
101,458
101,482
101,222
102,412
102,202
102,155
102,113
