volume,class_1,class_2
75,0,10
56,0,14
65,0,14
97,0,8
59,0,23
69,1,24
100,1,18
56,1,21
85,1,3
57,2,16
99,2,5
91,2,23
64,2,21
84,2,0
63,2,19
92,2,11
64,2,20
93,3,17
90,3,13
82,3,8
61,3,4
93,4,3
54,4,24
59,4,5
77,5,17
78,5,8
89,5,18
98,5,5
50,5,5
73,6,3
52,6,22
95,6,12
73,6,16
65,6,7
58,7,16
67,7,24
52,7,1
86,8,10
89,8,15
95,8,9
77,9,8
54,9,16
72,9,17
58,9,19
96,9,8
69,9,1
96,9,13
86,10,12
93,11,13
80,11,6
68,11,8
59,11,7
76,11,23
51,12,23
87,12,0
88,12,13
91,12,2
79,13,4
67,13,11
50,14,12
86,15,15
90,15,0
65,15,21
71,15,4
93,16,3
74,16,24
55,17,19
76,17,14
69,17,2
94,17,11
83,18,23
74,18,17
88,18,10
90,19,6
69,19,9
60,19,15
84,19,22
94,19,11
88,19,14
96,19,4
75,20,2
81,20,18
54,20,23
98,20,21
79,20,23
63,20,5
92,21,1
89,21,16
59,21,4
80,22,10
96,22,18
75,22,11
77,22,20
62,22,2
61,23,24
79,23,9
82,23,20
73,23,5
71,24,5
70,24,21
57,24,10
91,25,21
95,25,10
89,25,22
85,25,9
82,26,16
100,26,5
79,26,7
54,26,19
79,26,19
71,26,21
52,26,11
95,27,15
78,27,20
54,27,7
80,27,0
68,27,7
74,27,1
61,28,6
74,28,24
93,28,13
58,28,12
93,28,19
64,29,2
79,29,20
79,29,9
62,29,20
57,29,6
71,29,9
54,29,18
64,30,24
99,31,4
72,31,23
79,32,20
80,32,15
63,33,15
68,33,13
93,33,17
53,33,14
76,34,1
69,34,2
90,34,18
72,34,2
87,34,4
63,34,12
57,35,3
74,35,18
50,35,15
53,35,7
57,35,24
86,36,17
51,36,17
84,36,0
94,36,0
99,37,22
67,37,3
70,38,6
99,39,13
84,40,7
59,40,10
58,40,11
64,41,15
61,41,11
99,41,1
64,41,3
81,41,0
84,42,19
76,42,1
79,42,2
68,42,13
94,42,9
94,43,1
84,43,14
60,43,6
79,43,12
68,43,3
90,44,14
55,44,4
91,45,22
67,45,6
94,45,17
55,45,16
81,45,22
94,45,16
50,45,12
93,46,20
54,46,8
99,46,22
100,47,7
89,47,14
86,48,8
73,48,6
76,49,12
93,49,10
99,49,9
93,49,22
95,49,18
78,49,21
79,49,0
65,49,19
