volume,class_1,class_2
62,0,6
55,0,3
74,0,7
38,0,4
67,0,5
68,0,3
75,0,8
47,0,8
40,1,2
58,1,8
61,1,8
46,1,6
45,1,5
70,2,8
72,2,0
46,2,3
43,2,9
47,3,5
64,3,2
45,4,0
56,4,2
49,4,1
66,4,5
54,5,6
72,5,4
73,5,8
49,5,8
43,5,3
75,5,0
45,5,2
44,5,9
52,6,7
59,6,8
73,6,5
59,6,9
38,6,7
75,6,4
37,6,4
57,7,4
73,7,8
68,8,6
43,8,4
46,8,7
53,8,0
70,8,8
40,9,9
48,9,7
74,10,6
68,10,4
67,10,5
40,10,5
68,10,7
55,11,6
48,11,3
75,11,8
57,12,1
69,12,9
54,12,7
69,12,9
43,12,2
39,12,9
50,13,8
60,13,2
51,13,0
72,13,9
69,13,7
68,13,5
50,14,3
62,14,1
52,14,0
66,15,6
60,15,6
69,16,6
39,16,8
41,16,5
74,17,9
39,17,1
44,17,4
54,17,0
55,18,7
74,18,2
61,19,2
56,19,7
50,19,2
74,19,2
66,20,4
62,20,2
44,20,3
42,20,0
60,20,3
60,20,3
73,21,1
70,21,9
69,21,3
45,22,0
66,22,2
71,22,3
58,23,2
55,23,5
72,23,2
41,23,4
67,24,8
61,24,6
53,24,4
68,25,6
69,25,2
71,25,2
37,25,9
54,26,1
67,26,1
42,27,5
38,27,8
61,27,2
46,27,9
64,28,4
59,28,4
47,28,3
44,28,0
44,28,2
41,29,9
44,29,5
60,29,7
74,30,7
72,30,6
71,30,6
55,30,4
44,30,7
67,31,9
74,31,1
40,31,7
42,31,3
64,32,7
41,32,1
56,33,6
65,33,3
45,33,0
44,33,7
50,33,6
37,33,1
58,34,4
41,34,4
59,34,1
68,34,1
53,34,1
53,34,5
56,34,5
49,35,5
52,36,4
47,36,3
40,36,7
62,36,5
51,36,8
54,36,8
67,37,1
73,37,9
37,37,9
71,38,1
50,38,0
67,38,0
61,38,0
55,39,0
63,39,4
48,39,8
53,40,3
54,40,6
70,40,0
40,40,5
64,41,1
67,41,8
43,41,1
68,41,9
71,41,6
50,42,0
54,42,2
64,42,5
60,42,6
62,43,1
58,43,1
74,43,9
69,43,0
60,43,9
49,43,7
51,44,6
53,44,3
57,44,6
75,44,4
55,45,3
65,46,2
39,47,4
53,47,7
53,48,3
43,48,3
38,48,5
39,48,5
39,48,1
44,49,7
53,49,0
62,49,0
64,49,8
41,49,9
