volume,class_1
19,0
2,0
8,0
16,0
3,1
1,1
15,1
33,1
6,1
31,1
10,1
4,1
37,1
30,1
18,1
20,1
12,2
17,2
19,3
15,3
16,3
35,4
11,4
7,4
16,4
37,5
9,5
26,5
32,5
9,5
3,5
36,6
14,6
21,6
13,6
2,6
12,7
8,7
9,7
20,7
7,8
36,8
14,8
37,9
31,9
30,9
15,9
9,10
11,10
23,10
2,11
27,11
9,11
18,11
13,11
16,12
12,12
5,13
5,14
32,14
1,14
29,14
20,14
20,15
22,15
16,15
10,15
32,15
32,15
3,15
13,16
24,16
15,16
9,17
26,17
26,17
19,18
35,18
33,18
15,19
13,19
21,20
3,20
36,20
20,21
3,21
21,21
37,22
17,22
23,22
3,23
30,24
1,24
6,24
30,25
1,25
31,25
24,25
25,25
23,26
10,26
19,27
14,27
23,27
15,27
15,27
4,28
15,28
11,28
20,28
35,28
20,28
17,28
30,29
3,30
4,30
21,30
25,31
23,31
20,31
5,31
6,31
1,31
22,32
34,32
28,32
14,32
13,32
9,33
28,33
11,33
6,34
15,34
23,34
2,34
37,35
15,35
31,35
19,35
7,35
24,35
25,35
18,36
18,36
9,36
30,36
4,36
6,36
15,37
33,38
1,38
33,38
33,38
24,39
9,39
22,39
21,39
13,39
29,39
17,39
32,39
10,40
37,40
26,40
1,40
28,40
19,40
22,40
4,41
6,41
7,41
5,41
34,42
13,42
10,43
28,44
26,44
24,44
2,44
26,44
16,44
20,45
20,46
3,46
4,46
22,46
34,47
3,47
16,47
27,48
10,48
19,48
6,48
17,48
35,49
16,49
37,49
16,49
12,49
15,49
