volume,class_1,class_2
18,0,10
2,0,6
81,0,20
9,0,18
94,0,13
18,0,5
96,0,12
86,0,5
94,0,7
77,0,23
22,0,14
77,0,1
24,0,16
81,1,4
24,1,2
2,1,7
83,1,6
1,1,1
80,1,10
12,1,4
76,2,7
2,2,15
96,2,13
3,2,16
20,2,16
82,3,4
7,3,7
93,3,6
20,3,21
100,3,17
6,3,10
88,3,2
88,3,11
98,4,22
77,4,20
25,4,6
3,4,17
21,4,9
4,5,15
79,5,22
95,5,21
3,5,12
3,5,12
24,5,5
80,6,13
88,6,6
94,6,3
92,6,12
79,6,18
94,6,19
94,6,24
92,6,24
80,6,18
83,6,19
84,6,17
84,6,24
89,7,21
18,7,2
100,7,22
83,7,0
15,7,5
95,7,11
100,7,8
78,7,7
90,7,14
4,7,9
78,8,14
95,8,3
96,8,19
14,8,1
24,8,13
82,8,22
20,8,24
12,8,4
19,8,14
82,8,17
86,8,11
12,9,4
76,9,6
87,9,22
8,10,22
21,10,3
10,10,1
85,10,18
85,10,23
22,10,1
10,10,2
93,11,21
86,11,16
5,11,10
86,11,8
11,11,13
82,11,17
10,11,16
95,11,11
78,11,21
89,12,4
10,12,5
23,12,14
89,12,21
11,12,1
14,12,21
9,12,0
98,12,3
79,13,20
19,13,18
12,13,23
79,13,16
17,13,9
21,13,1
80,13,23
89,13,3
96,13,8
95,14,11
79,14,9
79,14,5
97,14,19
98,14,0
77,14,15
81,14,24
6,14,6
25,14,21
95,14,15
23,15,23
16,15,15
14,15,12
12,15,19
19,15,17
2,15,20
82,15,20
10,15,17
17,15,13
100,15,15
97,15,3
21,16,8
78,16,20
7,16,14
10,16,24
79,16,23
75,17,8
85,17,19
5,17,16
90,17,5
84,18,3
95,18,22
14,18,10
22,18,22
87,18,12
77,18,13
92,19,2
14,19,6
9,19,8
11,19,10
100,19,2
23,19,0
4,19,10
92,19,19
96,19,10
7,20,13
81,20,14
98,20,24
76,20,12
25,21,2
19,21,0
23,21,11
92,21,5
81,21,12
77,21,19
98,21,7
13,21,23
11,21,3
87,21,18
78,21,4
76,21,18
87,21,4
96,21,15
76,21,24
100,21,14
1,22,8
8,22,20
14,22,16
86,22,17
100,22,11
19,22,7
4,23,11
16,23,0
1,23,0
86,23,8
25,23,1
23,23,18
23,24,7
76,24,20
100,24,15
87,24,9
97,24,9
9,24,0
10,24,2
22,24,23
94,24,9
95,24,9
