volume,class_1,class_2
10,0,2
141,0,1
115,0,0
132,1,6
134,1,9
133,1,3
32,1,4
150,1,5
15,2,7
136,2,6
134,2,0
15,2,7
33,2,9
126,3,2
11,4,3
6,4,2
143,4,3
116,4,5
37,5,6
18,5,1
127,5,8
112,5,1
28,5,6
150,5,0
19,6,1
133,6,0
22,6,0
130,6,2
121,6,8
146,6,7
132,7,5
28,7,6
21,8,2
126,8,6
137,8,9
120,8,4
122,9,2
12,9,7
8,9,0
22,9,8
128,10,7
3,11,4
23,11,9
149,11,4
131,11,3
37,12,6
24,12,9
137,12,5
20,12,4
117,13,4
14,13,4
12,14,9
119,14,4
3,14,8
16,14,2
134,15,9
131,15,2
148,15,8
126,15,3
1,15,1
136,15,7
37,15,5
150,15,9
136,16,6
20,16,8
122,16,3
149,16,6
24,17,7
116,17,4
122,17,6
9,17,9
139,17,7
122,17,1
139,17,2
139,18,6
148,18,2
114,18,3
119,18,5
20,19,3
140,19,4
125,19,7
121,19,1
2,20,8
128,20,7
37,20,5
143,20,2
35,20,1
123,21,2
123,21,0
19,21,4
12,21,4
28,22,2
22,22,2
146,22,7
10,22,3
117,23,1
113,23,8
138,23,3
36,24,8
132,24,8
118,24,0
10,24,5
118,25,9
28,25,9
18,25,8
21,26,5
17,26,0
29,26,8
120,26,4
2,26,7
145,26,4
138,27,5
3,28,3
26,29,8
112,29,0
138,29,8
130,29,0
145,29,1
31,30,0
1,30,4
12,31,5
20,31,0
36,31,1
6,31,1
136,32,9
5,32,2
35,33,2
12,33,8
22,33,4
35,33,8
143,34,5
129,34,9
116,34,3
143,35,2
25,35,5
8,35,5
118,36,6
145,36,2
22,36,5
128,36,7
150,37,3
13,37,1
120,37,9
14,37,9
134,37,5
142,38,0
5,38,4
36,38,6
121,38,6
31,39,1
138,40,0
119,40,1
119,40,7
116,40,0
128,40,0
123,41,3
117,41,1
125,42,6
122,42,7
140,42,1
20,42,6
9,43,5
10,43,9
116,43,8
30,43,3
130,43,1
1,43,7
27,44,2
27,44,6
32,44,6
119,44,7
146,44,5
120,45,9
14,45,8
25,45,9
129,45,0
21,45,4
29,45,1
18,46,0
19,46,3
2,46,5
10,46,9
18,46,5
141,46,0
31,46,7
13,46,2
137,47,8
18,47,3
131,47,1
134,47,4
33,47,7
116,47,8
125,48,6
141,48,3
32,48,3
28,48,4
147,49,7
112,49,3
119,49,9
147,49,6
