volume,class_1
44,0
165,0
182,0
156,1
44,1
170,1
4,1
156,1
12,1
182,2
174,2
22,3
10,3
10,4
176,4
21,5
46,5
157,5
199,5
6,5
39,6
176,6
45,6
150,6
50,7
195,7
20,7
160,7
5,7
191,7
183,7
194,8
2,8
175,8
6,8
49,8
189,9
13,9
32,9
41,9
40,9
172,9
163,9
173,9
178,10
187,10
174,10
27,10
184,11
50,11
158,11
1,11
4,12
30,12
197,13
166,13
178,13
13,13
41,13
1,13
4,14
20,15
38,15
25,15
186,16
156,16
47,16
6,16
32,16
163,16
192,17
26,17
158,17
168,17
9,17
170,17
1,18
41,18
33,18
8,18
196,18
156,18
43,18
3,18
4,18
159,19
48,19
182,20
198,20
20,20
32,20
5,20
184,21
171,21
50,21
49,21
34,21
175,21
48,21
197,21
12,22
151,22
166,22
191,23
179,23
47,24
169,24
178,24
160,24
184,25
19,25
179,25
179,26
184,26
187,26
35,26
42,26
186,26
183,27
167,27
17,27
8,28
158,28
171,28
174,29
157,29
31,29
30,29
8,30
183,30
16,30
38,30
45,31
150,31
167,31
21,31
49,32
5,32
17,33
184,34
197,34
162,35
40,35
43,35
173,35
1,35
12,35
176,35
46,35
162,35
197,36
6,36
24,36
25,36
173,36
25,37
173,37
15,38
180,38
172,38
159,39
10,39
167,39
19,40
14,40
173,40
8,41
21,41
176,42
154,42
37,42
37,43
14,43
193,44
160,44
171,44
40,45
166,45
189,45
162,45
21,46
194,46
19,47
172,47
188,47
173,47
188,47
33,47
32,48
188,48
7,48
5,48
6,48
187,49
154,49
34,49
18,49
164,49
46,49
23,49
