volume,class_1,class_2,class_3,class_4,class_5
4.18,2,34,14,1,48
1.32,10,40,13,9,35
3.69,10,10,2,7,37
2.79,9,20,22,6,27
3.85,12,21,20,1,28
1.96,15,11,22,13,40
3.1,7,36,18,13,14
3.28,9,40,6,1,35
4.05,10,35,2,8,11
3.2,9,31,5,2,41
2.98,5,42,3,10,11
1.33,12,24,15,6,27
4.96,12,5,29,0,28
3.98,3,39,20,13,13
4.23,15,6,13,5,3
4.37,1,0,5,0,40
4.78,9,20,0,10,5
3.38,11,11,20,6,36
1.89,14,21,1,10,21
3.86,9,23,7,1,48
4.29,10,1,17,0,5
3.43,9,22,13,4,41
3.43,3,35,29,7,21
1.8,3,28,26,9,13
4.31,7,19,26,7,39
4.95,8,27,27,12,12
4.0,15,9,7,3,7
4.11,15,5,7,1,1
3.0,3,42,20,7,29
3.2,6,3,0,4,16
1.56,0,41,11,8,9
1.16,6,40,27,8,14
1.86,3,4,19,13,32
3.79,0,12,28,8,43
2.11,7,31,11,1,14
1.64,8,9,3,0,26
2.66,0,32,28,6,25
1.44,0,35,20,3,19
1.73,5,0,6,5,31
4.27,13,30,12,3,23
2.87,9,27,3,12,11
3.95,2,11,8,0,37
3.88,8,0,4,2,9
3.77,10,33,22,10,19
3.88,8,22,8,9,15
2.96,3,1,7,8,5
3.88,9,33,22,7,12
3.32,3,20,9,3,44
1.94,10,25,22,3,15
4.87,2,16,15,10,34
1.12,3,16,29,8,26
1.16,2,14,13,5,13
3.48,4,29,13,11,5
2.76,1,23,18,1,13
4.32,2,0,14,7,49
4.33,10,22,13,2,41
3.09,8,13,6,12,26
1.83,10,21,10,5,40
4.58,13,33,16,6,10
2.09,15,7,24,2,32
2.83,12,4,16,4,43
3.08,7,14,3,1,14
3.03,15,11,10,6,48
4.7,0,12,1,1,14
2.02,14,17,4,3,11
1.87,13,33,15,9,4
2.11,14,36,19,0,8
4.86,12,29,1,12,16
1.95,12,18,29,7,6
1.14,12,13,24,2,7
4.95,12,23,5,11,1
3.0,13,41,8,12,45
2.57,11,2,15,6,38
1.13,4,29,6,8,40
2.29,2,33,2,0,35
4.85,11,8,17,9,23
3.52,14,13,20,0,3
2.7,7,14,11,2,19
4.65,2,26,9,12,48
2.19,11,7,8,10,35
1.4,10,38,20,6,12
4.87,4,36,18,6,18
1.19,1,29,24,7,31
4.82,7,39,8,13,1
4.5,7,4,7,13,41
3.94,5,37,23,3,10
1.54,11,23,29,1,20
3.12,13,19,24,3,2
1.53,2,29,26,2,14
3.09,11,24,14,12,34
4.0,9,31,14,1,5
2.93,12,21,5,0,36
1.17,13,26,28,3,46
3.75,12,37,13,12,44
2.54,8,1,27,2,37
1.09,1,29,21,9,42
2.56,9,11,28,12,27
4.47,3,14,24,9,12
2.67,7,36,3,2,35
2.85,8,5,6,6,7
3.53,14,40,23,0,40
4.66,4,40,3,0,36
1.69,13,6,4,10,43
2.18,3,29,23,7,13
3.98,7,38,18,1,16
1.04,9,32,24,13,25
1.66,2,7,18,5,3
3.68,1,29,24,12,6
4.02,11,13,20,10,4
2.58,1,15,17,4,17
3.13,7,24,25,9,15
3.65,6,32,16,8,44
1.94,0,8,16,6,12
2.07,15,22,28,11,35
1.42,10,35,6,4,40
4.13,13,21,24,1,17
3.01,3,41,16,5,19
1.81,11,13,10,6,3
2.31,2,13,24,1,1
4.52,2,37,17,2,27
3.36,5,42,15,4,48
2.01,1,2,10,1,43
1.62,13,26,0,10,46
3.06,13,12,21,2,22
3.73,9,25,12,12,39
6.91,10,27,7,12,28
8.08,10,0,7,12,6
5.89,13,24,6,3,22
7.21,2,27,11,12,16
6.3,4,38,20,12,13
8.41,14,9,12,13,44
9.05,0,25,19,7,29
5.58,12,15,3,7,41
8.1,7,3,5,9,6
6.32,5,29,12,4,16
5.11,0,27,3,7,40
7.5,13,13,2,10,29
8.38,14,3,6,2,26
7.25,4,16,3,1,11
9.18,7,38,2,3,30
6.58,4,42,16,10,46
9.56,0,24,5,5,35
8.24,8,11,15,11,0
6.76,8,9,21,4,34
9.02,5,3,24,5,40
8.9,15,24,7,11,14
7.44,13,24,24,0,44
9.97,13,1,16,6,11
9.06,15,23,21,5,40
8.24,5,42,7,9,49
5.48,5,22,9,11,10
6.64,7,38,26,3,40
7.21,14,7,27,3,22
5.59,5,28,4,6,36
6.41,1,20,15,7,0
6.3,11,4,1,4,8
7.23,3,23,12,4,14
5.24,5,2,22,4,34
5.28,6,1,18,9,30
6.42,9,19,6,7,20
7.01,2,32,7,2,41
6.36,8,13,24,8,42
9.11,12,8,24,6,27
7.57,9,16,12,8,47
5.47,6,40,1,8,30
9.22,9,42,24,13,43
5.01,14,22,12,11,44
8.86,8,35,13,1,39
5.25,4,39,21,9,25
6.66,15,40,22,10,19
7.1,10,19,4,9,3
7.85,10,42,9,12,31
8.95,13,18,26,12,37
9.11,7,26,11,6,29
5.73,14,19,15,4,32
7.72,4,15,4,3,15
9.03,14,15,1,8,49
9.22,12,6,23,3,40
6.45,15,40,10,9,25
9.52,0,40,1,2,41
5.27,10,41,26,2,43
7.32,1,10,4,9,3
6.47,3,15,3,10,35
6.11,4,38,4,13,13
9.08,12,33,29,11,22
