volume,class_1
1,0
80,0
11,0
94,0
16,0
83,1
9,1
92,1
78,2
90,2
4,2
8,2
22,2
10,3
77,3
78,4
6,4
98,4
89,4
79,4
90,5
100,6
5,6
99,6
16,6
13,7
3,7
5,7
12,7
96,7
80,8
6,8
77,8
95,9
25,9
78,9
21,9
23,9
75,9
94,9
77,10
96,10
84,10
25,10
90,11
78,11
98,11
99,11
11,11
18,12
82,13
85,14
92,14
15,14
24,14
94,14
20,14
83,15
5,15
96,15
88,15
84,15
98,16
99,16
20,17
4,17
16,17
22,17
9,17
89,17
1,18
7,19
13,19
83,20
4,20
21,20
14,20
17,20
22,20
14,21
82,22
3,22
11,22
22,22
4,22
12,23
9,23
95,24
23,24
22,24
81,24
11,24
6,24
6,25
79,25
7,25
6,26
85,26
80,26
78,26
2,26
86,26
76,27
83,27
91,27
21,27
78,28
97,28
81,28
77,28
89,28
87,28
88,28
8,29
95,29
98,30
87,30
24,30
18,31
82,31
89,31
10,31
82,32
19,32
97,32
99,32
1,32
10,32
16,32
97,33
1,33
23,33
80,34
11,34
6,34
20,34
24,34
9,35
14,35
100,35
99,35
8,35
14,36
100,37
91,37
97,37
21,37
79,37
78,38
12,38
84,38
93,39
1,39
5,39
97,39
12,39
94,39
100,40
79,40
96,40
92,41
19,41
2,41
18,41
92,41
96,42
14,42
23,42
94,42
9,42
8,43
97,43
81,44
11,44
17,44
75,44
84,44
88,44
16,44
2,44
9,45
75,45
75,45
19,45
9,45
2,46
90,46
97,46
23,46
93,46
76,46
23,47
75,48
88,48
100,48
24,48
3,49
20,49
96,49
21,49
