volume,class_1,class_2
24,0,5
21,0,18
10,0,9
93,0,17
16,0,12
4,0,4
11,0,7
76,0,22
17,0,12
5,0,24
82,0,17
99,0,5
76,0,21
6,0,12
96,0,2
91,0,14
23,0,3
12,0,1
13,0,11
1,1,11
15,1,11
99,1,22
76,1,24
85,1,4
77,1,22
77,1,20
86,1,20
6,1,19
76,1,1
24,1,17
14,1,0
77,1,23
75,1,21
89,1,4
13,1,0
13,1,7
14,1,14
22,1,18
85,1,9
4,1,17
1,1,21
77,1,8
1,1,13
79,1,13
81,1,22
25,1,3
88,1,18
84,1,13
8,1,14
19,2,15
25,2,23
79,2,16
14,2,2
19,2,6
92,2,16
78,2,20
75,2,7
4,2,7
1,2,13
7,2,4
75,2,15
94,2,0
89,2,13
4,2,6
90,2,21
83,3,19
18,3,14
16,3,3
25,3,4
23,3,21
79,3,1
75,3,7
82,3,23
83,3,1
84,3,11
97,3,1
1,3,23
13,3,5
75,3,7
81,3,11
98,3,4
75,3,6
80,3,24
20,4,9
86,4,6
91,4,19
17,4,15
85,4,9
24,4,8
6,4,17
8,4,14
100,4,0
89,4,0
87,4,9
77,4,17
94,4,10
8,4,24
80,4,12
91,4,12
5,4,0
9,4,5
78,4,12
20,4,4
76,4,18
82,4,4
100,4,6
95,5,8
77,5,8
7,5,15
5,5,15
76,5,9
15,5,3
92,5,15
20,5,5
19,5,6
99,5,2
85,5,22
85,5,24
3,5,20
95,5,17
21,5,10
83,5,2
99,5,21
24,5,22
83,5,3
11,5,7
11,5,1
9,5,8
3,5,1
11,5,22
3,6,13
79,6,16
78,6,3
20,6,2
2,6,8
96,6,20
91,6,19
15,6,19
14,6,19
97,6,13
13,6,9
15,6,16
82,6,24
9,6,19
78,6,23
11,6,21
80,7,11
15,7,9
89,7,5
9,7,2
7,7,23
87,7,13
87,7,7
19,7,17
96,7,18
78,7,1
97,7,12
100,7,2
81,7,14
10,7,18
6,7,10
15,7,14
84,7,24
2,7,21
84,7,15
97,8,24
75,8,3
15,8,16
19,8,8
15,8,16
78,8,23
15,8,23
99,8,20
19,8,12
17,8,19
92,8,11
94,8,6
22,9,14
6,9,16
19,9,10
12,9,0
15,9,5
5,9,16
77,9,11
10,9,5
85,9,18
6,9,10
75,9,10
82,9,3
87,9,10
20,9,22
96,9,15
91,9,20
78,9,20
93,9,6
76,9,2
88,9,18
92,9,8
76,9,10
89,9,0
