volume,class_1,class_2,class_3
2.65,2,5,15
1.99,2,3,14
3.82,7,7,8
3.06,9,10,3
4.6,3,11,18
1.61,4,5,20
4.3,10,8,15
2.46,4,2,13
4.97,10,13,1
3.48,0,0,6
2.48,2,8,13
3.57,4,0,18
4.92,4,8,16
1.31,6,13,7
2.27,7,5,16
3.47,1,0,17
2.52,0,1,18
4.54,6,10,3
3.37,10,7,13
3.21,3,7,17
2.49,4,8,13
2.51,10,12,14
1.62,8,9,18
4.39,7,7,0
1.54,1,1,6
3.51,5,9,14
1.64,8,11,16
3.14,8,6,8
2.26,0,7,4
4.32,1,5,17
3.41,4,12,5
4.95,5,11,19
3.68,9,3,2
3.75,10,1,12
3.57,8,10,11
1.14,4,2,3
1.36,9,10,10
2.95,6,5,6
3.69,0,3,9
4.3,1,2,14
4.19,5,1,6
2.56,0,6,18
3.17,0,10,10
1.5,6,7,4
4.29,10,8,15
4.66,5,4,13
3.13,5,1,10
4.67,6,10,0
2.07,5,2,0
4.89,1,0,13
3.44,0,12,1
3.92,4,5,7
2.53,9,7,17
1.7,5,3,16
4.12,5,9,4
3.38,6,4,18
2.2,8,5,15
2.07,10,8,17
1.48,0,1,3
3.67,7,8,20
1.45,5,11,18
1.27,7,0,10
4.61,10,8,14
3.9,1,0,5
3.37,8,4,1
1.95,10,4,10
3.54,8,7,4
3.01,9,8,3
3.64,2,3,9
1.41,9,12,10
3.46,1,3,11
1.0,5,7,2
1.62,8,4,14
1.7,3,2,15
3.65,2,13,13
4.46,0,3,5
2.66,4,11,14
2.46,9,9,14
3.13,5,9,5
2.96,4,9,8
4.23,1,0,3
3.71,10,3,19
3.24,5,7,16
4.53,4,7,4
2.47,7,13,16
4.85,3,10,8
4.39,0,11,9
1.3,9,13,10
3.81,3,3,6
4.91,9,3,11
4.34,2,9,9
3.6,2,13,8
2.96,9,2,7
3.34,7,9,20
1.41,7,11,16
2.02,4,13,4
2.37,3,7,7
4.84,10,1,20
3.0,2,13,16
3.21,8,1,9
4.47,5,1,9
1.62,1,8,19
2.1,5,8,16
4.62,1,10,14
3.05,10,3,18
2.01,2,10,0
3.03,8,9,2
1.53,6,6,17
2.25,3,6,6
2.42,7,10,5
4.0,8,0,19
4.84,8,9,10
1.26,9,9,9
1.99,5,13,15
4.32,7,6,11
4.51,6,0,8
3.8,10,4,7
3.62,8,8,13
2.52,8,0,9
2.68,6,8,13
1.22,2,9,16
4.94,9,5,18
4.69,0,9,4
3.05,3,13,15
2.51,7,0,16
1.89,5,2,19
4.93,3,10,12
2.43,7,6,19
2.55,7,4,1
4.26,10,4,13
4.38,0,0,2
2.99,10,6,11
2.0,0,11,19
4.57,9,4,2
3.17,7,13,14
3.57,6,7,0
2.08,1,5,9
2.61,4,7,0
1.84,7,12,20
3.69,4,5,4
4.9,9,10,12
4.4,5,10,16
2.65,1,5,3
1.8,6,10,12
3.1,10,12,3
4.82,6,0,5
4.9,1,8,3
4.82,4,8,9
4.2,5,7,14
2.88,2,0,17
1.29,5,11,7
1.7,10,12,2
4.71,8,3,1
3.37,8,13,7
1.46,6,3,3
3.76,9,3,17
1.99,1,11,9
1.93,6,5,17
1.16,1,11,16
3.69,3,10,1
3.54,5,1,12
4.25,3,2,11
2.98,1,1,3
3.84,9,8,9
1.97,4,9,14
1.15,1,5,9
4.15,10,1,17
2.91,1,7,1
3.78,6,13,2
2.9,3,0,7
3.94,8,13,12
2.79,2,11,17
3.52,4,11,18
2.65,4,12,19
2.27,8,6,18
4.02,1,12,12
3.53,2,4,2
1.01,5,4,16
3.52,0,13,15
3.51,10,10,1
3.64,6,6,13
4.51,8,5,19
4.53,1,4,5
3.59,10,10,12
2.17,7,9,0
3.88,9,6,6
1.19,1,13,3
3.0,8,5,9
9.67,0,7,11
8.87,4,3,8
8.6,2,9,6
9.55,1,9,8
6.48,1,4,7
9.75,8,2,2
8.31,4,9,0
5.07,9,12,9
9.55,5,0,19
7.72,7,1,6
9.05,2,3,15
9.24,6,2,3
5.52,2,6,13
9.99,2,13,18
7.91,0,13,5
5.03,5,7,11
6.96,3,0,19
7.16,4,5,16
5.19,4,1,7
9.57,10,7,10
7.18,7,2,6
5.99,8,8,8
8.79,6,4,7
7.48,1,4,6
8.86,4,2,7
6.97,3,8,19
7.86,0,3,5
7.96,4,4,11
9.51,4,11,11
7.85,9,9,4
6.2,8,11,3
7.9,4,1,19
7.21,6,5,3
7.2,4,1,14
7.51,8,4,7
6.13,10,2,18
9.27,10,13,12
9.23,10,10,8
9.77,1,6,2
5.49,1,11,3
6.13,10,7,14
8.88,3,13,5
6.84,5,2,6
6.33,2,12,1
9.26,2,13,17
9.18,6,11,8
9.25,8,11,8
8.04,8,12,12
9.26,1,12,3
9.28,0,1,19
11.42,3,12,0
10.37,8,1,9
10.64,5,7,11
11.72,5,3,15
12.68,3,1,19
10.56,10,6,15
14.35,5,11,11
12.27,8,5,6
13.31,1,3,11
10.5,3,12,7
12.31,0,5,15
10.64,2,0,15
