bin,item
0,21
0,39
0,160
0,90
0,76
1,188
1,49
1,171
1,88
2,3
2,218
2,209
2,18
2,2
3,99
3,173
3,30
3,5
3,128
4,80
4,54
4,83
4,34
4,147
5,189
5,42
5,166
5,93
5,24
6,17
6,137
6,73
6,60
6,174
7,121
7,200
7,109
7,36
8,136
8,187
8,32
8,178
9,68
9,43
9,89
9,179
9,10
10,195
10,8
10,7
10,19
10,51
10,50
11,143
11,153
11,14
11,163
12,84
12,20
12,145
12,129
12,146
13,105
13,185
13,6
13,79
13,11
14,57
14,156
14,56
14,186
14,111
15,118
15,164
15,77
15,183
16,78
16,169
16,184
16,175
17,117
17,40
17,91
17,245
18,96
18,55
18,181
18,123
19,86
19,142
19,85
19,116
20,192
20,102
20,58
20,120
21,22
21,41
21,29
21,168
21,46
21,242
22,92
22,228
22,4
22,87
23,155
23,113
23,37
23,27
23,9
23,74
24,177
24,1
24,248
24,33
24,135
25,219
25,59
25,26
25,106
25,25
63,247
63,152
63,182
63,134
63,94
64,210
64,12
64,98
64,144
64,100
65,217
65,52
65,16
65,234
65,44
65,15
65,67
66,203
66,38
66,216
66,158
66,154
66,23
67,197
67,213
67,233
67,81
67,45
67,72
68,232
68,62
68,150
68,140
68,230
68,214
69,127
69,244
69,176
69,246
69,97
69,239
70,198
70,139
70,61
70,227
70,220
70,148
71,71
71,170
71,48
71,13
71,190
71,125
71,225
71,165
72,199
72,132
72,108
72,212
72,194
72,122
73,238
73,180
73,65
73,126
73,237
73,101
74,196
74,112
74,167
74,66
74,236
74,63
74,0
75,124
75,141
75,162
75,229
75,64
75,204
76,207
76,82
76,103
76,114
76,249
76,191
77,243
77,130
77,115
77,107
77,208
77,172
77,193
78,222
78,240
78,231
78,223
78,215
78,28
79,206
79,95
79,47
79,104
79,110
79,202
79,119
80,157
80,211
80,224
80,159
80,70
80,138
80,35
81,235
81,241
81,161
81,131
81,133
81,226
81,151
82,221
82,53
82,75
82,201
82,149
82,69
82,31
82,205
