volume,class_1,class_2
92,0,3
53,0,2
64,0,6
52,0,4
73,0,5
67,0,9
95,0,1
91,0,8
60,0,2
90,0,7
54,0,8
81,0,7
82,0,6
76,0,0
78,0,4
55,0,1
73,1,1
87,1,8
85,1,4
69,1,1
50,1,1
61,1,1
66,1,2
62,1,6
70,1,7
97,1,2
97,1,7
68,1,2
76,1,4
79,1,1
65,1,0
51,1,0
88,1,8
57,1,4
76,1,0
87,1,1
98,1,5
55,1,6
98,1,4
66,1,9
80,1,4
90,1,2
88,1,8
71,1,0
75,1,9
98,1,0
98,1,4
88,1,1
66,1,3
77,1,4
84,1,9
58,1,0
78,2,3
85,2,6
95,2,4
55,2,7
86,2,7
86,2,8
61,2,2
80,2,6
91,2,8
68,2,2
57,2,2
60,2,3
89,2,4
51,2,2
99,2,7
87,2,0
98,2,6
95,2,7
69,2,7
79,2,1
79,2,7
58,2,9
100,2,5
65,2,7
81,3,3
84,3,3
79,3,6
60,3,6
77,3,2
72,3,3
81,3,5
74,3,3
63,3,3
64,3,3
93,4,0
98,4,1
50,4,2
77,4,3
94,4,3
87,4,0
80,4,2
82,4,3
54,4,8
58,4,8
51,4,2
51,4,6
79,4,5
74,4,8
51,4,8
82,4,0
95,5,7
91,5,6
97,5,8
86,5,1
77,5,5
60,5,9
89,5,9
89,5,1
51,5,1
56,5,3
80,5,5
77,5,8
51,5,5
81,5,6
86,5,7
56,5,5
92,5,3
65,5,7
70,5,9
72,5,5
96,6,2
56,6,9
96,6,9
91,6,8
61,6,7
100,6,4
93,6,4
58,6,1
87,6,0
83,6,4
79,6,8
100,6,2
59,6,8
72,6,2
100,6,5
84,6,7
65,6,5
85,7,4
88,7,9
99,7,5
86,7,3
96,7,4
79,7,9
75,7,6
89,7,7
86,7,0
72,7,5
87,7,5
62,7,9
77,7,9
77,7,1
65,7,0
85,7,0
57,7,6
87,8,1
71,8,8
79,8,3
56,8,7
55,8,9
93,8,0
89,8,9
96,8,3
51,8,4
66,8,5
53,8,6
68,8,6
56,8,8
56,8,5
67,8,9
96,8,8
88,8,1
73,8,0
65,8,2
89,8,4
59,9,2
71,9,6
64,9,2
80,9,0
87,9,1
83,9,5
100,9,6
82,9,7
79,9,9
96,9,9
80,9,4
94,9,5
50,9,0
72,9,6
77,9,3
79,9,8
53,9,9
74,9,3
84,9,0
92,9,5
50,9,6
89,9,4
77,9,7
93,9,1
