volume,class_1
1,0
8,0
50,1
63,1
95,1
8,1
47,1
61,1
13,1
34,2
8,2
48,2
59,2
34,2
54,2
57,3
32,3
14,3
76,3
2,3
94,4
23,4
89,4
77,4
50,5
81,5
16,5
71,6
45,6
7,7
59,7
38,7
99,7
39,7
96,8
30,8
60,8
18,8
26,8
76,9
58,9
86,10
37,10
24,10
22,10
12,10
42,10
23,11
16,11
92,11
38,12
68,12
13,12
60,12
7,12
21,13
33,13
82,13
48,13
59,14
4,14
29,14
66,14
6,15
60,15
25,15
80,16
70,16
88,16
33,16
51,17
51,17
95,17
39,17
30,17
94,17
24,17
32,18
25,18
46,18
48,19
82,19
42,19
52,19
50,20
52,20
26,20
4,20
51,21
59,22
80,23
1,23
9,23
40,23
42,23
96,24
76,25
96,26
85,26
33,27
98,27
81,27
40,28
7,28
42,29
22,29
100,29
23,30
1,30
76,30
75,30
36,30
34,30
78,31
21,31
87,31
97,31
71,31
35,31
42,32
16,33
56,33
19,33
24,33
10,34
100,34
26,34
61,35
10,35
82,36
29,36
87,36
1,36
47,36
73,36
3,36
5,36
59,37
15,37
18,37
73,37
70,38
9,38
46,38
70,39
45,39
83,40
53,40
44,40
5,41
80,41
69,41
18,41
4,41
9,41
42,41
89,41
9,42
42,42
88,42
56,42
64,42
29,42
47,43
54,43
30,43
85,43
78,44
4,44
76,44
95,44
83,45
49,45
66,46
22,46
35,46
28,46
65,46
61,47
25,47
51,47
99,48
68,48
44,48
33,48
8,48
78,48
52,48
58,48
78,48
68,49
84,49
70,49
62,49
77,49
20,49
28,49
23,49
57,49
34,49
