volume,class_1
82,0
76,0
76,0
94,0
83,0
4,0
24,0
80,0
21,0
23,0
84,0
100,0
4,0
6,0
4,0
7,0
89,0
87,0
25,0
100,0
79,0
100,0
5,0
93,1
24,1
9,1
13,1
24,1
23,1
90,1
16,1
95,1
85,1
90,1
85,1
93,1
87,1
25,1
79,1
97,1
81,1
21,1
9,2
23,2
78,2
100,2
3,2
87,2
20,2
90,2
96,2
94,3
23,3
87,3
94,3
3,3
78,3
10,3
76,3
96,3
17,3
21,3
9,3
3,3
81,3
2,4
98,4
81,4
1,4
23,4
15,4
94,4
83,4
8,4
84,4
75,4
12,4
87,4
84,4
8,4
9,4
88,4
95,4
3,5
19,5
18,5
11,5
24,5
83,5
96,5
80,5
88,5
84,5
82,5
24,5
12,5
93,5
82,5
79,5
13,5
5,5
1,5
14,5
19,5
9,5
14,5
97,5
15,5
12,5
16,5
4,6
85,6
18,6
8,6
95,6
12,6
15,6
87,6
96,6
75,6
2,6
9,6
89,6
18,6
100,6
75,6
5,6
88,6
75,6
18,6
87,6
24,6
89,6
11,6
21,6
8,6
15,6
90,7
21,7
87,7
100,7
14,7
9,7
90,7
84,7
13,7
75,7
94,7
23,7
3,7
23,7
6,7
84,7
19,7
93,7
96,7
1,8
5,8
86,8
2,8
80,8
99,8
20,8
78,8
80,8
13,8
14,8
84,8
94,8
1,8
12,8
95,8
90,8
96,8
18,8
81,8
10,8
16,8
24,8
89,8
78,9
21,9
85,9
94,9
19,9
96,9
77,9
14,9
19,9
4,9
98,9
24,9
93,9
2,9
18,9
89,9
87,9
78,9
89,9
18,9
