volume,class_1
194,0
96,0
9,0
134,0
36,0
23,1
98,1
40,1
26,1
110,1
91,1
155,1
175,1
117,2
4,2
163,2
65,2
113,2
182,2
45,2
13,2
127,2
160,3
101,3
177,3
175,3
6,3
169,3
136,3
115,3
85,3
94,3
195,3
103,3
150,4
142,4
129,4
184,4
51,4
146,4
44,4
4,4
129,4
171,4
111,4
53,4
172,4
102,4
172,5
142,5
146,5
49,5
162,5
104,5
108,5
41,5
47,6
12,6
185,6
178,6
175,6
183,6
45,6
10,6
26,7
95,7
100,7
48,7
148,7
46,7
158,7
110,7
200,8
2,8
89,8
116,8
41,8
186,8
28,8
58,9
31,9
106,9
5,9
175,9
138,9
195,9
192,9
34,9
142,10
104,10
80,10
177,10
88,10
66,10
103,10
187,10
18,10
192,10
78,11
158,11
174,11
186,11
34,12
126,12
71,12
29,12
65,12
162,12
193,12
9,12
49,13
126,13
154,13
199,13
135,13
20,13
90,13
129,14
84,14
179,14
95,14
181,14
173,14
95,15
181,15
112,15
13,15
91,15
120,15
104,15
117,16
39,16
62,16
176,16
175,16
134,17
160,17
39,17
162,17
16,17
48,17
180,17
11,17
171,17
155,17
41,17
200,18
195,18
65,18
189,18
179,18
8,18
22,18
88,19
81,19
116,19
14,19
86,19
117,19
63,19
142,19
59,19
20,19
127,20
94,20
90,20
133,20
98,20
165,20
32,20
194,20
135,20
41,20
119,21
149,21
127,21
27,21
68,21
42,22
155,22
184,22
87,22
166,22
1,22
4,22
63,22
39,22
110,22
132,23
31,23
140,23
53,23
195,23
17,23
165,23
121,23
87,24
2,24
193,24
116,24
