volume,class_1,class_2,class_3,class_4,class_5
1.58,13,4,20,24,30
2.77,15,10,50,41,12
2.36,8,13,5,25,57
4.87,29,15,35,40,32
1.8,41,28,9,42,34
2.72,17,11,36,51,33
2.83,42,29,41,47,5
3.61,43,22,18,51,33
3.75,20,26,39,34,10
3.12,11,16,42,18,7
4.52,32,24,45,18,38
4.06,13,2,5,4,8
2.55,38,30,38,46,20
3.8,28,19,31,41,3
3.21,34,1,1,27,53
4.73,13,24,32,12,60
4.4,24,11,19,18,44
4.86,5,23,29,16,39
2.44,25,14,15,1,39
3.17,27,1,15,7,49
4.28,23,3,1,10,16
3.49,40,10,8,36,43
2.05,13,17,43,43,33
4.28,23,24,11,25,28
1.52,32,0,13,14,16
4.03,41,17,47,35,15
2.32,28,5,4,38,47
2.2,27,1,8,48,44
1.45,9,28,41,9,53
1.59,40,8,5,0,6
4.79,8,5,48,13,17
4.34,40,25,8,35,5
3.5,4,22,26,3,2
3.39,13,28,16,8,19
1.23,4,28,8,21,19
1.21,36,0,19,35,12
2.95,26,7,5,2,48
2.19,22,27,3,29,5
3.47,31,18,51,54,27
4.99,29,17,30,36,23
2.5,3,28,12,21,43
2.32,3,19,29,7,60
1.51,25,8,8,49,12
3.25,23,1,1,3,23
3.57,40,19,33,24,59
2.84,38,26,50,43,7
1.1,19,24,1,2,11
3.49,43,4,16,27,58
2.21,24,14,47,35,2
4.22,41,13,0,32,21
1.41,31,27,14,17,60
1.76,17,10,27,43,17
4.59,25,7,33,35,41
1.65,26,23,31,8,59
3.88,13,3,43,27,30
3.14,8,31,49,15,27
4.1,44,23,11,42,36
3.1,12,28,20,5,24
1.92,16,26,1,12,9
2.87,9,17,42,14,0
1.03,6,14,46,41,20
2.0,29,14,27,26,29
4.71,0,21,34,17,3
4.62,24,5,49,52,50
2.05,19,1,36,30,50
1.71,35,31,21,36,56
3.77,19,14,28,27,60
3.46,28,9,36,19,36
1.68,14,9,19,15,37
3.94,35,31,32,41,60
4.5,34,7,49,23,20
1.68,32,19,44,9,27
4.6,38,21,49,45,15
1.41,27,29,5,29,33
1.45,15,15,13,51,31
