volume,class_1,class_2,class_3,class_4,class_5
3.88,8,56,3,1,16
1.26,28,66,15,7,25
3.97,2,11,21,14,31
3.12,0,10,18,4,47
3.11,12,62,3,4,23
1.59,8,73,16,12,16
3.28,3,57,29,25,34
1.01,22,49,25,3,39
3.52,6,38,13,7,39
4.93,26,75,17,11,35
4.16,2,62,29,12,6
1.71,11,64,18,12,45
1.86,37,67,28,13,41
3.21,3,8,3,7,6
2.42,33,75,16,8,41
3.94,13,24,19,3,2
4.86,20,58,26,20,44
3.33,22,64,12,12,47
4.38,32,73,15,19,43
4.29,14,21,12,0,17
2.96,9,62,2,16,9
2.1,19,9,26,9,5
3.75,31,2,24,19,23
3.32,4,20,14,23,0
3.93,28,66,25,12,40
4.16,24,58,29,2,42
2.87,1,41,23,13,15
2.2,1,42,5,3,27
3.49,11,36,12,7,32
4.77,12,73,10,25,8
4.42,34,23,2,2,25
3.12,28,42,7,25,34
1.33,18,8,0,23,17
1.41,3,16,22,21,16
1.56,23,53,23,11,17
4.8,0,23,18,11,10
2.34,12,16,16,21,12
2.39,29,74,22,4,16
3.56,5,29,18,9,46
1.18,23,8,21,21,25
3.96,16,65,7,6,22
4.11,4,77,1,3,20
3.4,29,64,2,12,31
2.63,0,34,21,17,11
4.99,7,66,15,1,27
4.71,6,12,0,19,11
3.94,26,62,19,22,2
2.49,9,41,16,0,25
2.66,27,32,1,24,8
2.43,32,66,5,18,7
4.18,22,69,3,11,42
3.58,35,13,28,9,10
3.02,10,13,4,6,12
4.53,13,12,6,18,15
1.48,15,22,18,2,27
1.14,13,13,13,17,43
3.99,25,16,22,5,44
1.52,4,42,20,19,28
2.98,35,13,6,15,26
1.07,16,29,14,13,20
4.36,36,14,28,14,23
2.96,7,71,12,21,42
3.56,36,53,23,0,24
4.95,24,31,5,21,18
4.56,8,32,11,21,17
3.11,7,55,6,5,14
3.1,37,31,25,7,39
1.17,25,37,23,18,28
1.68,36,78,11,9,16
3.27,5,52,3,21,9
2.84,6,38,29,1,37
2.23,13,8,24,24,16
2.3,33,10,13,22,3
2.45,20,8,20,7,5
1.67,1,25,29,22,0
2.21,35,67,8,11,26
1.44,20,48,20,22,33
4.02,23,16,11,19,31
2.0,11,56,10,12,33
3.9,0,22,13,16,13
1.45,20,31,5,21,23
4.67,1,5,21,3,28
1.32,0,58,3,3,32
3.96,5,68,0,5,42
2.37,32,61,29,2,41
3.69,2,73,0,14,23
2.83,13,22,5,16,25
1.03,13,10,1,22,29
3.43,22,6,9,0,14
1.86,24,67,18,13,19
1.82,25,39,7,18,8
4.34,30,57,0,15,14
4.1,15,54,28,9,29
3.96,21,70,11,25,38
2.35,22,45,28,8,5
2.48,13,10,29,17,26
2.39,9,48,2,3,13
3.51,7,44,20,25,40
3.8,27,30,18,9,6
