volume,class_1,class_2
173,0,9
48,0,0
192,0,1
162,0,6
200,0,15
152,0,20
10,0,1
162,0,2
196,0,19
196,0,7
2,0,23
22,0,13
20,0,4
18,0,16
151,0,17
198,0,3
30,0,22
155,0,2
197,0,9
182,0,21
150,0,11
165,0,2
158,1,23
164,1,23
185,1,1
159,1,20
22,1,4
200,1,16
196,1,21
38,1,22
27,1,11
178,1,14
24,1,21
171,1,3
154,1,2
46,1,12
9,1,3
9,2,24
150,2,12
190,2,16
178,2,18
39,2,20
43,2,17
162,2,1
194,2,20
11,2,13
160,2,3
187,2,24
1,2,23
30,2,13
194,2,12
184,2,13
4,2,8
9,2,18
159,2,1
180,2,10
32,2,10
42,3,4
32,3,17
173,3,14
36,3,19
7,3,11
151,3,15
154,3,11
48,3,10
44,3,18
17,3,22
156,3,21
7,3,11
21,3,17
185,3,11
50,3,14
38,3,0
21,3,24
24,3,6
196,3,22
153,3,15
170,3,12
21,4,17
23,4,2
22,4,9
21,4,4
2,4,16
164,4,16
41,4,23
159,4,3
8,4,21
1,4,10
165,4,11
195,4,20
186,4,23
48,4,5
45,4,4
172,5,12
170,5,17
183,5,16
45,5,5
157,5,5
7,5,0
31,5,1
171,5,0
26,5,12
38,5,0
179,5,0
33,5,8
23,5,21
14,5,8
17,5,20
13,5,17
158,5,16
27,5,14
29,6,6
177,6,4
31,6,20
161,6,14
151,6,22
183,6,12
15,6,7
3,6,24
42,6,3
12,6,9
47,6,19
193,6,18
156,6,22
37,6,15
39,6,15
168,6,13
33,6,5
169,6,18
17,6,1
47,6,8
150,6,12
188,6,5
160,6,10
177,6,9
168,7,13
154,7,18
3,7,9
191,7,2
153,7,15
30,7,21
182,7,7
195,7,21
46,7,13
39,7,17
22,7,24
198,7,3
14,7,9
46,7,14
10,7,19
189,7,2
23,7,20
152,7,2
13,7,24
50,7,3
13,7,8
158,8,7
15,8,8
7,8,6
199,8,7
182,8,1
35,8,15
39,8,19
191,8,5
46,8,8
1,8,6
192,8,6
165,8,23
11,8,22
160,8,4
37,8,0
170,8,14
49,8,10
43,8,16
190,9,4
9,9,24
36,9,18
2,9,19
193,9,14
151,9,5
26,9,19
49,9,10
187,9,0
17,9,6
157,9,18
23,9,15
48,9,8
182,9,22
2,9,7
154,9,23
193,9,24
41,9,6
168,9,5
164,9,7
45,9,11
184,9,10
165,9,7
164,9,9
27,9,19
17,9,13
