volume,class_1
187,0
157,0
152,0
154,0
12,0
180,0
4,0
176,0
180,0
156,0
28,0
12,0
44,0
18,0
5,0
29,0
155,0
193,0
29,0
15,0
189,0
183,1
174,1
29,1
15,1
184,1
195,1
3,1
198,1
3,1
31,1
16,1
20,1
5,1
185,1
196,1
192,1
177,1
178,1
27,1
1,1
177,1
34,1
193,1
20,1
2,2
167,2
170,2
164,2
36,2
188,2
36,2
46,2
151,2
150,2
42,2
20,2
193,2
30,2
8,2
166,2
42,2
171,2
199,3
182,3
18,3
176,3
8,3
189,3
162,3
155,3
21,3
173,3
43,3
22,3
178,3
197,3
174,3
197,3
21,3
199,3
26,3
164,3
184,4
32,4
44,4
26,4
197,4
157,4
176,4
45,4
200,4
46,4
49,4
48,4
3,4
33,4
166,4
8,4
23,4
165,4
196,4
159,4
10,4
155,4
47,4
46,5
192,5
22,5
44,5
166,5
189,5
41,5
10,5
12,5
42,5
34,5
196,5
15,5
173,5
35,5
190,5
153,5
182,5
45,6
175,6
170,6
24,6
44,6
2,6
160,6
24,6
167,6
9,6
153,6
20,6
44,6
20,6
167,7
4,7
23,7
161,7
152,7
19,7
173,7
46,7
164,7
181,7
36,7
186,7
7,7
181,7
3,7
4,7
3,7
169,8
41,8
184,8
161,8
8,8
10,8
190,8
176,8
16,8
46,8
29,8
26,8
32,8
173,8
181,8
200,8
181,8
175,8
2,8
178,8
150,8
42,8
12,8
163,8
159,8
19,8
191,8
9,9
15,9
161,9
167,9
19,9
200,9
177,9
29,9
198,9
170,9
4,9
195,9
184,9
15,9
173,9
27,9
192,9
2,9
