volume,class_1,class_2,class_3
4.17,53,67,74
2.69,32,70,47
3.14,10,72,87
4.4,68,14,3
4.58,5,5,67
1.17,41,28,56
1.26,35,83,49
3.13,21,36,3
3.55,56,7,46
4.91,67,38,51
2.11,54,65,32
1.16,69,3,66
1.37,8,51,45
4.53,28,45,6
3.3,61,79,17
4.08,17,57,4
4.59,24,19,11
4.0,2,49,78
3.4,10,9,2
2.5,28,69,79
1.28,12,15,40
4.73,65,43,1
1.89,5,16,64
1.21,57,0,39
1.9,29,35,40
1.12,28,17,28
4.54,17,65,23
1.44,57,73,24
2.46,76,24,60
4.57,24,32,82
1.72,63,83,18
4.4,23,53,29
1.07,21,26,53
1.79,20,35,63
3.96,76,63,56
2.79,31,84,6
2.66,7,57,86
2.5,49,67,30
2.3,27,80,78
4.07,50,79,20
3.99,65,79,19
2.09,2,1,21
2.16,30,70,56
2.3,67,82,2
4.71,45,23,39
4.94,66,60,80
2.21,50,46,8
2.33,72,6,84
2.25,53,24,3
2.05,23,10,80
3.87,56,3,11
3.97,60,71,66
2.62,29,18,16
1.27,18,48,47
3.69,20,3,84
3.58,57,42,10
2.35,18,82,71
4.78,74,31,19
3.61,75,77,4
1.93,76,14,63
4.72,0,14,31
1.15,67,77,20
1.98,33,55,7
4.33,58,58,10
4.52,21,72,24
1.1,71,80,30
2.08,41,22,77
4.46,29,1,36
4.64,50,37,43
3.19,20,4,82
4.76,75,1,50
4.81,33,1,87
2.16,17,56,32
2.2,16,55,80
4.61,27,12,24
1.17,18,60,52
4.14,37,33,6
3.99,40,49,28
1.89,44,81,17
1.94,41,50,85
3.13,74,80,37
1.18,16,0,5
3.96,27,61,22
1.47,20,70,49
4.87,72,60,78
4.86,58,50,84
1.89,26,11,28
4.65,61,29,35
4.99,57,18,61
3.85,0,33,48
1.67,29,5,43
4.5,48,68,7
1.91,12,75,76
3.61,21,46,0
4.02,75,44,48
1.49,14,4,31
4.4,54,81,25
4.72,7,41,74
2.36,3,69,5
2.05,35,51,62
2.53,70,84,70
2.64,5,47,51
2.75,0,69,58
2.09,44,39,37
4.72,30,39,32
1.07,10,71,64
2.75,74,74,48
4.94,47,0,9
3.65,51,52,87
1.86,23,10,66
4.64,24,74,64
1.6,20,12,32
1.97,45,3,45
3.36,46,76,21
2.57,32,1,27
3.08,75,56,12
2.27,5,74,31
4.83,37,80,12
3.15,32,64,32
4.84,4,56,13
4.79,68,35,62
1.84,68,40,53
1.27,48,36,30
3.88,5,81,78
2.06,72,42,22
3.24,31,43,26
3.85,47,57,70
4.02,58,23,64
4.81,74,11,24
1.54,73,0,81
4.17,54,36,2
2.58,57,45,71
1.89,49,13,65
1.02,41,73,17
