volume,class_1,class_2,class_3,class_4
2.23,30,7,2,33
4.12,6,5,7,36
1.95,38,11,12,28
4.44,16,13,14,5
2.97,27,22,5,30
3.66,18,16,6,8
3.31,18,7,2,27
1.53,8,20,15,20
4.96,10,7,12,14
3.8,21,3,11,36
3.93,31,15,6,26
1.83,37,12,8,10
2.32,7,18,6,13
3.57,22,7,8,40
4.57,30,3,10,15
2.95,26,9,14,38
2.23,21,9,6,21
2.35,0,16,7,36
1.56,4,2,10,3
4.38,23,14,14,40
3.76,11,5,15,27
3.43,28,3,7,20
3.11,6,9,7,11
1.98,14,19,14,4
4.21,6,17,2,1
2.21,5,3,2,25
2.36,32,2,9,2
4.75,39,18,10,25
1.68,10,6,10,12
2.48,16,3,11,41
2.7,1,14,9,32
4.55,26,2,5,31
2.6,21,6,3,17
3.01,27,0,0,35
3.85,26,14,14,29
4.36,5,9,10,37
1.4,21,0,4,28
1.3,6,14,13,35
3.51,19,8,11,34
4.76,5,19,15,22
2.01,35,20,10,38
3.54,12,0,6,40
1.65,21,14,12,19
2.92,30,9,3,36
2.62,19,21,4,15
2.11,40,14,8,25
4.43,13,12,1,38
1.4,36,13,3,18
4.13,18,7,10,35
1.14,15,20,8,7
1.63,32,7,13,7
3.36,3,17,3,3
1.41,25,18,2,27
1.21,39,17,0,8
4.25,21,9,5,33
3.41,38,2,5,8
2.05,7,17,2,34
2.15,28,17,10,41
1.69,30,9,1,10
4.85,4,10,2,42
3.61,36,7,14,33
4.03,4,13,2,2
1.39,5,2,3,11
3.97,7,2,3,2
2.14,24,11,5,27
2.58,29,19,13,32
1.16,2,2,7,32
4.27,23,1,2,8
3.5,10,20,7,41
3.79,4,10,2,22
2.64,23,20,1,32
4.46,20,18,7,3
1.15,4,11,9,8
3.62,0,19,11,2
3.58,0,21,8,26
4.26,1,17,8,24
2.43,14,10,15,28
4.25,30,11,6,37
4.37,34,9,3,3
3.11,2,19,10,31
4.58,15,12,8,15
4.6,0,3,15,10
1.01,11,14,2,38
4.8,29,21,10,8
3.44,3,4,7,37
2.82,18,19,1,35
2.67,6,5,5,36
4.37,33,4,8,18
4.65,7,20,6,6
2.44,14,1,1,3
3.55,37,14,14,16
3.39,37,13,13,37
3.25,33,14,4,41
4.55,24,0,10,8
3.35,14,10,2,9
2.71,20,22,7,20
2.35,9,10,3,30
4.33,7,9,8,3
4.51,26,22,10,39
1.7,30,17,11,17
2.37,11,19,9,42
1.7,38,8,13,25
4.04,14,4,0,12
1.36,20,15,3,16
4.14,31,0,1,33
3.55,27,21,14,30
4.08,8,1,11,35
1.78,24,7,13,19
2.64,7,4,15,32
4.11,1,7,5,9
1.41,35,7,9,11
1.79,3,16,6,42
4.11,5,18,12,11
4.24,23,20,9,39
3.98,8,19,10,4
4.84,34,8,1,3
2.61,8,4,13,21
2.02,32,4,9,17
2.75,15,17,3,10
4.99,40,4,10,27
2.33,30,3,14,38
4.08,25,9,13,33
3.31,17,8,12,18
1.22,21,10,2,8
1.39,12,7,7,33
2.07,21,9,12,31
1.4,30,10,6,11
1.23,33,2,1,8
2.93,34,6,1,0
3.57,9,21,3,27
4.47,35,20,10,21
4.01,18,1,3,36
1.46,16,17,8,19
3.98,21,0,10,3
1.28,26,1,1,38
1.8,11,12,11,12
4.58,17,11,6,39
4.84,14,6,4,0
2.86,10,12,3,10
3.05,14,2,9,31
4.53,33,18,5,14
4.05,15,17,1,4
4.3,21,12,7,25
1.32,7,5,1,39
2.99,37,8,15,7
1.77,7,5,13,35
4.33,7,15,9,19
1.24,24,14,11,28
4.75,35,21,9,37
3.51,15,10,10,34
3.98,20,1,3,32
3.28,26,19,11,40
2.84,35,19,12,39
3.64,12,5,12,16
2.99,14,10,9,39
4.53,12,22,4,22
2.57,30,8,13,36
1.29,15,17,11,18
4.35,2,2,2,21
3.94,13,7,5,1
3.1,6,4,8,24
2.46,38,22,3,27
1.56,35,4,13,32
1.94,12,14,9,0
3.53,6,9,15,41
4.62,21,18,3,18
4.81,23,22,8,7
1.82,30,0,14,9
1.83,29,7,8,24
4.48,5,2,3,2
4.46,14,8,14,29
4.32,11,15,0,25
2.01,4,1,5,30
4.39,10,15,1,15
1.76,6,15,3,32
2.76,25,5,5,7
4.63,23,9,10,5
1.64,38,11,2,30
1.28,40,5,8,16
1.37,19,18,1,5
3.55,21,1,10,18
2.52,33,5,15,17
3.37,2,9,6,7
4.46,8,22,12,1
3.55,1,2,10,34
4.84,8,14,11,10
1.08,37,3,8,31
1.83,1,7,7,38
2.8,3,8,0,15
1.87,2,17,9,11
4.85,7,1,13,36
2.91,0,19,14,42
2.83,12,7,10,35
3.8,24,16,6,11
2.66,13,20,4,40
1.29,17,9,5,33
4.84,33,12,15,40
4.64,21,12,14,6
4.1,10,20,0,17
2.6,36,6,12,19
4.46,33,21,0,0
4.93,12,10,7,13
2.51,21,4,9,12
3.35,23,11,0,31
1.82,1,2,9,34
2.18,25,8,1,35
3.73,13,20,15,15
2.5,11,20,13,12
1.02,5,9,12,11
4.07,32,9,11,30
4.76,26,2,13,35
3.86,39,0,5,37
1.33,15,5,7,14
4.32,40,3,4,7
2.33,27,3,11,17
2.79,12,4,12,30
1.73,28,4,11,19
4.05,14,18,13,26
2.29,39,3,5,6
1.85,24,12,7,35
2.27,1,1,7,20
2.03,22,14,11,28
3.79,22,9,10,16
4.92,40,11,11,12
4.2,23,2,4,1
2.1,8,9,7,37
4.62,14,0,2,41
4.71,40,3,11,37
4.46,36,18,2,27
1.38,35,20,9,10
2.53,28,21,7,11
1.29,19,13,13,25
1.73,6,4,6,10
3.04,35,5,8,34
1.78,38,11,1,19
2.6,5,0,11,33
4.11,4,1,12,4
1.99,4,2,1,9
1.84,14,16,3,38
3.58,39,14,2,14
1.55,19,0,8,8
4.55,26,7,10,23
2.62,8,17,3,37
4.13,14,16,11,3
2.43,14,19,3,39
2.73,30,11,4,18
2.89,32,6,3,39
1.77,23,17,4,5
2.31,33,21,3,28
4.15,5,22,7,12
7.07,7,16,13,30
8.62,36,21,9,9
7.2,37,19,2,13
6.32,38,6,4,19
5.55,27,4,11,40
6.04,8,3,5,32
6.4,24,10,14,3
5.03,30,16,15,34
9.74,2,8,11,38
8.24,10,18,12,40
9.56,4,9,6,13
7.53,3,0,13,9
5.28,8,19,14,8
9.26,24,20,8,22
8.84,14,20,13,2
7.22,11,16,1,23
5.13,34,21,5,26
5.43,23,17,3,13
5.42,32,4,5,0
9.43,22,6,4,26
7.71,8,20,8,23
6.42,37,16,6,40
7.39,14,15,11,12
9.6,33,0,15,3
6.52,22,8,14,34
5.02,20,4,2,0
7.72,13,4,12,31
6.18,36,8,4,27
5.52,7,22,4,9
8.64,5,22,3,2
8.94,22,12,10,16
6.69,19,2,14,0
8.79,32,8,5,23
5.55,31,7,14,12
7.71,38,18,1,32
8.0,27,10,8,38
6.1,24,2,14,37
9.6,31,14,14,42
6.86,15,16,11,19
5.87,31,21,2,34
6.12,7,14,9,32
9.16,8,10,13,7
8.33,19,0,10,25
7.3,7,0,11,37
8.21,34,21,5,25
8.28,39,8,7,6
9.77,21,12,3,8
9.32,20,3,13,23
7.39,17,20,3,11
9.07,29,11,15,19
5.34,7,14,11,28
8.78,39,11,0,3
9.31,21,13,5,33
9.69,16,7,15,36
9.34,21,19,0,33
9.55,40,2,4,17
6.26,7,20,2,5
6.95,22,6,15,29
7.28,39,18,13,4
9.61,0,12,12,1
9.79,5,19,1,6
7.59,37,22,8,5
6.95,26,4,11,23
9.23,32,15,9,23
8.85,39,7,6,31
7.16,33,20,15,37
5.51,32,19,5,33
7.55,33,19,11,24
6.6,39,0,2,25
5.2,20,11,7,40
5.95,26,13,9,34
7.85,35,8,6,22
9.96,32,9,1,16
8.14,2,1,1,41
6.01,14,13,15,7
8.8,36,10,15,10
8.19,28,8,14,9
5.11,29,4,3,27
7.05,10,3,11,17
9.8,34,4,4,30
9.0,39,5,4,8
7.14,15,13,2,3
9.96,5,21,3,30
5.82,27,10,1,14
5.15,29,6,2,0
6.11,32,20,9,22
6.58,22,11,12,15
7.87,5,4,3,30
5.62,22,13,4,32
5.34,14,4,6,30
6.92,39,20,5,34
8.42,27,0,8,21
8.41,25,10,15,37
7.92,7,13,14,9
5.33,24,21,6,32
8.51,10,6,10,42
8.43,38,13,6,28
6.78,6,21,7,4
8.43,14,7,5,34
8.83,33,18,13,14
6.12,31,5,4,9
5.83,0,17,0,25
6.98,12,21,8,30
5.63,39,4,11,32
7.45,25,22,8,20
8.5,16,6,8,6
6.2,27,4,13,29
6.86,15,11,1,22
9.06,27,9,3,30
5.63,25,1,7,11
5.3,40,6,9,20
7.14,30,16,8,41
6.26,19,1,12,6
7.09,3,1,0,36
7.12,2,19,9,9
5.93,33,18,1,17
9.82,25,4,14,17
5.22,15,16,6,41
5.5,21,4,11,14
8.98,26,5,0,30
8.12,6,3,6,7
6.26,38,17,5,27
5.85,11,16,3,39
8.71,29,9,4,27
6.54,30,0,15,24
9.5,9,16,3,7
6.78,27,14,10,16
6.76,35,18,3,11
8.82,16,12,0,8
6.33,13,3,6,8
5.35,38,17,13,42
9.2,6,5,9,2
9.2,13,9,14,36
9.96,21,14,7,2
6.54,30,0,0,33
9.14,29,16,1,6
8.49,22,0,8,29
6.29,32,16,11,31
9.53,30,19,0,20
9.72,21,12,8,17
7.1,5,14,5,36
8.85,33,13,0,8
7.8,27,9,8,5
9.67,20,6,5,13
7.75,26,21,12,8
5.8,34,15,0,8
9.51,24,6,15,36
7.01,1,9,6,13
6.47,33,17,11,16
7.23,23,10,5,2
9.7,37,17,9,40
5.06,0,14,6,18
7.27,39,13,11,36
6.6,19,17,6,9
6.06,29,9,13,10
6.49,23,2,9,12
7.57,21,15,0,13
8.68,12,19,11,6
5.44,36,16,5,21
9.07,38,17,1,28
6.86,39,8,11,29
9.13,28,17,11,7
9.44,21,1,0,42
6.84,30,15,10,5
9.45,35,4,0,8
6.44,9,7,12,8
6.96,12,16,15,22
6.36,36,8,15,34
7.15,34,17,7,8
8.56,18,17,7,14
5.56,30,13,10,6
9.12,8,14,12,4
5.17,33,5,9,34
9.4,5,18,1,32
6.17,13,10,4,34
11.68,17,22,4,26
10.7,40,13,14,33
10.87,40,12,5,14
10.71,24,9,11,23
12.02,39,7,1,27
11.04,6,14,12,28
13.57,36,1,2,37
10.87,3,5,5,35
12.21,36,15,10,16
13.93,9,17,4,10
13.09,28,0,4,37
10.83,13,6,9,7
10.74,24,21,7,35
12.78,32,6,7,22
14.17,14,6,6,31
10.31,33,16,3,24
12.35,20,16,2,36
13.23,18,4,1,24
13.27,2,20,2,32
12.09,37,12,13,41
11.93,15,1,11,11
12.57,14,16,6,32
11.44,1,16,3,5
10.46,33,19,13,5
10.18,15,8,8,9
12.04,8,20,3,11
14.31,2,6,14,42
10.2,15,9,10,39
14.88,9,20,3,12
10.86,33,15,2,21
14.34,17,5,3,11
13.98,27,19,3,36
13.18,12,21,8,31
14.39,25,16,11,27
11.21,32,9,2,14
14.66,31,2,7,22
11.29,34,18,3,40
13.01,31,17,14,5
13.01,4,8,2,33
11.0,28,21,11,17
11.23,0,9,2,9
11.3,3,18,11,37
13.96,23,3,8,14
12.49,37,19,6,33
12.28,24,2,14,17
10.15,2,17,9,34
13.85,29,12,9,22
10.28,16,1,10,23
10.51,0,20,1,11
10.46,21,14,6,7
11.09,9,21,2,10
13.63,8,22,15,37
14.53,24,4,13,3
13.15,0,13,7,24
11.63,16,0,2,36
10.06,22,0,15,10
10.95,19,13,4,32
11.68,30,6,7,29
12.77,16,2,6,21
13.78,3,6,7,27
14.39,28,18,15,20
13.59,10,5,1,30
10.37,17,7,14,26
14.21,40,5,10,17
14.57,2,22,8,28
12.55,29,13,4,5
12.18,10,9,0,22
11.41,4,10,1,18
14.64,4,22,15,33
13.87,22,11,10,35
10.59,8,16,3,32
14.71,21,3,6,14
13.26,27,7,4,29
14.93,21,16,12,14
11.43,12,3,0,1
