volume,class_1,class_2,class_3
1.05,21,0,0
1.1,0,2,3
3.38,5,4,4
3.86,21,3,5
4.62,22,5,2
4.83,22,4,4
4.47,10,5,4
4.76,18,1,3
4.02,20,3,4
4.55,15,0,1
4.06,15,4,4
3.64,12,4,3
3.24,6,5,0
3.52,11,3,1
1.73,4,2,0
4.25,15,3,4
3.06,16,3,4
3.32,4,0,4
4.82,16,3,0
2.93,6,2,3
2.22,19,4,3
2.78,4,0,1
3.58,14,2,5
4.18,6,1,5
3.47,3,1,2
1.67,0,4,3
3.92,12,1,5
3.56,0,0,5
2.15,16,4,3
3.47,8,2,1
3.69,1,1,3
1.72,12,0,2
1.67,5,0,5
2.9,2,1,2
2.04,21,1,1
4.82,14,3,5
2.16,10,4,2
1.0,17,3,4
3.31,17,0,1
2.15,3,4,5
1.08,12,1,1
4.41,2,4,3
3.88,23,3,2
2.36,11,3,4
1.87,6,3,1
1.71,6,5,5
3.01,6,2,5
2.65,12,0,0
1.38,20,1,1
1.46,4,0,5
2.66,9,3,2
1.9,7,2,0
3.4,5,0,2
4.64,22,1,1
3.79,17,2,1
4.0,20,4,4
3.8,5,1,5
1.36,19,1,1
1.52,6,3,1
4.9,4,3,4
2.2,20,0,2
1.34,4,0,5
3.04,21,2,5
3.08,9,1,2
3.0,1,3,0
3.73,4,0,2
3.58,3,4,4
2.1,21,4,3
4.79,4,4,4
2.98,16,5,1
3.05,2,4,4
1.55,23,4,1
1.69,20,1,3
1.77,23,5,5
4.71,11,0,1
3.5,12,2,5
2.31,11,4,1
1.37,20,4,4
1.24,1,5,1
4.71,10,2,3
1.85,4,0,1
2.76,18,5,3
4.48,0,4,2
3.69,11,3,2
1.84,12,4,0
4.31,14,2,0
1.71,14,2,2
3.05,2,2,3
1.68,16,5,0
3.97,5,0,2
1.43,4,2,4
1.74,6,5,3
4.88,9,4,2
2.73,4,3,1
2.51,21,0,4
2.35,12,4,1
3.03,9,2,0
1.72,5,3,2
2.39,0,2,5
4.07,15,3,3
4.53,16,5,3
3.53,5,4,0
3.85,19,5,0
3.75,18,3,1
1.92,13,0,3
4.1,11,3,2
4.91,17,2,1
2.14,0,5,5
1.89,22,5,3
4.9,0,2,0
4.73,9,2,1
1.61,20,5,5
3.03,7,5,5
4.87,3,2,4
3.8,2,4,2
4.4,10,5,1
3.85,6,5,1
4.34,7,1,5
2.69,0,4,4
3.49,23,3,5
1.22,14,2,0
4.14,13,0,5
3.33,15,2,3
3.75,6,2,2
2.99,23,3,2
7.12,5,0,4
8.7,9,0,4
8.12,0,0,1
5.44,14,0,1
7.15,15,2,0
5.46,1,2,1
8.23,2,5,4
9.33,8,0,5
6.21,13,5,4
7.35,19,4,4
6.82,8,2,1
6.41,0,0,1
7.51,13,0,4
8.84,16,5,1
5.96,8,1,3
5.89,21,5,1
5.52,1,1,3
7.65,2,4,4
5.9,16,3,4
6.8,15,5,2
6.13,18,4,3
6.86,1,5,0
7.26,4,3,2
8.25,14,0,3
8.02,5,2,4
9.98,11,3,4
6.05,15,1,4
5.13,5,3,4
9.37,5,2,3
8.77,1,4,1
6.21,8,0,5
5.36,11,5,4
7.48,3,2,4
6.95,9,4,1
7.06,4,5,2
5.14,7,1,1
9.88,15,2,5
9.29,13,5,2
5.04,6,4,5
5.2,20,5,2
7.49,0,4,2
9.32,8,1,0
9.22,13,0,0
9.19,3,5,0
5.64,0,5,1
8.49,15,5,2
8.5,2,1,4
7.24,19,1,4
6.56,14,5,2
9.39,10,2,1
6.52,12,3,4
9.26,3,1,5
8.57,10,4,4
9.98,5,4,5
9.8,5,4,0
6.86,3,1,3
7.85,21,5,4
9.39,12,1,5
6.94,16,4,0
6.42,14,2,5
6.91,17,0,5
7.85,18,4,5
6.13,0,2,0
8.92,5,3,1
5.49,14,1,4
5.13,23,0,4
6.4,6,0,5
5.71,4,0,5
8.26,14,1,1
5.07,15,2,1
7.19,18,0,0
5.48,4,5,5
8.82,3,3,0
5.71,12,4,3
7.84,16,4,4
8.35,4,3,1
8.81,13,5,3
6.8,7,5,0
5.98,3,2,3
5.78,0,1,2
7.72,15,0,3
9.16,14,4,1
9.49,23,0,4
6.72,5,4,2
7.83,20,5,0
9.53,21,3,2
5.4,20,5,4
7.85,10,4,4
13.56,11,1,5
13.4,3,5,4
13.36,21,0,3
14.69,5,0,4
13.77,2,3,4
12.68,8,0,1
14.27,16,4,4
10.94,23,3,3
12.42,17,4,4
10.69,13,4,4
11.18,19,1,2
13.82,1,1,1
12.54,20,1,1
13.21,4,2,4
13.74,0,4,1
12.72,1,2,2
11.13,3,1,5
12.62,5,5,5
13.44,0,2,4
11.77,7,4,1
14.3,2,4,5
14.26,12,2,0
10.77,19,4,2
14.12,16,0,3
14.04,4,4,5
10.97,1,4,4
12.4,16,5,1
11.08,19,4,1
13.15,23,3,4
14.99,1,1,2
14.46,6,0,0
11.36,7,0,2
14.94,22,1,0
14.27,1,3,2
10.14,4,4,2
12.15,17,2,1
11.59,11,5,4
