volume,class_1
25,0
1,0
15,0
22,0
24,0
23,0
1,0
19,0
11,0
16,0
11,0
6,0
18,0
9,0
5,1
12,1
21,1
18,1
14,1
21,1
2,1
24,1
12,1
11,1
3,1
5,1
25,1
17,1
25,1
19,1
19,1
3,1
13,1
25,1
16,1
19,1
13,1
5,1
25,1
24,1
2,1
24,1
15,1
16,2
7,2
11,2
8,2
24,2
12,2
4,2
12,2
21,2
15,2
7,2
8,2
1,2
9,2
14,2
22,2
10,2
24,2
24,2
17,2
4,2
17,2
11,2
12,2
8,2
22,3
22,3
11,3
19,3
17,3
6,3
19,3
25,3
6,3
9,3
20,3
6,3
5,3
13,3
21,3
1,3
16,3
21,3
12,4
25,4
12,4
20,4
10,4
9,4
8,4
12,4
25,4
1,4
6,4
23,4
22,4
24,4
1,5
7,5
13,5
21,5
20,5
19,5
15,5
11,5
15,5
4,5
16,5
6,5
8,5
21,5
25,5
23,5
4,6
16,6
5,6
19,6
13,6
25,6
15,6
25,6
4,6
6,6
7,6
17,6
20,6
15,6
15,6
17,6
5,6
16,6
4,6
11,7
10,7
5,7
22,7
19,7
4,7
20,7
4,7
8,7
10,7
7,7
1,7
17,7
1,7
5,7
9,7
15,7
17,8
17,8
3,8
17,8
2,8
25,8
15,8
7,8
8,8
22,8
22,8
16,8
10,8
4,8
8,8
9,8
14,8
17,8
17,8
7,8
11,8
24,8
1,8
25,8
1,8
7,8
20,9
13,9
7,9
24,9
2,9
1,9
17,9
18,9
4,9
9,9
18,9
12,9
14,9
9,9
8,9
14,9
8,9
24,9
5,9
19,9
7,9
7,9
