volume,class_1,class_2,class_3,class_4,class_5
4.75,13,23,15,14,0
3.84,16,4,15,18,0
4.21,15,18,17,3,5
3.86,11,1,8,17,5
1.08,4,2,18,19,5
3.9,3,21,6,0,2
1.76,6,21,19,9,5
3.32,10,7,6,18,2
2.63,10,17,1,13,0
4.93,19,7,19,9,0
1.36,4,9,2,0,4
4.93,17,11,9,6,4
1.65,2,3,14,12,0
2.29,17,9,15,5,1
2.98,3,17,11,12,2
4.47,9,5,16,10,1
2.97,18,13,5,4,0
3.12,7,5,13,0,3
2.26,19,23,7,11,2
2.69,1,19,2,0,2
3.86,6,0,12,8,2
3.69,2,22,1,13,0
4.85,10,11,15,12,4
4.7,13,22,6,12,5
1.26,16,0,16,1,0
2.59,5,8,5,13,0
1.17,3,11,4,18,5
4.44,19,22,3,1,4
2.73,6,16,8,18,0
4.15,0,21,1,11,0
1.58,11,10,7,8,0
3.45,19,10,7,18,3
4.42,9,21,1,11,3
3.94,14,19,3,9,3
2.04,0,13,4,10,4
3.87,15,23,16,5,3
3.41,11,16,1,0,4
2.87,2,10,12,18,0
4.06,18,5,4,6,4
1.83,8,4,20,13,2
3.21,7,9,18,13,4
1.94,8,11,3,12,4
2.57,1,16,14,9,0
3.52,12,21,20,1,4
3.57,2,20,18,12,2
4.71,1,14,18,17,1
3.29,15,10,4,10,1
1.23,14,4,8,19,3
1.46,14,9,11,2,3
2.56,0,11,1,8,0
1.01,1,6,5,10,2
2.79,4,18,10,10,3
1.43,7,5,10,5,3
1.23,18,16,5,15,2
1.37,9,7,12,14,4
2.8,8,19,20,5,4
3.59,18,0,19,17,2
3.78,6,20,9,15,0
2.23,4,10,6,16,5
4.9,11,1,7,17,0
1.05,5,21,12,14,3
1.24,8,10,15,7,1
2.04,11,2,2,14,1
6.24,13,23,17,6,3
5.55,19,11,6,15,5
7.37,6,13,10,16,3
9.57,13,24,16,18,5
9.87,16,16,14,11,4
5.72,0,22,20,12,1
8.38,14,22,16,17,1
8.27,18,24,0,5,4
9.51,8,2,0,1,5
5.1,8,2,13,17,2
5.38,4,3,3,15,0
5.7,3,17,16,12,1
7.02,9,5,19,16,1
7.04,0,21,17,10,1
9.87,12,5,20,8,3
6.73,18,2,17,10,2
7.95,7,11,6,9,5
9.22,15,14,10,3,1
7.83,11,16,3,10,3
8.54,10,21,0,5,2
5.85,5,6,14,3,4
8.31,14,23,14,0,3
7.74,6,12,20,17,0
7.64,0,22,17,13,2
8.89,6,24,18,1,2
9.03,5,23,6,15,2
8.13,8,3,3,16,5
8.3,13,6,3,16,0
5.18,12,9,14,15,2
5.65,19,21,11,1,5
7.98,17,12,6,1,0
5.16,3,14,15,8,1
6.03,10,3,6,4,1
6.64,16,2,14,15,0
7.0,3,15,17,0,0
9.99,5,0,12,13,0
7.08,17,14,0,0,1
6.93,8,16,11,5,4
8.4,14,7,1,19,3
7.08,15,3,17,12,2
5.86,2,6,7,1,5
8.46,17,6,19,18,5
8.29,4,5,19,3,2
7.45,15,20,3,3,5
8.23,17,6,6,12,4
9.98,14,7,2,17,4
8.64,12,24,18,15,0
9.09,19,13,7,16,1
8.11,19,24,1,14,2
5.45,8,24,3,15,4
9.3,3,19,11,16,2
6.62,5,13,3,4,5
7.16,19,6,17,13,1
7.65,0,20,20,1,2
8.51,18,24,19,14,3
6.91,8,8,16,17,3
8.14,11,16,0,1,1
6.87,18,5,20,18,2
5.69,4,15,19,2,4
5.12,19,19,17,11,1
5.33,18,16,20,14,5
5.1,8,0,4,1,0
6.37,8,6,20,18,2
7.61,19,18,8,16,5
6.0,10,7,15,17,3
7.56,15,3,1,13,0
7.68,2,16,8,8,1
6.06,14,16,0,1,4
6.36,16,5,2,18,0
9.53,4,0,9,6,3
6.29,10,7,14,3,4
6.71,12,13,13,14,1
6.41,16,5,6,0,1
8.7,7,8,5,10,0
7.23,16,9,6,0,2
9.76,7,21,7,12,1
8.8,3,11,2,1,4
5.16,14,0,7,4,0
9.32,6,13,17,6,2
6.7,13,3,17,19,4
7.15,13,2,2,15,2
5.73,8,4,17,13,4
7.02,6,2,14,13,3
9.12,0,5,20,13,0
7.97,12,3,15,14,3
6.72,15,5,7,12,3
5.53,1,15,7,17,4
9.23,0,9,11,14,5
8.62,16,13,6,13,1
7.03,2,15,5,17,3
8.67,18,18,1,6,0
6.06,2,17,11,1,4
5.54,6,6,13,0,1
8.69,3,14,1,8,2
8.46,0,3,16,1,3
9.21,15,5,14,19,2
7.99,6,16,1,18,4
7.22,2,24,0,7,5
8.97,2,10,8,19,2
6.5,4,19,4,10,5
7.45,1,11,17,12,2
7.54,18,11,14,18,1
9.93,1,18,11,17,0
9.57,11,9,0,16,1
9.16,7,22,1,4,4
8.57,3,21,19,1,2
9.1,13,11,1,16,4
9.49,9,6,6,17,2
8.18,6,15,14,19,5
8.69,5,18,13,9,5
8.99,3,1,3,1,0
6.19,11,5,12,9,2
9.89,6,7,0,15,0
6.37,19,16,18,5,1
7.16,5,16,17,18,5
5.03,13,6,5,17,5
9.85,9,14,14,17,1
5.5,16,14,20,7,5
9.27,5,2,2,12,2
6.2,4,16,3,11,2
5.73,15,6,19,19,4
5.24,5,12,7,7,5
8.49,12,10,12,4,1
8.11,7,21,7,11,4
7.37,19,16,19,13,1
14.69,18,22,10,3,5
11.35,2,11,7,1,2
14.37,16,3,12,9,0
12.68,11,22,16,12,3
13.1,2,3,11,16,2
14.91,0,0,17,10,3
12.58,10,1,20,0,0
10.47,8,22,7,11,5
12.64,5,23,3,12,3
11.89,17,24,18,17,3
11.6,17,14,10,6,3
14.35,17,15,14,4,4
13.0,19,12,15,10,0
10.94,8,7,6,3,5
12.98,15,1,9,12,0
10.85,14,5,4,0,0
12.52,2,24,7,15,0
14.26,15,20,11,10,5
11.32,13,7,6,12,2
11.27,1,9,4,16,3
13.52,5,2,5,9,3
13.48,6,0,0,5,0
14.66,3,11,10,11,2
10.07,4,7,12,1,4
11.59,15,22,15,9,0
14.8,14,24,18,1,4
10.35,3,2,6,17,0
14.45,8,23,14,6,0
13.28,5,7,18,4,4
11.73,19,10,6,0,5
14.32,13,6,6,6,5
11.69,1,21,11,17,4
14.7,14,20,16,11,0
13.97,6,14,10,19,0
12.04,13,13,14,0,5
10.91,11,21,7,17,4
14.72,2,20,4,16,0
11.26,0,13,12,7,1
14.24,2,16,0,7,2
13.12,3,24,19,11,4
13.39,10,8,6,11,3
12.09,3,17,19,3,0
14.36,17,8,7,11,4
10.38,16,16,11,0,0
14.27,12,12,14,14,4
11.44,3,15,14,1,2
10.47,0,6,16,17,5
12.94,0,0,3,17,3
12.22,1,9,7,14,4
12.54,15,17,6,4,2
11.46,11,22,16,19,4
11.47,9,24,6,11,1
10.56,8,8,0,19,3
13.81,13,6,13,19,3
10.84,0,9,4,0,3
14.05,0,7,8,2,1
10.75,2,0,12,16,1
10.08,12,18,0,8,0
13.44,15,23,10,18,0
14.5,9,0,2,7,0
10.07,14,22,18,7,0
11.24,3,5,16,17,2
