volume,class_1,class_2
55,0,27
73,0,35
53,0,12
12,0,13
38,0,7
23,0,30
5,0,30
89,0,7
50,0,4
17,1,41
87,1,4
82,1,36
66,1,9
65,1,16
93,1,14
83,1,43
84,1,47
67,2,38
11,2,10
42,2,24
17,2,44
86,2,41
57,2,33
48,2,0
94,2,20
63,2,17
46,2,20
44,2,36
29,2,3
81,3,47
89,3,16
29,3,48
33,3,23
23,3,17
95,3,48
15,3,25
11,3,8
27,4,12
71,4,32
52,4,10
39,4,35
66,5,49
22,5,44
91,5,42
21,5,36
1,6,14
48,6,5
41,6,42
34,6,4
13,6,13
99,6,29
63,6,3
58,6,21
55,6,6
47,7,3
41,7,16
3,7,6
2,7,47
99,7,44
72,8,34
1,8,32
43,8,30
79,8,46
12,8,3
89,8,22
57,8,11
24,8,45
85,8,29
52,8,38
4,8,37
27,8,12
5,8,30
25,8,31
50,8,49
39,8,15
43,8,6
48,8,28
21,9,18
38,9,7
34,9,31
37,9,32
39,9,27
32,9,11
69,9,31
39,10,11
64,10,41
50,10,13
98,10,29
55,10,33
40,10,7
77,10,8
55,10,2
27,10,22
66,10,19
73,10,37
54,11,0
22,11,21
26,11,8
98,11,5
75,11,31
56,11,28
94,11,16
40,11,24
38,11,23
57,11,8
78,12,37
71,12,43
57,12,42
20,12,9
43,12,14
39,12,43
34,12,24
40,12,34
24,12,10
10,13,2
68,13,27
82,13,34
1,13,22
63,14,36
93,14,46
37,14,21
79,14,4
90,14,26
4,14,39
96,14,15
31,14,39
37,14,20
76,14,40
86,14,39
36,14,35
63,15,38
3,15,33
92,15,2
59,15,18
4,15,38
5,15,19
62,15,19
77,15,15
43,15,26
2,15,19
44,15,26
1,16,12
53,16,46
43,16,48
98,16,27
50,16,17
64,16,44
31,17,17
27,17,39
47,17,25
75,17,9
76,18,0
50,18,24
26,18,41
62,18,1
10,18,5
54,18,42
93,18,33
98,18,15
60,19,32
46,19,49
71,19,23
74,19,35
47,19,40
76,19,22
21,19,48
4,19,45
66,20,45
67,20,43
23,20,11
71,20,40
19,20,37
74,21,45
7,21,23
71,21,1
92,21,34
80,21,28
66,21,13
7,21,47
26,22,18
29,22,2
89,22,9
74,22,26
41,22,28
46,23,10
14,23,14
85,23,21
84,23,18
63,23,46
67,23,1
61,23,20
60,24,49
21,24,25
81,24,5
70,24,25
3,24,6
12,24,1
40,24,29
16,24,0
17,24,40
