volume,class_1,class_2
89,0,45
66,0,36
51,0,31
22,0,4
65,1,3
18,1,32
95,1,40
58,1,11
100,1,49
83,2,42
100,2,43
63,2,14
1,2,48
50,2,40
24,2,15
10,2,19
100,3,8
56,4,12
1,4,47
17,4,8
95,4,22
25,4,35
80,5,8
52,5,3
81,5,30
2,6,46
62,6,24
86,6,33
81,6,47
93,7,39
14,7,2
42,7,13
63,7,9
7,8,5
30,8,16
54,9,32
2,9,47
65,10,8
88,10,11
94,11,47
44,11,31
38,11,7
55,12,1
16,12,37
80,12,28
59,12,30
51,12,18
46,13,44
82,13,6
8,13,41
29,13,25
60,14,26
63,14,41
20,14,29
63,14,48
76,15,4
92,15,35
17,15,23
86,15,29
29,16,3
11,16,35
99,16,30
64,16,21
89,16,22
82,17,4
11,18,10
11,18,1
7,18,6
8,18,5
6,19,22
100,19,33
16,19,17
7,19,20
87,19,48
1,19,14
53,20,2
43,20,5
1,20,2
21,21,30
63,22,16
40,22,18
21,22,43
85,22,20
22,22,23
7,22,49
66,23,42
53,23,16
14,24,15
37,24,11
34,24,6
73,24,17
80,25,49
32,25,15
6,25,20
59,25,38
13,25,10
61,25,18
81,25,27
13,26,45
84,26,37
44,26,39
77,26,17
41,26,21
43,26,23
82,27,41
86,27,0
25,28,13
19,28,4
89,29,9
61,29,26
99,29,11
41,30,1
9,30,25
24,30,10
4,30,31
70,30,9
17,30,44
65,31,45
22,31,32
77,31,43
91,31,34
8,31,28
97,32,27
89,32,33
30,32,24
55,33,43
36,34,34
60,34,41
29,34,34
42,34,36
8,34,38
71,35,40
5,35,7
99,35,12
62,35,39
23,36,19
24,36,36
59,36,14
68,36,14
20,37,5
81,37,24
19,37,36
80,38,37
60,38,17
29,38,28
87,39,7
93,39,29
2,39,9
66,39,26
7,39,12
28,40,48
28,40,19
36,40,49
69,40,2
34,41,18
89,41,44
88,41,27
38,41,0
89,41,24
53,41,40
39,41,21
30,42,33
29,42,15
40,42,1
51,42,42
92,43,6
44,43,0
51,43,32
23,44,7
100,44,22
17,44,42
24,44,27
82,44,38
34,45,19
44,45,38
32,45,3
18,45,37
98,45,25
55,45,13
52,45,26
15,45,10
42,45,45
11,46,0
16,46,28
4,46,35
19,47,25
37,47,34
73,47,16
64,47,31
33,47,44
42,48,12
71,48,46
77,48,46
42,48,21
43,48,23
1,48,46
24,48,29
61,48,13
12,49,39
73,49,20
