volume,class_1,class_2,class_3,class_4
1.55,12,2,34,15
3.01,19,14,39,27
4.53,0,13,27,17
4.59,10,10,6,3
4.43,2,4,4,20
3.31,24,3,16,10
3.57,20,10,32,24
1.52,0,14,34,0
2.12,8,14,6,11
3.61,21,12,33,17
1.85,4,11,37,14
2.29,17,11,7,1
3.7,16,5,35,18
4.13,2,1,32,7
4.53,10,2,10,24
1.02,13,6,30,26
4.56,16,1,29,30
2.52,8,12,24,22
4.14,17,6,25,13
3.24,27,9,6,14
3.84,12,1,33,21
2.89,1,3,14,18
3.84,5,8,32,29
1.25,4,13,32,29
2.35,13,2,28,20
3.34,4,11,8,21
1.26,8,10,15,30
2.02,15,9,22,25
1.59,25,0,1,5
4.16,18,13,24,20
2.61,20,9,32,10
4.45,13,12,41,24
1.44,19,12,29,14
4.94,5,6,1,0
4.05,2,5,17,0
3.87,1,15,41,3
2.65,9,10,42,18
2.7,28,9,41,14
3.4,6,6,14,25
2.81,23,3,3,22
1.48,0,10,27,11
3.84,24,1,29,13
1.87,28,5,35,27
3.4,21,8,9,18
3.02,6,15,15,26
4.84,27,10,30,4
4.26,9,12,9,8
4.87,14,14,9,12
1.67,10,3,31,22
3.65,10,2,26,22
4.0,6,5,11,1
3.72,8,10,22,7
3.62,14,1,2,15
4.95,14,8,42,29
3.31,28,13,9,17
4.23,21,10,42,24
1.14,22,0,8,5
1.77,27,0,25,15
4.41,25,15,3,25
3.62,7,2,8,11
3.27,18,2,34,1
2.4,3,3,22,27
4.21,2,3,5,5
4.1,4,13,31,26
4.05,23,6,4,7
2.92,28,11,11,14
2.73,8,2,28,14
1.09,20,11,38,13
2.49,21,8,0,28
1.06,8,10,19,12
4.85,26,6,24,5
1.43,13,15,36,10
3.68,26,9,17,14
3.44,1,7,38,19
3.48,7,1,32,10
2.81,13,15,37,5
2.55,19,3,36,23
4.26,2,10,1,4
1.89,7,9,36,16
3.92,28,4,42,18
3.63,3,10,1,11
2.53,11,6,0,19
1.32,2,12,25,1
2.73,4,11,24,21
2.41,25,14,23,12
4.57,24,12,32,28
3.09,8,3,18,22
3.37,26,10,7,11
4.76,3,3,8,3
4.48,20,13,9,17
3.72,19,5,15,0
1.59,25,9,42,4
4.08,28,15,24,5
2.1,5,8,38,2
4.7,0,3,20,24
2.6,17,7,38,13
1.97,11,15,12,8
3.93,9,0,7,18
1.61,18,15,25,22
3.95,19,4,34,30
2.26,25,11,1,25
1.18,7,13,34,25
3.59,12,0,41,5
1.98,25,6,42,27
1.25,24,6,23,26
2.96,4,7,6,5
3.02,15,2,0,20
4.81,28,15,12,8
4.31,15,1,13,20
3.31,10,14,18,0
3.58,1,1,30,5
4.21,13,12,12,27
1.21,22,10,39,9
1.7,4,0,13,28
1.07,4,13,21,27
2.99,24,10,19,9
4.88,16,10,29,6
4.32,17,10,20,0
1.68,15,0,35,27
2.5,22,2,32,5
1.72,23,10,28,18
1.16,9,2,31,3
1.76,0,13,11,8
4.56,18,4,34,24
1.91,9,3,6,19
1.75,27,9,31,19
4.46,24,5,26,28
4.45,18,6,23,6
2.73,14,13,31,15
2.0,7,1,27,18
3.82,0,2,27,21
2.85,18,9,29,28
1.61,0,10,20,30
2.84,20,1,11,23
3.78,17,12,6,3
2.78,14,8,22,9
3.21,22,14,36,28
4.66,14,9,27,0
3.75,10,2,5,12
2.57,24,6,28,27
2.74,1,14,4,10
1.76,3,9,39,26
4.89,12,15,33,1
2.37,9,2,40,7
3.42,19,4,3,12
2.93,5,13,32,17
2.84,19,14,22,27
3.49,14,7,22,2
1.46,25,4,32,19
2.3,25,0,13,13
4.94,7,14,37,23
1.72,5,12,13,17
1.97,19,11,38,9
4.09,11,11,18,8
3.52,19,4,31,3
1.55,8,14,20,3
3.32,5,6,5,28
3.15,19,15,1,30
2.03,7,7,0,4
3.45,25,12,16,2
3.52,20,12,18,13
2.46,19,4,34,5
2.53,24,13,1,13
3.57,15,5,16,26
4.21,9,0,29,0
1.23,7,12,17,3
3.9,10,10,4,10
3.71,9,14,28,3
4.71,25,13,24,30
2.58,23,14,32,7
4.13,18,0,42,22
4.67,9,15,27,20
1.99,10,6,30,28
3.88,26,11,13,5
3.7,12,15,16,7
2.46,25,5,20,8
1.82,24,15,3,8
1.5,9,13,11,9
4.28,8,11,6,8
3.19,3,10,23,6
2.26,2,10,21,13
1.06,7,7,3,29
3.47,12,13,25,24
1.57,4,7,20,2
4.91,26,5,3,6
1.74,10,8,13,6
3.03,18,13,25,19
1.35,7,4,38,17
1.92,20,1,39,28
4.22,20,9,41,3
2.86,24,15,30,3
2.71,18,0,38,3
4.79,9,11,27,1
2.15,5,15,41,10
1.01,17,15,25,15
3.36,6,4,1,7
4.98,20,2,12,28
3.93,28,4,13,7
2.19,0,11,11,19
4.89,6,1,2,28
3.8,2,10,15,17
4.27,23,13,21,26
4.25,22,1,5,8
4.27,2,5,6,21
1.19,24,3,41,21
1.71,27,15,37,3
2.56,15,5,18,11
4.59,11,8,42,15
2.56,25,2,21,24
4.39,10,1,17,13
2.93,10,9,36,8
1.76,6,9,0,10
1.58,12,10,33,10
3.68,22,5,25,15
4.94,27,12,39,4
2.13,11,8,16,26
1.35,16,12,19,27
3.65,2,15,8,12
4.61,19,4,14,5
1.04,3,2,25,11
1.38,10,2,23,18
1.68,28,1,25,2
4.21,22,9,1,2
4.57,9,2,31,14
3.72,23,6,26,4
2.25,8,6,34,0
1.01,12,1,15,27
4.71,2,10,39,13
4.32,22,13,6,9
4.56,28,1,17,6
3.74,2,15,16,0
2.2,10,5,32,8
3.52,4,6,41,14
1.79,12,11,34,26
3.6,15,10,2,16
1.12,18,12,37,0
1.07,17,8,42,26
4.49,14,11,0,13
1.51,22,2,22,6
1.71,26,13,35,23
3.64,3,7,7,27
3.37,15,10,19,3
1.52,22,5,21,2
1.5,16,11,34,1
4.34,18,12,7,5
2.07,19,15,40,10
2.15,19,6,0,12
4.19,15,2,9,23
1.93,24,13,40,26
3.48,14,14,41,21
3.42,6,1,41,10
3.53,16,13,3,14
2.48,20,11,22,26
4.7,17,11,10,10
2.59,19,13,5,2
1.78,0,2,0,13
4.3,23,2,23,30
3.03,22,10,25,13
1.43,3,15,10,17
3.41,7,0,39,6
1.65,11,8,6,4
3.83,24,5,39,5
3.45,24,2,7,27
4.74,15,11,9,7
3.58,26,11,15,29
4.97,14,14,12,6
1.27,15,3,2,2
4.05,23,3,4,10
4.22,0,15,42,2
1.43,5,6,34,28
3.13,23,14,10,15
2.22,2,8,22,4
4.53,8,5,16,8
4.71,1,3,22,23
3.25,24,1,12,9
1.02,23,2,37,26
1.53,13,8,30,8
2.58,9,0,6,18
2.73,4,1,31,24
4.6,7,0,36,10
4.65,10,14,29,8
2.36,21,8,41,14
3.39,18,5,10,22
4.44,11,0,18,2
4.93,27,11,15,14
1.23,15,12,31,11
1.61,7,8,37,22
1.97,27,5,30,16
2.03,22,1,20,30
2.6,18,10,27,8
4.25,19,2,9,0
3.3,14,9,27,27
4.72,8,4,39,25
4.6,15,14,3,8
2.85,16,8,18,14
1.31,10,6,37,8
2.07,5,9,38,14
3.52,9,2,24,8
1.17,10,9,34,3
2.69,21,5,26,21
4.59,25,1,8,12
3.99,16,10,8,1
4.05,27,13,25,2
3.28,23,0,35,30
3.96,0,8,19,1
2.21,16,9,12,19
3.82,25,15,11,7
2.12,11,3,14,0
2.21,3,10,1,25
1.41,15,6,27,15
4.52,26,4,22,17
1.41,28,3,21,3
2.52,23,6,41,1
4.7,6,12,10,26
4.86,10,11,27,22
4.94,23,10,20,24
2.88,14,10,35,9
1.61,2,4,14,12
4.08,10,4,9,0
1.31,8,12,23,28
4.18,6,2,14,24
2.77,13,8,25,20
2.14,16,9,11,29
1.7,5,5,26,18
4.45,27,11,33,5
2.73,11,7,35,7
2.42,6,8,7,16
4.4,26,6,0,23
1.15,9,6,40,29
1.06,15,7,6,20
4.13,0,7,17,14
1.48,9,13,25,25
3.62,1,13,6,23
2.38,9,6,30,3
4.74,17,6,17,8
1.43,16,4,30,17
4.46,4,14,33,10
4.89,13,5,7,12
4.73,13,1,6,17
1.91,15,15,41,4
1.07,13,12,21,27
3.93,10,13,24,15
4.85,4,6,15,12
3.62,20,12,22,28
2.74,2,1,15,22
4.62,2,2,19,6
3.86,7,14,30,20
1.68,26,7,0,8
4.81,28,15,27,17
2.01,20,8,33,11
2.29,2,11,29,9
2.1,16,10,5,28
4.91,26,8,21,17
2.08,11,3,15,2
4.25,10,1,16,11
2.23,8,9,18,23
3.96,22,5,25,13
2.15,9,14,7,17
3.67,21,6,5,19
1.89,19,2,8,11
3.68,11,14,25,11
2.7,18,1,28,2
2.79,2,9,41,28
4.79,2,0,3,26
4.42,10,0,21,29
4.18,20,7,15,30
2.96,24,5,7,2
1.35,26,0,7,25
2.44,13,4,17,14
1.82,27,3,15,14
3.11,12,8,25,22
1.78,22,2,13,28
4.47,1,13,15,4
3.53,16,3,6,5
2.13,10,5,24,4
7.81,0,6,37,22
5.58,21,4,25,15
9.53,16,12,16,0
7.96,20,4,33,29
5.49,4,6,13,9
9.84,12,3,34,6
5.6,25,8,16,28
5.01,0,1,40,15
5.57,23,7,3,3
8.57,16,4,3,14
5.16,4,1,38,2
9.79,18,14,38,30
6.68,20,4,0,22
9.71,7,15,23,14
7.53,26,1,30,1
6.4,28,11,31,27
6.25,24,9,15,15
5.86,24,2,24,11
9.64,5,5,9,1
6.44,11,11,6,30
6.27,9,11,20,27
8.7,17,6,17,5
8.13,16,12,40,17
5.62,2,5,18,15
9.52,20,2,38,12
8.26,15,4,16,25
7.8,4,3,23,7
9.16,27,1,12,6
9.25,10,10,35,2
5.61,27,12,37,12
6.4,7,6,18,5
6.75,17,14,35,0
8.52,11,9,0,30
6.03,4,14,26,27
8.43,27,0,18,30
9.96,24,5,38,28
5.56,27,11,26,4
6.63,23,5,19,4
6.79,7,0,38,8
7.69,1,0,24,10
7.48,3,7,32,20
5.93,0,3,16,23
8.99,16,2,26,1
5.58,18,3,6,27
7.24,13,0,27,13
8.09,8,9,11,4
6.42,10,2,7,21
8.0,24,8,18,28
6.74,12,4,38,12
8.3,3,11,11,27
6.65,13,10,5,30
6.75,11,0,34,18
7.48,25,13,40,20
8.91,21,6,11,8
5.73,6,6,31,17
7.72,5,12,11,13
9.23,28,11,40,1
8.98,2,7,39,12
9.39,27,6,39,23
9.77,15,7,3,2
6.97,24,4,42,16
6.39,3,3,35,19
5.84,18,14,34,20
5.81,21,12,10,17
6.84,21,4,40,13
5.69,21,15,31,6
8.03,12,15,16,14
5.37,14,1,20,28
5.39,5,15,24,21
8.11,15,5,15,12
5.37,6,5,24,23
5.65,22,12,41,29
7.3,4,9,36,13
6.9,19,1,35,6
5.79,13,2,1,3
6.94,11,9,1,27
5.04,20,8,11,12
5.58,20,2,27,21
9.37,9,5,14,25
8.25,2,14,32,23
7.12,17,7,16,4
9.21,11,10,26,14
6.53,12,12,1,27
5.53,7,6,0,6
6.03,6,11,30,16
9.89,9,15,28,22
5.06,25,3,24,24
6.66,20,4,39,25
6.32,21,0,28,5
6.99,2,13,24,29
7.42,2,14,39,27
8.53,6,13,20,0
9.35,20,9,7,7
8.25,2,10,27,28
7.68,11,8,1,13
8.84,24,13,3,2
5.12,24,2,0,22
7.77,5,15,26,7
9.33,28,3,40,20
8.58,25,4,1,15
12.13,26,7,16,28
10.92,20,5,31,25
11.09,23,8,5,0
14.2,3,3,39,7
13.8,20,15,23,20
12.34,26,6,26,0
14.46,27,12,34,17
13.2,13,3,35,5
10.58,3,10,11,8
11.7,8,8,8,12
10.42,19,1,9,4
13.62,19,15,29,2
10.23,28,5,1,23
13.92,18,11,34,3
10.91,3,10,40,28
14.72,12,9,14,21
11.75,11,7,39,12
11.88,0,14,34,19
12.04,11,1,36,17
10.9,5,4,24,28
13.79,1,13,5,6
14.09,9,2,35,1
14.28,14,9,28,9
14.44,16,14,30,3
13.42,24,8,32,10
