volume,class_1,class_2,class_3,class_4,class_5
4.1,4,17,11,14,8
3.81,6,13,0,2,15
2.88,8,13,11,14,1
1.06,11,0,9,10,11
4.82,4,16,6,2,13
3.41,4,16,2,3,8
3.89,8,4,6,4,10
4.55,11,11,17,12,12
3.09,5,8,5,7,14
3.92,9,14,11,1,12
3.97,1,0,6,16,10
1.57,8,17,11,10,14
2.32,1,17,13,14,0
1.47,1,16,7,0,6
3.22,4,9,14,4,4
1.84,9,2,7,12,3
1.88,8,8,5,1,2
4.46,7,16,9,14,13
4.99,1,3,1,9,14
4.17,5,0,3,5,2
2.6,12,7,15,8,7
2.5,8,12,12,0,12
3.9,12,14,15,18,0
3.63,2,21,9,18,3
4.1,11,16,2,7,14
1.03,6,10,13,1,9
4.31,12,7,1,8,0
3.51,7,18,2,11,14
3.49,4,9,12,1,4
4.52,5,19,10,18,8
4.21,4,1,9,16,10
3.86,2,19,13,9,3
1.38,5,18,5,7,15
2.58,2,16,3,7,5
2.5,0,5,5,10,1
2.69,9,12,11,9,5
1.86,0,0,4,9,4
3.96,4,1,7,0,11
2.69,7,6,7,1,12
1.83,8,15,5,10,3
2.62,7,2,2,6,9
1.29,3,15,1,16,10
3.39,3,3,10,12,3
3.21,11,11,2,13,13
4.43,4,16,10,17,15
1.72,11,5,2,17,13
2.86,2,18,4,4,1
2.63,0,8,1,3,11
1.74,7,7,4,17,10
1.72,11,16,10,14,13
2.35,9,16,17,8,14
2.62,7,20,8,16,14
3.48,6,12,2,17,12
3.73,10,14,11,10,6
4.11,9,0,2,12,13
3.57,6,0,17,12,10
4.65,4,8,15,2,12
1.77,1,11,14,10,8
3.12,1,3,16,7,7
1.76,10,0,15,8,12
3.95,9,16,6,1,3
2.53,3,1,7,13,0
2.99,9,8,2,17,6
4.01,2,13,7,15,14
3.49,9,11,8,7,2
2.35,5,5,3,1,13
2.78,10,10,6,9,12
3.39,12,2,14,5,4
1.56,11,8,15,0,14
4.71,6,14,2,2,14
2.76,5,7,0,16,10
1.39,8,18,7,7,9
2.58,6,8,8,19,12
3.4,4,10,4,11,7
3.07,7,16,2,8,0
1.31,0,20,12,3,10
4.29,6,4,1,16,15
1.87,11,12,1,15,3
4.05,8,10,16,16,12
1.98,10,15,6,3,11
4.41,1,11,4,18,0
2.49,9,6,15,8,9
1.9,7,20,13,9,3
1.84,5,16,8,1,8
2.3,7,17,11,7,1
2.0,7,17,9,17,3
3.1,7,6,11,0,2
3.77,9,17,17,2,3
3.45,5,12,0,2,12
2.33,3,20,7,4,1
1.01,4,13,1,6,7
2.9,0,8,5,2,11
2.47,5,1,4,5,4
2.62,5,0,17,13,7
3.93,3,20,8,16,1
2.22,5,12,9,10,13
1.29,1,4,14,3,13
3.76,7,9,17,15,3
2.24,4,20,13,10,6
1.87,12,16,15,0,11
1.52,2,19,0,10,4
2.2,3,14,13,9,4
2.11,10,7,11,19,12
1.33,0,15,8,6,4
3.68,5,10,14,1,4
1.71,2,0,1,15,13
3.46,10,6,10,5,14
4.63,0,9,8,4,12
1.67,8,10,5,6,6
4.32,11,9,9,12,14
4.03,11,10,0,13,8
4.46,6,19,8,15,7
4.64,2,7,12,10,14
1.63,1,15,10,17,9
4.49,2,19,8,7,13
4.37,11,10,7,1,10
1.96,3,3,13,13,7
1.28,10,21,5,10,13
1.3,8,8,9,19,6
3.75,1,3,1,7,13
2.29,10,14,0,2,9
4.45,12,15,7,0,3
4.52,2,20,11,11,9
3.42,6,4,16,19,8
4.39,2,19,4,5,8
8.75,7,9,15,12,2
7.23,11,7,3,15,7
8.06,12,21,16,4,13
7.28,4,16,12,8,7
9.56,12,4,10,8,11
7.89,8,15,6,3,4
9.39,4,0,6,7,5
9.06,2,4,8,0,15
8.33,8,6,15,6,13
7.01,3,3,2,10,3
5.11,1,6,12,2,12
8.09,7,7,17,3,3
7.33,1,18,3,18,8
9.73,5,21,8,10,5
8.19,7,10,3,12,9
6.92,1,3,12,13,14
5.64,9,8,10,14,15
5.71,7,21,0,8,6
9.02,10,5,11,6,4
7.7,3,14,7,12,3
5.87,9,6,2,18,14
6.95,3,1,7,11,6
9.13,1,14,15,3,9
9.28,8,17,7,0,4
9.02,2,0,16,10,11
8.77,12,21,13,1,1
5.4,3,5,13,4,5
6.16,8,0,13,11,3
7.02,9,21,0,17,11
5.17,8,19,6,14,0
7.02,5,14,1,17,7
9.33,11,20,16,14,4
6.01,10,8,1,8,5
7.19,5,4,14,0,6
9.54,7,16,17,18,5
7.54,4,14,2,3,14
6.98,2,19,11,3,9
7.11,7,2,12,3,11
6.01,1,21,15,13,0
9.18,5,9,2,3,13
7.35,4,10,1,17,4
7.3,9,21,7,8,9
9.78,6,10,15,10,0
8.91,1,21,14,2,8
6.55,2,21,4,11,1
6.87,5,16,6,14,9
5.23,1,11,6,0,9
7.53,12,16,12,15,9
5.82,2,6,3,12,3
9.59,5,9,11,0,15
6.7,1,4,8,3,13
9.12,10,8,4,12,3
8.43,9,20,1,6,6
6.99,8,1,4,3,3
7.86,7,18,4,7,9
6.9,9,14,7,1,10
9.9,11,12,8,8,7
6.61,11,7,2,17,4
6.29,2,8,4,14,7
7.28,5,4,0,14,15
8.7,12,12,10,18,7
7.09,0,1,6,14,13
5.33,7,0,0,13,3
8.41,0,2,7,13,12
8.24,1,9,16,17,7
5.98,0,20,10,5,8
9.18,1,2,5,6,15
9.24,11,6,17,2,5
5.44,9,1,8,17,1
6.13,5,18,5,18,15
7.28,8,4,9,2,15
9.23,7,5,6,12,8
9.1,4,0,1,18,2
6.89,11,16,7,3,4
8.55,7,2,4,9,10
7.7,11,20,1,14,9
9.53,8,1,5,13,8
8.84,11,16,14,6,11
9.21,7,13,8,7,1
7.93,7,2,5,11,4
9.69,2,2,7,3,13
7.43,6,19,3,15,3
7.13,11,2,13,1,14
7.29,7,20,5,17,12
7.56,4,14,14,15,5
9.02,7,7,5,14,7
6.91,4,1,13,7,5
7.85,5,14,12,3,2
12.51,1,0,1,0,7
10.99,11,1,0,7,5
11.41,1,14,9,10,15
10.17,12,20,4,11,10
13.46,10,9,8,5,7
14.78,9,19,14,10,11
11.21,10,19,11,14,5
12.95,9,1,5,1,3
10.71,4,5,15,10,15
11.51,7,6,13,13,6
11.96,10,12,4,11,7
10.36,8,13,6,7,2
12.99,10,12,9,8,3
11.66,9,2,4,1,3
10.29,4,6,9,11,1
