volume,class_1,class_2
48,0,1
18,0,19
63,0,8
57,0,16
94,0,18
42,0,7
41,0,11
68,0,8
11,0,12
28,0,4
20,0,21
60,0,12
26,0,2
4,0,18
16,0,21
59,0,16
90,0,13
71,0,19
30,0,16
96,0,18
31,0,9
90,0,19
44,0,3
4,1,12
97,1,14
40,1,7
10,1,4
44,1,8
94,1,6
76,1,21
56,1,8
36,1,19
5,1,16
39,1,4
5,1,15
99,1,17
49,1,17
77,1,4
98,1,13
8,1,18
14,1,20
58,1,23
80,2,22
93,2,15
11,2,17
47,2,20
39,2,16
89,2,0
87,2,8
7,2,11
38,2,4
73,2,17
54,2,10
39,2,1
23,2,3
75,2,7
57,2,24
53,2,12
82,2,1
40,2,4
61,2,6
98,2,23
44,2,17
83,3,2
37,3,13
3,3,24
33,3,22
25,3,17
92,3,23
82,3,1
2,3,8
50,3,12
99,3,10
17,3,22
7,3,24
100,3,7
86,3,1
45,3,9
89,3,24
82,3,5
72,3,9
86,3,10
85,3,19
77,3,11
70,4,15
34,4,5
46,4,0
27,4,20
12,4,14
16,4,17
67,4,7
82,4,22
56,4,8
60,4,2
69,4,15
97,4,12
64,4,19
48,4,16
75,4,23
88,4,14
9,4,13
70,4,5
16,4,3
91,4,15
6,5,5
20,5,11
39,5,17
73,5,24
6,5,23
76,5,19
33,5,18
22,5,3
96,5,0
8,5,5
17,5,11
34,5,22
5,5,2
25,5,18
8,5,5
36,5,3
65,5,6
38,5,10
86,5,10
3,5,8
6,5,9
72,6,13
73,6,22
47,6,21
93,6,23
32,6,0
87,6,22
76,6,7
43,6,23
23,6,20
10,6,6
85,6,2
2,6,3
2,6,24
66,6,21
27,6,2
89,6,9
92,6,0
83,6,21
98,6,0
52,6,1
80,7,10
19,7,21
28,7,14
60,7,19
29,7,1
78,7,4
84,7,0
3,7,14
12,7,15
37,7,6
85,7,9
71,7,23
58,7,12
98,7,0
86,7,11
46,7,1
48,8,11
32,8,9
28,8,7
25,8,14
92,8,9
37,8,14
14,8,5
25,8,24
22,8,18
50,8,10
78,8,21
12,8,13
57,8,24
91,8,20
54,8,3
52,8,15
73,9,10
58,9,12
27,9,5
92,9,13
99,9,2
92,9,16
23,9,7
3,9,2
81,9,14
74,9,6
40,9,4
45,9,3
21,9,20
74,9,6
73,9,6
49,9,15
35,9,22
80,9,11
70,9,18
100,9,20
4,9,16
2,9,20
24,9,13
