volume,class_1
39,0
47,0
38,0
34,0
38,0
45,0
27,0
25,1
44,1
30,1
30,1
45,1
46,1
38,1
26,2
30,2
33,2
38,2
41,2
46,2
46,2
26,2
45,2
46,2
36,2
46,2
29,3
44,3
48,3
34,3
43,3
38,3
48,3
34,4
28,4
25,4
49,4
44,4
38,4
43,4
32,4
43,5
27,5
42,5
31,5
32,5
28,5
29,5
40,5
47,5
30,5
50,5
35,5
37,6
41,6
48,6
38,6
44,6
46,6
27,6
45,7
45,7
39,7
48,7
27,7
37,8
36,8
48,8
26,8
32,8
42,8
41,8
48,9
30,9
41,9
48,9
42,9
28,10
43,10
27,10
46,10
45,10
49,10
29,10
33,10
38,10
40,10
47,10
33,11
30,11
50,11
48,11
39,11
42,11
40,11
26,11
39,11
29,11
43,12
48,12
35,12
46,12
46,12
45,12
38,12
37,13
25,13
39,13
36,13
27,13
25,13
50,13
47,13
50,13
33,13
28,14
36,14
48,14
35,14
39,14
43,14
35,14
34,14
50,15
40,15
48,15
31,15
38,16
35,16
49,16
33,16
25,16
45,16
35,16
29,17
48,17
31,17
30,17
31,17
45,17
44,17
26,17
36,17
47,18
34,18
25,18
47,18
25,18
34,18
39,18
48,18
25,18
45,18
47,19
34,19
40,19
30,19
42,19
43,19
50,19
25,20
38,20
35,20
40,20
30,20
31,20
44,20
25,20
41,20
38,21
42,21
37,21
40,21
42,21
31,21
48,21
28,21
38,21
41,22
42,22
50,22
37,22
37,22
42,22
26,22
45,22
42,22
48,22
26,22
26,22
29,23
26,23
50,23
32,24
29,24
43,24
28,24
25,24
44,24
28,24
