volume,class_1,class_2,class_3,class_4
4.13,10,17,13,5
2.55,7,5,14,2
1.94,14,21,1,9
1.59,5,6,7,2
5.0,10,16,3,0
3.72,0,7,3,9
2.1,3,5,0,3
1.85,5,7,14,6
4.07,1,5,10,2
1.05,5,6,4,1
2.34,4,18,7,0
3.58,1,11,5,11
2.05,12,16,11,3
2.08,1,11,18,4
2.29,9,11,17,7
3.0,17,12,5,8
2.02,12,6,12,6
1.66,2,13,11,9
2.11,10,8,11,2
1.56,14,2,7,8
4.35,14,18,19,5
1.27,0,21,11,0
3.12,12,6,7,1
4.42,7,13,8,8
4.07,16,5,2,1
2.03,17,0,5,11
3.05,11,3,19,6
2.22,7,16,8,1
3.16,17,15,8,6
3.19,15,1,0,13
3.22,3,18,15,3
3.46,17,18,14,2
2.22,2,7,2,7
2.88,8,20,2,10
3.41,11,20,7,8
3.57,9,6,1,7
2.5,1,15,6,2
1.76,9,11,13,10
1.48,6,5,10,10
3.3,16,13,16,9
4.35,15,19,6,11
2.59,16,14,15,0
4.95,8,7,0,13
1.14,5,10,5,0
2.22,2,1,13,13
1.32,16,18,19,9
3.5,4,16,14,11
3.3,0,14,1,7
2.03,17,20,4,4
1.32,0,12,9,1
1.11,2,10,10,10
4.41,0,16,7,3
1.63,1,3,11,5
2.81,15,8,5,3
4.03,3,10,14,0
1.31,13,15,3,13
3.88,2,11,13,6
2.99,5,3,6,11
1.28,4,13,17,1
4.92,12,16,3,13
4.38,10,5,16,9
1.9,7,19,19,2
4.33,6,15,10,13
5.8,0,4,4,1
6.61,15,14,19,9
7.6,13,9,13,5
9.69,12,15,3,8
8.8,6,13,12,10
9.74,4,9,4,6
7.88,5,4,13,1
6.39,15,14,17,3
7.7,16,14,9,9
8.43,16,11,16,6
5.74,15,18,9,9
7.69,14,15,4,0
8.72,12,5,6,4
6.14,9,8,3,5
8.85,0,16,16,12
8.1,3,11,2,13
8.27,5,5,18,9
9.42,9,0,0,11
9.22,2,2,17,4
8.38,6,11,0,2
5.24,8,8,6,4
6.73,17,18,11,3
9.67,13,2,1,4
7.41,3,3,6,7
5.15,1,2,5,11
5.43,1,9,0,7
9.92,11,17,5,11
9.3,1,6,0,2
8.37,1,18,7,2
8.67,13,20,15,9
9.01,11,4,16,4
8.39,5,6,2,12
7.54,3,4,3,6
9.64,13,3,7,1
6.51,2,16,12,9
7.86,8,2,1,1
5.66,11,19,14,13
7.31,7,21,16,12
8.61,4,8,1,11
8.75,0,7,15,13
6.33,1,3,10,0
5.8,12,18,16,2
7.09,4,13,7,4
6.88,9,9,2,12
6.41,4,3,3,0
7.34,13,21,11,11
5.17,3,8,0,8
8.45,6,16,1,6
9.89,14,4,11,4
7.53,17,17,11,9
7.31,17,15,1,2
5.79,9,21,10,8
9.22,17,0,16,11
8.16,12,17,13,6
5.67,10,8,17,3
8.75,3,9,16,9
9.78,17,2,7,4
6.2,5,16,9,3
8.34,11,7,1,0
9.4,5,3,7,5
5.99,11,19,3,4
8.51,14,1,9,6
9.78,6,6,13,8
5.92,15,7,7,4
5.39,16,13,6,4
8.34,11,3,11,12
8.54,14,16,5,1
7.23,14,14,1,0
6.87,11,17,7,13
8.49,13,5,8,5
7.91,17,15,9,13
8.17,17,15,0,3
8.79,8,3,14,10
7.1,6,9,13,10
7.19,2,11,12,1
6.08,7,3,3,2
5.64,9,1,17,2
8.26,12,14,16,5
6.35,17,19,1,6
8.36,9,9,17,12
8.32,12,18,9,8
7.62,17,11,19,1
7.45,14,1,12,2
9.14,2,0,4,4
8.34,14,13,1,6
8.52,15,15,3,8
5.21,7,15,16,2
6.15,13,15,4,2
6.56,11,1,11,3
6.97,0,18,12,8
6.98,15,6,2,13
8.86,2,11,5,12
9.35,14,1,19,3
7.52,2,16,10,8
9.73,3,10,11,9
6.23,16,21,5,9
8.22,15,17,7,3
5.21,3,1,16,3
8.94,14,20,2,5
5.47,12,13,2,9
6.67,1,8,17,8
7.69,1,17,4,0
5.86,7,9,11,4
6.9,14,7,1,6
6.78,0,9,6,0
9.12,4,9,1,7
6.08,10,13,11,3
5.54,5,18,9,11
6.57,8,9,3,6
5.72,3,10,19,9
7.73,5,15,10,8
5.67,11,6,4,6
9.14,1,0,12,3
7.14,16,19,19,8
7.51,11,4,8,1
8.94,4,8,6,5
8.97,11,1,3,2
6.39,10,11,14,11
6.04,0,19,17,8
9.25,6,20,7,1
6.06,14,10,19,6
9.68,0,10,11,4
8.52,5,18,11,12
5.95,2,0,16,9
6.6,14,0,8,8
11.41,0,12,1,2
14.57,12,8,12,5
11.03,4,2,11,2
12.23,11,11,19,9
10.69,7,3,13,6
10.44,3,10,8,4
13.8,13,7,8,5
13.34,16,8,19,5
10.59,16,0,8,13
10.51,10,21,8,7
14.51,10,9,3,4
14.71,0,3,10,11
14.81,1,1,18,9
14.33,3,8,18,0
11.96,11,6,2,8
14.14,10,12,7,4
11.68,10,18,12,5
14.78,16,20,7,1
10.79,1,19,7,11
10.26,12,12,1,9
14.28,8,0,9,10
11.04,16,7,2,3
13.1,15,7,9,13
11.69,13,9,8,0
12.18,13,6,11,13
14.44,3,6,16,5
10.7,6,16,2,3
10.24,8,4,12,4
14.9,13,4,9,4
14.11,3,0,5,6
11.91,11,21,10,13
13.21,5,4,5,8
13.71,1,14,4,3
12.5,16,4,11,8
11.04,9,0,18,6
11.55,13,12,1,2
13.92,17,15,14,7
13.36,1,11,14,6
13.48,3,15,1,5
10.98,5,20,8,8
14.93,2,1,9,7
12.95,6,17,12,8
10.22,5,21,13,5
14.08,10,17,18,8
14.07,16,2,4,12
12.17,12,3,13,2
12.02,7,6,13,3
11.19,6,14,3,13
12.19,15,15,6,7
13.34,6,20,17,0
10.49,14,8,18,5
11.51,9,12,18,11
13.85,5,21,8,2
11.21,8,10,0,6
11.75,4,13,14,2
10.28,0,2,13,6
10.87,11,3,18,13
12.05,4,8,7,6
14.54,1,14,8,1
11.6,2,8,2,6
10.32,10,12,2,7
12.45,0,16,4,5
