volume,class_1,class_2,class_3
2.95,13,29,4
1.72,8,5,29
4.64,10,59,4
4.97,6,38,5
1.56,13,57,15
1.73,27,32,8
4.82,39,47,29
3.46,32,3,29
2.02,37,20,18
4.15,30,17,3
3.86,27,0,29
4.73,6,12,26
2.34,31,57,14
3.69,6,37,15
1.45,11,56,26
1.01,36,34,12
1.57,33,25,19
4.3,11,58,27
4.83,7,44,4
1.62,5,51,18
2.93,10,8,27
4.79,27,28,13
4.21,42,33,9
2.52,9,0,30
2.69,28,56,4
2.03,5,38,25
4.41,5,38,1
3.99,11,48,18
1.51,28,19,21
3.32,17,14,24
1.58,15,53,3
3.46,14,45,28
2.63,31,3,14
3.24,4,33,18
1.82,3,44,3
4.76,44,33,0
4.8,38,19,31
1.49,28,41,8
4.17,5,9,31
3.56,37,57,30
2.02,43,42,30
3.33,1,31,13
2.29,18,17,22
2.58,10,16,30
4.05,32,26,28
4.54,18,9,6
2.28,25,44,30
4.61,10,57,1
1.21,31,57,18
1.36,24,49,31
3.27,36,14,13
3.95,4,13,22
4.92,20,54,11
1.04,40,2,11
2.29,13,0,20
3.57,42,43,27
2.02,22,45,2
1.61,31,3,6
4.32,2,57,2
4.87,14,16,14
3.82,42,49,1
1.17,26,25,23
2.73,39,30,1
2.19,35,50,25
1.95,22,34,2
4.8,10,34,7
2.77,18,3,20
2.67,31,35,5
1.76,5,0,29
4.0,30,47,8
1.95,37,28,20
1.2,1,4,11
4.81,23,24,30
3.17,3,1,7
4.97,35,27,26
1.94,3,53,29
1.38,16,13,15
3.85,42,0,9
4.64,25,2,3
4.57,6,8,12
2.46,3,50,12
1.01,38,30,18
4.81,24,41,0
4.45,13,44,27
4.02,7,24,20
3.76,44,15,30
1.8,44,9,20
4.81,3,54,23
2.25,33,10,30
2.85,35,5,25
4.28,33,7,23
3.34,37,15,25
3.97,11,55,30
3.0,23,40,0
4.13,38,48,18
4.21,6,3,12
3.28,24,54,13
1.91,4,33,19
1.92,41,44,20
1.26,5,41,0
3.79,39,53,22
1.64,17,15,30
1.06,10,54,19
3.7,43,13,21
2.09,28,38,13
2.93,37,22,20
1.17,35,22,4
2.41,28,22,29
2.6,39,7,3
1.35,18,10,27
1.94,44,29,0
2.8,40,58,10
1.34,16,21,9
4.74,42,18,19
1.93,27,26,16
4.76,32,57,26
2.2,16,34,0
1.19,15,19,6
1.6,0,13,19
2.53,16,31,27
4.37,30,18,8
4.41,13,31,11
3.37,22,52,12
3.74,32,32,12
2.16,31,35,5
4.5,44,23,7
2.6,16,34,20
4.92,8,6,1
4.83,22,55,10
1.62,28,49,8
1.34,39,18,11
3.99,39,39,29
1.71,14,16,15
4.14,35,59,16
4.23,3,26,3
1.5,32,42,4
4.3,1,48,31
4.24,29,28,29
4.72,42,56,10
3.09,41,15,25
1.04,11,52,3
4.22,30,6,26
1.57,6,17,28
2.61,34,39,2
4.61,6,29,13
1.43,5,45,0
3.49,9,10,21
3.96,20,14,16
1.48,42,35,9
1.0,30,52,6
4.55,16,58,2
2.53,33,53,0
4.78,31,49,3
4.65,42,14,4
4.89,36,45,10
3.71,42,47,21
3.58,2,55,22
4.34,30,45,28
3.62,8,44,26
2.51,4,31,24
3.53,33,12,8
4.75,16,24,20
1.49,40,12,31
2.66,29,57,14
4.47,4,44,25
2.98,6,2,14
4.6,43,3,23
2.3,17,15,3
2.41,22,27,15
4.77,0,14,17
3.46,29,23,25
2.8,34,52,10
3.87,5,28,6
4.32,43,34,26
3.28,16,32,20
2.35,2,30,19
1.79,14,30,17
1.93,7,20,27
2.43,19,21,13
4.45,31,53,14
2.22,33,15,7
2.16,12,26,24
2.44,14,33,9
4.51,5,50,16
3.92,34,38,28
2.57,17,45,31
3.35,12,24,20
4.94,3,22,28
1.91,4,15,4
3.28,24,45,8
1.74,3,34,10
1.17,39,37,25
4.71,20,18,10
3.54,7,10,25
2.04,23,41,27
2.26,4,17,31
4.54,17,31,26
4.63,41,41,23
2.13,28,47,23
4.15,6,12,7
3.09,3,43,2
2.8,15,43,19
3.91,9,21,21
1.56,8,41,6
4.21,19,40,1
3.64,20,37,1
4.67,23,35,27
4.78,2,54,30
4.67,29,26,21
4.23,10,13,1
4.52,15,50,15
3.7,28,43,7
4.3,9,24,16
2.14,41,0,7
4.03,27,3,16
1.34,12,4,11
2.99,5,6,22
1.45,41,42,31
1.1,13,55,21
1.71,3,17,6
2.79,14,40,7
3.1,0,5,5
3.36,43,53,22
3.75,19,16,0
1.75,36,46,31
4.9,42,56,14
