volume,class_1
49,0
63,0
55,0
44,0
73,0
73,0
46,0
39,1
42,1
71,1
57,1
49,2
59,2
54,2
58,2
39,2
57,2
50,3
60,3
72,3
51,3
43,3
62,3
40,3
49,3
67,3
70,3
55,4
64,4
38,5
43,5
39,5
40,5
73,5
73,5
74,5
68,6
58,6
67,6
67,6
68,6
55,6
74,6
72,6
64,6
42,6
42,6
67,7
41,7
50,7
45,7
74,7
56,7
52,7
72,7
59,8
46,8
55,8
62,8
53,8
60,8
41,8
73,8
46,8
42,8
75,9
48,9
67,9
51,9
69,9
55,9
53,10
54,10
48,10
52,10
39,10
67,10
47,10
52,10
45,10
60,10
69,10
64,10
40,10
48,11
67,11
41,11
54,11
65,11
72,11
48,11
57,11
57,11
65,11
57,11
55,12
54,12
64,12
56,12
40,12
43,12
69,12
57,12
49,12
66,12
71,12
72,13
69,13
45,13
59,13
39,13
40,13
40,13
49,13
62,14
74,14
38,14
58,14
50,14
75,15
75,15
61,15
49,15
45,15
42,15
37,15
56,15
71,16
55,16
63,16
50,16
57,16
51,16
44,16
39,16
55,16
51,16
57,16
65,16
68,17
54,17
66,17
56,17
66,17
46,17
67,17
63,17
67,18
62,18
53,18
75,18
63,18
53,18
47,19
48,19
44,19
71,19
38,19
70,19
39,19
50,19
59,19
56,20
43,20
52,20
72,20
68,20
72,21
61,21
72,21
54,21
48,21
70,22
65,22
71,22
66,22
74,22
46,22
74,22
63,22
74,23
48,23
59,23
63,23
65,23
68,23
62,23
46,23
64,23
62,23
49,24
38,24
64,24
48,24
57,24
67,24
52,24
44,24
49,24
75,24
