volume,class_1
35,0
148,0
87,0
57,0
51,0
86,0
84,0
111,0
78,0
140,0
75,0
16,0
2,0
143,0
95,0
67,0
16,0
81,0
40,0
6,1
127,1
149,1
44,1
45,1
123,1
53,1
115,1
25,1
111,1
64,1
3,1
138,1
33,1
142,1
127,1
142,1
52,1
83,1
36,1
21,1
99,2
51,2
101,2
24,2
86,2
47,2
57,2
75,2
59,2
80,2
57,2
110,2
94,2
45,2
75,2
63,2
44,2
38,2
96,2
112,2
67,2
44,2
123,3
23,3
63,3
82,3
27,3
15,3
36,3
57,3
124,3
43,3
82,3
37,3
126,3
21,3
144,3
88,3
87,3
142,3
74,3
135,3
93,3
105,3
102,3
92,3
150,3
129,4
78,4
130,4
147,4
68,4
76,4
94,4
94,4
56,4
78,4
2,4
79,4
8,4
131,5
106,5
125,5
66,5
42,5
89,5
45,5
1,5
129,5
34,5
57,5
49,5
27,6
65,6
74,6
22,6
94,6
135,6
3,6
121,6
135,6
90,6
122,6
44,6
90,6
124,6
146,6
123,6
1,6
7,6
136,6
37,6
150,6
3,6
150,6
61,6
20,7
50,7
21,7
43,7
86,7
94,7
133,7
134,7
61,7
87,7
5,7
6,7
133,7
19,7
127,7
73,7
96,7
81,7
47,7
67,7
59,7
143,7
21,7
143,7
117,7
81,8
62,8
127,8
65,8
89,8
64,8
3,8
36,8
89,8
41,8
91,8
58,8
98,8
82,8
55,8
53,8
71,9
137,9
41,9
132,9
115,9
6,9
36,9
107,9
124,9
108,9
108,9
15,9
123,9
130,9
107,9
35,9
55,9
21,9
116,9
40,9
32,9
87,9
16,9
