volume,class_1
1,0
2,0
25,0
37,0
18,0
22,0
6,0
16,0
2,0
5,0
20,0
22,1
6,1
20,1
17,1
20,1
27,1
15,1
20,2
27,2
32,2
8,2
16,2
10,2
30,2
37,2
30,2
24,3
5,3
6,3
19,3
18,3
24,3
1,3
23,4
5,4
2,4
20,4
25,4
24,4
6,4
13,4
6,4
16,4
15,4
14,4
6,4
6,4
25,4
8,4
21,5
35,5
14,5
3,5
19,5
4,5
15,5
12,5
32,5
26,5
1,5
3,6
35,6
19,6
2,6
18,6
28,6
21,6
5,6
22,6
8,6
31,7
19,7
33,7
10,7
32,7
20,8
26,8
21,8
31,8
18,8
8,8
29,8
19,8
18,8
23,8
3,8
3,8
8,8
18,9
18,9
7,9
18,9
11,9
10,9
13,9
14,9
28,9
36,9
36,10
6,10
35,10
22,10
17,10
11,10
3,10
33,11
21,11
10,11
33,11
29,11
25,11
36,11
22,12
29,12
3,12
28,12
3,12
17,12
24,12
12,12
2,12
6,12
27,13
21,13
1,13
7,13
17,13
1,13
24,13
26,14
21,14
19,14
3,15
1,15
37,15
21,15
37,16
26,16
4,16
22,16
33,16
28,16
12,17
8,17
35,17
22,18
24,18
22,18
27,18
16,18
16,18
12,18
5,18
2,18
15,18
10,19
33,19
15,19
8,19
19,19
4,19
11,20
27,20
31,20
28,20
21,20
31,20
31,20
4,20
17,21
4,21
30,21
10,21
11,21
27,21
34,21
8,21
28,22
1,22
37,22
37,22
10,22
31,22
19,22
13,23
37,23
16,23
13,23
33,23
30,23
4,23
7,23
19,24
23,24
9,24
10,24
34,24
4,24
33,24
