volume,class_1
92,0
53,0
64,0
52,0
73,0
67,0
95,0
91,0
60,0
90,0
54,0
81,0
82,0
76,0
78,0
55,0
73,1
87,1
85,1
69,1
50,1
61,1
66,1
62,1
70,1
97,1
97,1
68,1
76,1
79,1
65,1
51,1
88,1
57,1
76,1
87,1
98,1
55,1
98,1
66,1
80,1
90,1
88,1
71,1
75,1
98,1
98,1
88,1
66,1
77,1
84,1
58,1
78,2
85,2
95,2
55,2
86,2
86,2
61,2
80,2
91,2
68,2
57,2
60,2
89,2
51,2
99,2
87,2
98,2
95,2
69,2
79,2
79,2
58,2
100,2
65,2
81,3
84,3
79,3
60,3
77,3
72,3
81,3
74,3
63,3
64,3
93,4
98,4
50,4
77,4
94,4
87,4
80,4
82,4
54,4
58,4
51,4
51,4
79,4
74,4
51,4
82,4
95,5
91,5
97,5
86,5
77,5
60,5
89,5
89,5
51,5
56,5
80,5
77,5
51,5
81,5
86,5
56,5
92,5
65,5
70,5
72,5
96,6
56,6
96,6
91,6
61,6
100,6
93,6
58,6
87,6
83,6
79,6
100,6
59,6
72,6
100,6
84,6
65,6
85,7
88,7
99,7
86,7
96,7
79,7
75,7
89,7
86,7
72,7
87,7
62,7
77,7
77,7
65,7
85,7
57,7
87,8
71,8
79,8
56,8
55,8
93,8
89,8
96,8
51,8
66,8
53,8
68,8
56,8
56,8
67,8
96,8
88,8
73,8
65,8
89,8
59,9
71,9
64,9
80,9
87,9
83,9
100,9
82,9
79,9
96,9
80,9
94,9
50,9
72,9
77,9
79,9
53,9
74,9
84,9
92,9
50,9
89,9
77,9
93,9
