volume,class_1
75,0
56,0
65,0
97,0
59,0
69,1
100,1
56,1
85,1
57,2
99,2
91,2
64,2
84,2
63,2
92,2
64,2
93,3
90,3
82,3
61,3
93,4
54,4
59,4
77,5
78,5
89,5
98,5
50,5
73,6
52,6
95,6
73,6
65,6
58,7
67,7
52,7
86,8
89,8
95,8
77,9
54,9
72,9
58,9
96,9
69,9
96,9
86,10
93,11
80,11
68,11
59,11
76,11
51,12
87,12
88,12
91,12
79,13
67,13
50,14
86,15
90,15
65,15
71,15
93,16
74,16
55,17
76,17
69,17
94,17
83,18
74,18
88,18
90,19
69,19
60,19
84,19
94,19
88,19
96,19
75,20
81,20
54,20
98,20
79,20
63,20
92,21
89,21
59,21
80,22
96,22
75,22
77,22
62,22
61,23
79,23
82,23
73,23
71,24
70,24
57,24
91,25
95,25
89,25
85,25
82,26
100,26
79,26
54,26
79,26
71,26
52,26
95,27
78,27
54,27
80,27
68,27
74,27
61,28
74,28
93,28
58,28
93,28
64,29
79,29
79,29
62,29
57,29
71,29
54,29
64,30
99,31
72,31
79,32
80,32
63,33
68,33
93,33
53,33
76,34
69,34
90,34
72,34
87,34
63,34
57,35
74,35
50,35
53,35
57,35
86,36
51,36
84,36
94,36
99,37
67,37
70,38
99,39
84,40
59,40
58,40
64,41
61,41
99,41
64,41
81,41
84,42
76,42
79,42
68,42
94,42
94,43
84,43
60,43
79,43
68,43
90,44
55,44
91,45
67,45
94,45
55,45
81,45
94,45
50,45
93,46
54,46
99,46
100,47
89,47
86,48
73,48
76,49
93,49
99,49
93,49
95,49
78,49
79,49
65,49
