volume,class_1,class_2,class_3,class_4
1.67,0,1,0,15
3.88,6,2,5,6
2.04,0,5,2,5
2.31,0,6,7,12
3.62,4,1,5,5
2.13,1,7,2,17
3.76,5,8,5,16
3.39,4,8,2,9
1.88,3,3,3,6
2.06,2,5,0,9
4.25,0,8,3,10
4.28,3,3,7,13
4.83,5,2,2,2
4.22,5,5,3,10
4.96,4,2,1,3
2.78,5,2,5,11
2.62,0,1,2,5
2.14,0,0,6,14
3.62,4,2,0,1
2.85,4,6,0,7
4.85,3,4,0,1
2.99,1,5,7,19
2.46,3,0,2,1
3.54,2,4,1,3
2.31,4,3,6,10
1.49,6,5,4,1
3.47,4,5,2,8
2.95,6,7,0,12
1.9,2,3,1,9
1.73,5,0,3,2
2.26,0,3,7,12
3.1,0,1,6,16
1.61,1,0,3,10
2.06,6,4,5,20
1.07,4,8,4,3
3.7,2,1,4,11
2.27,2,6,5,10
1.36,1,2,1,10
3.82,5,5,4,4
2.39,5,5,7,0
3.21,1,6,7,18
1.34,3,8,5,20
3.43,6,2,1,17
4.65,2,4,2,11
1.06,4,5,5,14
1.34,4,2,0,11
3.05,5,8,5,14
1.76,0,4,4,10
2.6,5,2,2,6
3.03,1,5,1,18
3.54,2,0,1,11
1.25,1,7,4,17
3.36,1,4,5,17
2.55,3,2,7,2
4.3,3,7,6,17
3.36,5,0,3,20
2.72,5,2,7,10
2.8,0,0,3,6
1.16,5,6,0,9
1.41,2,8,1,11
2.55,3,6,2,20
3.37,4,2,5,13
1.49,3,8,6,20
4.06,6,6,6,12
1.25,2,0,1,8
3.01,5,8,1,0
3.1,4,0,2,10
4.89,3,7,5,9
4.61,1,3,5,13
1.69,1,2,7,5
1.89,6,2,1,1
3.16,1,2,5,6
4.07,3,8,0,17
2.92,0,5,2,9
2.2,6,0,0,15
2.94,2,6,2,6
3.64,0,8,7,3
1.83,1,1,1,0
3.53,5,5,2,1
1.17,3,8,6,12
3.79,2,2,4,8
4.43,6,7,3,7
4.62,1,1,4,14
5.0,2,4,7,13
2.28,2,1,6,1
4.25,4,8,2,9
2.96,0,4,2,5
3.11,0,4,3,19
3.35,0,8,6,4
3.79,4,8,0,1
2.22,4,0,0,5
3.14,2,2,1,18
4.58,2,7,6,6
3.77,2,4,3,4
3.01,6,8,2,1
3.0,1,0,3,15
2.27,1,8,1,15
2.31,4,8,4,2
3.61,4,5,6,6
4.47,1,7,6,7
1.13,5,3,7,10
3.23,2,7,4,18
4.13,1,4,5,2
4.4,6,0,2,17
3.2,6,4,3,20
4.32,6,2,3,4
2.26,1,0,5,11
1.48,6,7,6,5
4.42,6,1,1,3
4.4,2,6,4,13
1.04,6,5,2,13
4.91,2,6,4,4
2.33,2,8,1,7
3.03,3,0,1,8
1.01,6,6,2,4
2.31,6,7,7,9
3.94,5,6,4,3
2.74,0,2,0,16
4.86,5,3,7,10
3.26,6,0,7,16
3.73,0,1,4,6
4.99,0,8,1,12
1.92,6,5,5,17
3.58,6,5,4,3
4.94,3,7,0,18
4.87,0,7,7,2
3.92,5,0,4,19
3.34,4,6,5,9
1.41,4,5,3,20
2.68,5,7,7,4
4.9,0,5,0,19
1.03,0,4,4,12
1.31,0,3,6,14
2.94,2,1,4,2
4.38,5,4,1,20
2.81,6,8,7,16
2.76,5,7,4,3
3.64,1,6,2,17
2.25,3,4,2,13
2.09,2,5,2,15
2.19,6,2,6,0
1.25,5,2,3,17
2.12,2,0,1,3
2.19,0,7,6,10
4.7,4,5,3,8
4.28,6,0,3,8
3.46,3,5,6,10
2.83,0,7,0,11
1.23,4,4,2,13
3.97,5,7,5,1
3.89,2,4,2,17
2.28,2,3,7,9
4.76,0,4,6,7
1.71,0,7,4,3
1.85,4,3,1,10
1.05,0,2,0,7
3.28,4,1,7,15
1.27,1,6,4,4
4.64,1,7,0,19
3.31,4,2,5,14
1.9,3,8,6,11
2.56,0,7,7,3
4.18,2,0,4,20
2.52,0,3,3,11
1.53,1,3,5,3
3.71,5,7,5,12
2.99,2,5,1,16
3.54,6,1,3,4
1.79,1,3,5,13
1.37,2,0,6,7
4.93,5,4,0,13
2.89,0,5,1,19
2.95,4,3,7,3
2.03,6,2,1,20
2.91,1,7,6,10
4.71,4,4,1,5
4.88,5,2,5,0
1.95,4,1,1,2
4.75,2,8,6,2
1.34,3,4,5,5
1.37,0,4,6,8
1.95,3,4,0,14
2.14,5,0,3,5
4.48,4,4,4,10
4.37,2,6,5,14
2.19,1,2,7,7
2.93,3,6,3,13
1.89,0,6,6,3
9.87,2,8,4,10
