volume,class_1,class_2
127,0,8
11,0,23
127,0,22
31,0,9
13,0,3
6,0,22
18,0,20
125,0,5
123,0,1
5,0,7
116,0,19
120,0,0
113,0,11
122,0,4
17,0,17
15,0,6
150,0,17
35,0,24
9,0,16
7,1,18
37,1,11
150,1,21
17,1,0
36,1,3
20,1,22
113,1,23
36,1,19
12,1,23
3,1,4
5,1,2
122,1,17
33,1,24
131,1,18
117,1,0
118,1,12
130,1,18
2,1,9
135,1,18
136,1,23
113,1,11
112,1,12
26,1,20
8,1,19
129,1,12
137,2,17
24,2,1
27,2,10
145,2,17
124,2,8
145,2,2
8,2,12
148,2,8
3,2,16
1,2,4
134,2,14
133,2,14
11,2,5
13,2,13
120,2,7
118,2,6
13,3,19
37,3,22
133,3,20
5,3,3
24,3,15
124,3,13
114,3,4
131,3,3
29,3,20
36,3,0
112,3,1
1,3,5
132,3,22
134,3,11
116,3,20
36,3,4
10,3,8
25,3,18
12,3,23
37,3,12
27,3,10
118,3,9
130,3,6
8,3,21
139,3,14
34,4,19
137,4,20
8,4,3
29,4,24
123,4,4
18,4,2
2,4,14
126,4,24
150,4,14
124,4,21
4,4,21
30,4,1
139,4,16
20,4,21
17,4,17
3,4,16
130,4,13
124,4,20
31,4,3
127,4,6
3,4,15
11,5,7
127,5,8
142,5,10
8,5,7
7,5,1
6,5,17
123,5,10
137,5,16
19,5,15
33,5,2
125,5,10
140,5,20
128,5,6
28,5,11
19,5,19
1,5,24
140,5,15
119,6,18
5,6,10
29,6,12
29,6,0
123,6,19
17,6,1
15,6,19
133,6,14
11,6,2
36,6,6
137,6,6
21,6,22
18,6,13
10,6,7
123,6,8
13,6,3
25,6,4
31,7,16
1,7,7
35,7,5
24,7,13
15,7,5
137,7,24
113,7,11
148,7,13
33,7,14
146,7,15
150,7,18
15,7,23
7,7,9
28,7,13
13,7,0
10,7,16
20,7,0
6,7,10
127,7,23
146,7,12
20,7,9
7,7,15
19,7,22
17,7,5
126,8,11
138,8,23
1,8,8
114,8,13
145,8,12
30,8,21
24,8,21
138,8,1
6,8,17
115,8,5
28,8,1
147,8,9
5,8,10
138,8,11
23,8,2
141,8,15
140,8,14
15,9,5
19,9,24
6,9,15
20,9,18
3,9,3
136,9,0
119,9,9
138,9,7
18,9,9
27,9,22
128,9,4
22,9,2
127,9,24
5,9,8
131,9,16
147,9,7
144,9,21
18,9,2
133,9,6
