volume,class_1,class_2,class_3
1.34,13,0,25
3.35,11,1,23
4.62,8,4,4
3.33,16,2,14
4.38,12,2,18
3.26,4,3,7
2.64,9,5,6
1.84,14,1,11
2.17,9,4,17
3.96,6,3,8
3.85,12,5,21
2.84,7,3,0
3.31,14,3,4
2.32,0,4,6
2.26,19,3,12
4.32,6,2,3
2.53,10,3,23
1.0,8,0,20
3.22,1,0,24
1.1,13,4,7
2.01,12,3,1
3.07,15,0,20
2.32,8,3,5
1.48,11,3,18
3.07,10,5,18
2.63,10,0,10
4.22,10,4,22
1.37,13,5,4
3.74,14,5,3
2.09,19,0,8
3.26,19,5,13
4.05,1,2,10
4.12,4,5,9
2.88,3,4,23
3.33,1,4,0
3.91,10,5,17
3.87,6,0,14
3.18,8,1,13
2.67,18,6,14
3.39,0,0,5
3.78,7,5,16
1.73,13,6,2
4.24,5,0,21
4.97,9,2,0
2.29,11,6,19
4.06,19,3,12
1.21,16,2,20
2.58,9,6,7
4.03,1,1,2
1.76,14,6,2
4.61,14,1,11
3.67,11,5,7
3.12,6,5,8
3.73,9,4,20
1.24,19,3,12
2.63,12,5,6
3.14,19,1,2
4.88,7,1,16
1.18,2,6,18
1.79,3,3,6
3.86,12,5,24
3.76,6,6,0
1.46,0,3,6
1.23,1,2,22
2.98,14,1,4
1.15,18,5,25
4.65,4,6,5
4.85,6,3,13
2.97,10,5,3
2.16,5,6,24
2.92,0,4,2
2.2,12,2,21
1.96,10,2,20
3.97,11,6,11
1.45,16,0,16
1.75,15,0,7
3.24,8,6,7
2.1,18,3,2
4.3,4,6,20
2.9,5,0,12
4.19,8,5,13
2.84,0,6,19
3.5,7,0,6
2.04,3,1,25
1.84,5,3,17
2.56,15,0,15
3.5,3,0,5
4.5,1,5,16
1.74,3,2,14
2.03,19,5,10
4.15,15,2,15
2.32,6,4,1
1.13,3,0,2
2.84,18,2,17
1.37,5,5,10
4.4,0,5,5
1.6,2,1,23
4.76,2,2,24
4.88,14,6,7
4.82,10,6,15
2.24,8,2,8
3.02,12,3,3
4.42,12,6,22
2.08,6,0,11
4.75,2,1,18
3.5,19,0,12
3.44,1,6,12
4.36,17,0,16
2.71,16,4,10
3.21,11,4,19
2.72,9,3,8
1.05,3,0,5
4.06,16,2,18
2.23,0,2,21
4.44,4,3,14
4.77,15,4,21
1.46,2,5,2
4.49,15,4,3
2.17,11,0,14
2.99,6,3,8
4.31,2,1,8
1.03,11,5,25
3.95,3,3,11
1.06,19,3,9
1.79,17,0,8
9.82,3,0,18
7.84,4,6,15
8.81,5,0,13
8.05,9,6,7
5.26,4,5,23
5.44,2,5,14
8.25,14,2,18
6.65,0,1,17
9.76,18,2,15
6.93,7,6,10
7.01,15,5,17
6.52,15,3,22
5.24,18,6,18
5.57,7,3,19
9.58,11,1,22
8.33,7,1,9
9.11,11,0,16
5.1,0,3,2
6.04,7,0,7
6.27,8,4,8
5.51,0,2,10
9.72,14,5,15
9.72,2,1,22
7.61,18,6,5
8.0,4,6,19
6.94,12,0,15
8.09,1,5,20
5.68,2,0,3
9.6,14,6,25
6.69,12,4,2
7.28,6,4,4
6.37,8,1,0
9.82,10,1,7
7.34,18,5,23
9.91,14,6,24
9.34,10,3,12
8.15,3,3,14
8.38,17,5,3
7.77,13,5,10
8.65,2,4,2
7.3,13,4,9
5.93,19,4,18
6.04,18,4,24
6.96,12,0,9
5.03,4,0,15
9.13,0,1,13
7.63,18,6,9
8.99,14,1,19
9.17,4,3,19
8.93,1,0,14
8.94,5,4,15
5.68,12,0,16
5.56,4,6,8
6.53,4,4,23
6.71,2,2,19
6.42,9,3,8
7.92,19,5,14
9.95,17,4,8
7.75,15,3,21
9.89,14,5,5
6.77,2,4,11
5.16,2,5,9
5.84,12,2,19
8.48,18,6,25
9.82,0,2,23
6.45,13,5,18
7.59,7,1,0
9.91,17,1,10
6.17,15,6,20
9.52,7,6,6
8.83,8,0,14
8.64,9,3,1
8.5,6,5,14
5.95,10,6,20
9.57,15,2,19
8.06,10,4,19
9.64,16,1,24
8.94,2,0,1
8.45,11,5,15
7.16,6,0,14
9.58,10,3,16
8.64,1,3,5
7.66,16,6,22
7.94,1,4,12
9.36,7,0,14
5.81,17,4,24
7.96,14,0,11
8.21,16,0,12
12.81,6,5,3
11.82,5,1,2
11.35,5,0,15
13.38,14,4,6
10.24,15,5,1
11.94,15,6,13
14.01,11,5,15
10.69,11,1,12
14.34,12,2,17
14.74,5,0,19
11.19,0,1,7
13.75,1,3,2
10.15,4,0,17
10.37,13,6,7
13.99,5,6,17
10.56,0,2,13
13.73,2,0,8
14.91,7,2,23
13.23,18,5,6
11.75,10,1,2
10.86,18,0,3
11.28,2,3,24
12.75,2,6,23
11.52,18,3,25
13.92,18,1,14
13.63,15,2,10
14.69,8,0,10
12.25,9,0,20
10.82,18,1,18
12.88,3,5,10
14.16,2,4,17
13.27,2,3,17
12.02,4,2,23
13.18,16,4,19
13.45,11,1,9
11.89,18,1,10
13.11,14,6,22
