volume,class_1,class_2,class_3
1.76,2,3,16
1.36,1,15,18
3.28,12,11,23
3.63,5,4,28
2.4,3,17,7
4.53,4,5,12
4.87,8,16,22
2.02,12,16,17
2.59,5,0,10
4.62,14,4,7
3.86,15,15,23
3.25,9,7,17
1.14,7,17,20
4.32,2,16,24
1.94,0,2,28
4.43,9,0,13
3.15,5,1,25
3.13,0,1,7
4.88,16,14,13
1.69,0,4,30
4.05,15,12,0
1.51,9,1,31
3.33,7,11,12
2.75,1,12,10
1.38,6,15,4
1.15,5,1,6
1.96,16,3,9
4.31,3,8,2
1.08,12,11,4
4.85,12,7,17
3.7,14,7,25
3.34,11,14,20
4.97,13,10,22
3.46,10,2,10
1.34,15,9,9
2.29,16,15,28
4.54,13,3,26
2.31,5,5,21
1.83,0,13,23
1.89,5,14,15
1.86,6,3,24
1.32,2,1,2
3.62,12,11,15
3.83,10,4,2
3.21,9,13,12
2.76,5,1,4
3.69,6,11,17
3.54,15,6,22
3.34,16,12,8
3.38,2,7,25
2.28,8,12,25
3.13,12,16,16
4.77,3,14,20
4.54,16,10,25
1.85,14,4,31
2.29,3,6,23
3.64,6,11,6
4.1,2,6,9
2.23,3,16,3
2.91,16,3,26
1.76,2,17,12
1.66,9,4,4
1.3,14,7,3
3.62,2,4,17
3.51,1,7,31
1.37,10,6,15
3.98,14,1,16
2.25,1,9,9
1.55,11,16,12
3.49,0,8,16
4.74,3,9,1
3.75,8,7,3
3.87,10,2,27
1.56,3,11,27
4.16,0,4,13
3.68,5,6,14
3.96,0,8,11
3.08,16,8,17
4.12,3,12,25
4.96,16,4,5
4.21,15,4,24
2.04,6,1,16
1.72,14,6,23
3.97,6,6,12
3.56,1,1,0
1.68,5,0,10
2.24,0,14,3
4.64,10,8,31
4.97,3,16,23
4.35,5,6,28
4.98,14,2,25
3.13,3,14,29
1.6,7,4,9
2.71,6,1,19
1.48,14,6,20
3.19,1,6,5
2.77,9,12,25
3.47,14,12,24
2.93,9,15,13
1.3,14,13,23
1.34,8,13,16
2.13,10,2,13
4.62,9,2,26
1.12,1,3,16
3.09,1,1,18
3.04,7,14,30
2.98,13,5,6
1.4,2,9,14
1.55,9,5,1
1.81,10,1,4
4.5,1,4,16
1.9,2,14,20
2.29,0,14,4
2.79,9,10,1
2.78,2,11,4
4.9,1,2,21
3.16,0,11,30
3.68,10,5,23
4.85,2,2,2
1.74,12,15,15
1.95,9,8,28
2.61,10,8,22
