volume,class_1
11,0
35,0
41,0
33,0
179,0
178,0
199,0
3,1
28,1
184,1
150,1
185,1
154,1
5,1
34,1
154,1
162,2
151,2
23,2
197,2
185,2
37,2
3,2
12,2
155,2
176,2
187,2
162,2
37,3
17,3
44,3
169,3
26,3
174,3
17,3
170,4
151,4
2,4
40,4
152,4
36,4
179,4
29,4
19,4
189,4
40,4
189,4
48,5
188,5
25,5
22,5
178,5
38,5
198,6
176,6
174,6
11,6
19,6
37,6
200,6
25,6
157,6
46,7
169,7
36,7
153,7
193,7
10,7
9,7
168,7
50,8
19,8
18,8
42,8
181,9
7,9
27,9
160,9
153,9
175,9
154,9
7,10
8,10
163,10
152,10
28,10
175,10
184,10
152,11
25,11
192,11
199,11
190,11
174,11
1,11
180,12
186,12
178,12
48,12
43,12
18,12
171,12
172,13
35,13
40,13
44,13
155,13
168,13
10,13
23,13
179,13
3,13
190,13
4,13
26,13
195,13
14,14
40,14
5,14
173,14
45,14
15,14
18,15
191,15
197,15
11,15
20,15
161,15
177,15
182,16
44,16
195,16
17,16
162,16
168,16
178,16
46,16
2,16
11,17
176,17
41,17
160,17
166,17
47,17
151,17
15,17
18,17
160,17
181,17
20,18
184,18
6,18
191,18
14,18
40,19
196,19
12,19
27,19
153,20
199,20
6,20
33,20
17,21
169,21
36,21
2,21
183,21
153,21
2,21
26,21
187,21
172,21
42,21
177,21
168,21
153,22
29,22
33,22
198,22
176,22
183,22
184,22
158,23
159,23
150,23
13,23
179,23
179,23
174,23
189,23
17,23
21,23
46,24
189,24
153,24
188,24
185,24
17,24
198,24
168,24
