volume,class_1,class_2,class_3,class_4,class_5
3.56,55,46,30,12,62
2.16,71,69,40,30,45
4.67,0,3,8,25,67
3.65,42,6,11,1,37
3.2,5,44,43,31,28
1.21,29,51,10,27,49
3.32,24,59,8,13,57
3.19,68,65,56,18,43
1.74,30,50,33,12,2
2.83,10,48,37,32,34
3.48,27,30,23,36,2
3.82,24,27,21,13,67
2.51,45,40,48,41,63
1.67,44,67,4,31,41
3.43,40,65,45,5,67
4.33,23,35,60,41,56
2.18,76,7,23,12,74
4.49,37,64,51,26,12
4.69,61,22,5,5,70
3.13,1,29,6,8,9
3.8,70,25,35,23,79
2.17,77,19,14,23,42
1.54,54,35,56,37,28
3.47,51,48,46,43,7
2.68,58,49,45,30,19
2.7,57,11,9,36,35
4.34,51,68,32,23,5
2.26,0,4,6,26,45
2.4,7,24,51,37,80
4.28,53,42,39,17,48
3.22,45,22,46,7,66
4.77,62,6,1,43,24
3.3,52,10,2,18,53
1.27,51,68,49,19,65
3.01,46,1,37,2,26
4.66,8,58,26,43,0
1.52,76,28,26,34,68
2.22,73,54,38,33,73
4.95,17,13,26,29,4
3.78,19,60,11,1,56
1.4,72,24,30,26,63
2.15,4,9,0,15,75
2.92,68,0,56,4,30
4.38,70,68,46,38,25
1.59,31,53,59,9,4
2.25,24,28,35,42,28
1.49,4,19,16,9,63
1.09,58,64,10,21,75
1.4,56,7,53,10,1
1.46,1,19,51,5,40
2.41,33,55,25,4,60
3.11,7,34,58,40,29
4.96,77,55,6,17,34
1.94,45,7,20,13,9
3.06,65,55,37,9,13
2.99,30,18,59,20,66
4.44,70,25,51,4,5
3.66,47,12,13,7,62
4.03,53,27,59,43,27
1.39,61,21,6,13,37
3.75,20,65,55,27,59
3.77,26,8,36,1,81
3.94,53,69,39,0,30
1.62,50,59,16,6,69
2.75,71,33,18,35,23
4.8,41,32,21,29,1
3.13,27,38,40,18,41
1.01,22,36,36,23,69
1.43,15,40,1,9,79
3.22,36,0,32,29,5
2.35,32,34,56,19,6
4.43,30,38,31,40,23
3.75,43,58,51,2,13
3.58,57,15,29,15,47
3.35,40,6,30,19,69
2.27,36,59,36,41,35
1.69,9,52,13,25,12
4.2,18,6,34,1,34
1.07,71,0,39,30,13
2.17,13,45,53,18,68
1.58,65,8,18,24,6
2.7,48,38,25,34,60
3.64,73,51,9,28,3
4.23,37,63,37,4,0
4.19,70,50,38,6,74
1.1,5,47,6,36,57
1.24,37,39,31,31,61
1.44,4,32,12,37,48
2.73,74,8,1,36,66
1.04,46,9,25,33,56
2.6,31,49,19,21,3
4.12,18,7,50,8,70
4.75,0,52,37,5,56
3.54,72,49,36,6,12
4.58,73,28,3,9,81
1.74,36,50,50,28,78
3.65,49,34,24,22,53
1.98,18,3,31,16,6
1.76,31,44,21,29,26
3.78,41,39,42,39,25
2.35,7,61,32,39,32
3.43,20,55,18,31,80
1.23,31,31,29,32,9
1.02,7,50,19,8,35
4.7,74,11,30,40,63
1.01,10,45,7,41,1
1.42,73,32,46,17,2
4.63,29,17,9,3,67
4.06,24,24,2,34,39
2.23,60,67,28,34,29
3.96,54,22,37,31,66
1.9,46,65,36,9,74
2.27,36,35,20,16,3
3.34,44,22,40,24,39
2.41,8,12,15,39,42
2.1,76,49,17,4,12
1.85,49,21,13,9,7
4.0,41,15,11,0,4
1.66,38,58,51,19,54
4.7,66,43,4,14,42
1.42,33,7,35,29,5
1.92,66,40,40,16,36
1.07,48,7,45,26,77
4.38,70,24,30,42,69
2.98,46,58,0,1,26
4.09,8,47,25,34,33
1.36,48,25,0,12,3
1.41,8,0,24,9,3
4.83,21,66,20,22,25
2.43,75,25,24,17,54
4.09,71,12,24,21,13
2.59,20,5,48,30,55
3.35,22,53,11,23,66
2.34,39,4,27,24,81
1.49,23,36,42,30,38
4.06,23,16,53,17,20
1.9,27,56,13,40,1
2.56,6,48,48,4,33
4.92,36,64,13,6,16
4.25,7,57,9,38,13
2.39,2,12,5,18,61
1.41,10,63,5,1,33
3.46,27,51,48,20,23
1.89,68,1,30,13,18
4.04,12,59,57,13,28
2.5,26,5,38,29,50
4.98,66,34,4,0,76
4.17,21,14,7,16,15
1.45,54,5,16,37,75
2.83,25,15,27,28,28
4.62,48,8,4,6,27
3.53,66,28,43,10,75
2.35,51,9,56,1,78
