bin,item
0,20
1,100
1,99
2,111
3,108
3,106
4,124
4,122
5,139
5,30
5,31
5,138
6,199
6,191
6,189
7,102
7,1
8,64
8,105
9,160
9,156
10,63
10,66
10,4
11,129
11,58
12,118
12,10
13,183
13,54
14,27
14,39
15,94
15,34
16,51
16,173
17,15
17,62
18,16
18,89
19,114
19,112
20,22
20,28
21,96
21,95
21,149
22,40
22,17
23,49
23,164
24,67
24,153
25,186
25,185
26,192
26,75
27,120
27,43
28,132
28,117
29,55
29,57
29,82
30,35
30,46
31,174
31,53
32,59
32,176
33,69
33,72
33,119
34,166
34,81
35,85
35,194
36,32
36,84
36,77
36,78
37,2
37,0
37,115
38,150
38,148
39,172
39,168
40,42
40,70
41,14
41,38
42,123
42,136
43,133
43,91
44,151
44,86
44,93
45,167
45,25
46,60
46,12
47,52
47,71
48,178
48,158
49,198
49,47
50,188
50,37
51,180
51,157
52,103
52,90
53,141
53,140
53,195
54,121
54,33
55,128
55,130
56,116
56,113
57,7
57,8
58,18
58,179
59,175
59,169
60,97
60,88
61,161
61,190
62,92
62,145
63,159
63,23
64,104
64,87
65,83
65,21
66,44
66,144
67,154
67,6
68,197
68,79
69,61
69,68
69,177
70,131
70,56
71,3
71,146
72,73
72,107
73,11
73,110
74,196
74,29
75,171
75,41
76,181
76,193
77,127
77,187
78,45
78,74
79,76
79,50
80,98
80,184
81,165
81,182
82,125
82,162
83,65
83,36
84,48
84,9
85,152
86,109
87,24
87,101
88,26
88,137
89,135
89,143
90,126
90,80
91,134
91,142
92,170
92,5
93,155
93,163
94,13
94,19
95,147
