bin,item
0,35
0,97
0,94
0,98
0,189
0,190
1,158
2,120
3,69
4,5
5,64
6,18
7,75
8,55
8,57
9,130
9,129
9,177
9,170
9,173
9,68
10,114
10,118
11,82
12,113
12,198
13,106
13,93
14,124
15,49
15,125
16,122
17,28
17,21
18,119
19,80
20,103
20,111
21,155
21,127
22,156
23,109
23,77
24,181
24,178
25,169
25,108
26,17
26,20
27,153
27,154
28,23
28,22
29,6
29,0
30,91
30,27
31,105
31,110
32,38
32,70
32,72
33,99
33,89
34,172
34,176
35,41
35,40
35,179
36,42
36,39
37,151
37,146
38,168
38,139
39,138
39,136
40,150
40,148
41,186
41,48
42,197
42,194
42,199
43,54
43,115
44,133
44,196
45,142
45,141
46,163
46,132
47,10
47,25
48,160
48,59
49,33
49,16
50,63
50,66
51,36
51,15
52,104
52,166
53,107
53,149
54,4
54,14
55,62
55,56
56,37
56,81
57,96
57,87
58,30
58,191
59,175
59,187
60,174
60,171
61,147
61,11
62,145
62,126
63,85
63,26
64,2
64,52
65,51
65,121
66,76
66,78
67,159
67,128
68,13
68,34
69,65
69,53
70,44
70,61
71,58
71,19
72,86
72,79
73,45
73,73
74,60
74,32
75,192
75,43
76,92
76,31
77,167
77,84
77,29
78,95
78,100
78,90
78,74
79,165
79,162
79,131
80,83
80,123
81,184
81,188
81,117
82,183
82,182
82,193
83,144
83,152
83,143
84,88
84,7
85,185
85,8
86,116
86,3
87,112
87,101
88,164
88,102
89,157
89,71
90,9
90,12
90,24
91,50
91,47
91,1
92,161
92,46
93,135
93,134
93,180
93,140
93,137
94,195
94,67
