bin,item
0,96
0,94
1,175
2,80
3,122
4,81
5,113
6,60
7,141
7,138
8,124
8,126
9,169
10,142
10,139
11,5
11,129
12,158
12,116
13,194
13,106
14,82
15,109
16,189
16,192
17,137
18,131
18,132
18,133
18,104
19,123
20,152
21,199
21,195
22,177
23,42
24,108
24,114
25,168
25,165
26,176
26,183
27,174
27,181
27,178
28,160
28,182
29,79
30,29
31,101
31,100
32,83
33,89
33,147
34,172
35,119
35,140
35,117
36,73
37,0
38,143
39,55
39,150
40,66
40,186
41,53
41,54
42,162
42,107
43,3
43,13
43,127
44,95
44,134
45,37
45,39
46,34
46,157
47,125
47,88
48,33
48,75
49,164
49,10
50,111
51,61
51,47
52,128
52,77
53,48
53,145
54,198
54,190
55,63
55,97
56,45
56,49
57,85
57,76
58,50
58,12
59,196
59,154
60,4
60,41
61,56
61,43
62,15
62,26
63,23
63,135
64,20
64,159
65,120
65,136
66,8
66,68
67,16
67,51
68,57
68,69
69,86
69,90
69,105
70,78
71,191
71,161
72,7
72,24
73,44
73,46
74,19
74,14
75,1
75,115
76,22
76,173
77,171
78,153
78,180
79,67
79,65
80,102
80,64
80,40
81,18
81,92
81,110
82,62
82,84
82,130
83,31
83,32
84,187
84,103
85,112
85,27
86,59
86,36
87,9
87,21
88,179
88,70
89,166
89,167
90,38
90,11
91,149
91,148
92,151
92,28
93,52
93,93
94,58
94,99
95,2
95,155
96,74
96,71
97,118
97,30
98,188
98,184
99,121
99,72
100,197
100,17
101,25
101,163
102,35
102,193
103,6
103,91
104,156
104,98
105,170
105,146
106,185
106,87
107,144
