bin,item
0,140
0,20
0,24
1,16
2,93
2,70
3,60
3,195
4,131
5,68
5,103
5,69
6,104
6,96
6,105
7,3
7,158
8,42
8,128
9,47
9,186
10,187
10,9
11,17
11,152
12,65
12,124
12,116
12,64
13,188
13,185
14,81
14,193
15,2
15,159
15,165
16,141
16,34
16,31
16,143
17,26
17,8
17,37
18,110
18,114
18,122
19,102
19,146
20,7
20,23
21,113
21,155
22,134
22,117
23,52
23,11
24,180
24,71
24,75
25,197
25,12
26,115
26,13
27,29
27,43
28,59
29,182
30,177
30,175
31,45
31,0
32,15
32,61
33,170
33,99
34,79
34,84
34,53
35,35
35,19
36,25
36,148
37,76
37,10
38,72
38,135
39,150
39,167
40,38
40,132
41,88
41,22
42,125
42,97
43,183
43,166
44,184
44,136
45,178
45,101
46,54
46,98
47,89
47,49
48,40
48,151
49,28
49,139
50,83
50,36
51,144
51,48
52,55
52,44
53,77
53,126
54,191
54,137
55,147
55,149
56,74
56,78
57,133
57,73
58,153
58,1
59,192
59,160
60,108
60,171
61,27
61,56
62,91
62,119
63,156
63,80
64,18
64,121
65,50
65,46
65,111
66,176
66,85
67,66
67,142
68,106
68,14
69,145
69,118
70,172
70,164
71,154
71,5
72,94
72,174
73,169
73,199
74,112
74,90
75,194
75,51
76,32
76,39
77,82
77,67
78,196
78,138
79,163
79,181
80,123
80,95
81,41
81,100
82,30
82,58
83,157
83,168
84,21
85,86
86,33
86,109
87,179
87,173
87,107
88,127
88,130
89,129
89,6
90,4
90,62
91,57
91,63
92,162
92,161
93,92
93,87
94,190
94,198
95,120
95,189
