bin,item
0,100
0,102
1,27
1,28
2,133
2,142
3,50
3,54
4,113
4,188
4,194
5,58
5,59
6,149
6,159
7,73
7,90
8,45
8,41
9,96
9,106
10,190
10,199
11,125
11,141
12,61
12,11
13,56
13,143
14,151
14,145
15,76
15,92
16,173
16,168
17,19
17,25
18,64
18,70
19,109
19,98
20,49
20,40
21,67
21,55
22,176
22,178
23,71
23,78
23,165
24,127
24,122
25,48
25,44
26,196
26,180
27,34
27,30
28,29
28,47
28,32
29,116
29,193
30,5
30,16
31,83
31,74
32,138
32,77
32,89
33,85
33,121
34,115
34,95
34,147
35,154
35,21
35,148
36,185
36,33
37,111
37,110
37,167
38,164
38,153
39,52
39,117
40,128
40,131
40,126
41,177
41,160
41,166
42,101
42,46
42,38
43,4
43,114
44,150
44,156
44,146
45,184
45,181
45,169
46,66
46,13
46,68
47,3
47,42
47,43
48,7
48,6
48,81
49,183
49,175
50,186
50,195
50,130
51,69
51,36
51,51
52,139
52,171
52,118
53,174
53,135
53,124
54,155
54,86
54,161
55,137
55,140
55,144
56,91
56,84
56,72
57,63
57,65
57,23
58,134
58,120
58,12
59,0
59,10
59,107
60,18
60,1
60,189
61,8
61,14
61,191
62,172
62,162
62,179
63,57
63,53
63,22
64,192
64,170
64,197
65,82
65,163
66,26
66,94
66,108
67,182
67,198
67,35
68,87
68,129
68,79
69,103
69,104
69,136
70,9
70,17
70,24
71,62
71,60
71,158
72,80
72,99
72,97
73,157
73,152
73,112
74,20
74,31
74,105
75,15
75,2
75,187
76,119
76,93
76,88
77,39
77,37
77,75
78,132
78,123
