bin,item
0,119
0,110
0,116
0,7
1,51
1,62
1,39
1,45
1,47
1,60
1,48
1,46
1,56
1,57
1,72
1,68
2,65
2,76
2,77
2,74
2,70
2,69
3,109
3,115
3,113
3,118
3,120
3,106
4,163
4,174
4,170
4,177
4,192
5,179
5,29
5,184
5,178
5,185
5,181
6,152
6,35
6,31
6,17
6,36
6,18
6,33
6,19
6,20
7,37
7,43
7,50
7,38
7,40
7,114
8,14
8,10
8,15
8,1
8,16
8,6
8,5
8,4
8,137
9,124
9,129
9,131
9,128
9,199
9,194
9,197
9,180
9,183
9,191
9,182
10,132
10,126
10,123
10,133
10,121
10,134
10,122
10,85
11,53
11,58
11,52
11,42
11,41
11,59
11,112
11,108
12,130
12,125
12,136
12,135
12,127
12,155
13,140
13,149
13,139
13,150
13,143
13,142
13,141
13,146
14,103
14,104
14,89
14,97
14,90
14,92
15,67
15,80
15,66
15,64
15,78
15,71
15,75
15,79
15,30
15,34
15,26
15,23
15,24
15,22
16,28
16,32
16,21
16,27
16,25
17,173
17,154
17,169
17,166
17,176
17,156
17,159
17,161
17,168
17,171
17,162
17,172
17,13
17,8
17,11
18,157
18,167
18,165
18,164
18,153
18,158
19,82
19,91
19,96
19,87
19,88
20,86
20,84
20,94
20,83
20,93
20,95
20,99
20,102
20,98
20,100
20,81
20,101
20,145
21,117
21,105
21,111
21,61
21,55
21,63
21,107
22,49
22,44
22,198
22,195
22,190
22,186
23,12
23,3
23,9
23,0
23,2
23,54
24,138
24,144
24,147
24,151
24,148
24,73
25,193
25,187
25,189
25,196
25,188
25,160
25,175
