bin,item
0,13
1,140
2,196
3,79
4,105
5,142
5,145
6,66
7,74
8,126
9,53
10,8
10,6
11,167
12,0
13,48
14,59
15,18
16,57
17,80
18,99
19,111
20,113
21,172
22,11
23,195
24,19
25,102
26,171
27,2
27,3
28,27
29,88
29,90
30,28
31,81
32,154
33,55
34,149
34,148
35,193
35,191
36,119
36,122
37,164
38,198
38,199
39,73
39,78
39,76
40,67
40,68
41,163
42,166
43,92
43,91
44,96
44,97
44,95
45,133
46,72
47,26
47,25
48,109
49,173
50,185
50,186
51,120
51,123
52,175
53,29
54,45
54,46
55,52
55,51
56,77
57,127
58,184
58,187
59,87
59,86
60,31
61,35
61,32
61,33
62,39
62,41
63,64
63,60
64,34
65,75
66,136
66,134
67,89
67,93
68,106
69,150
69,152
70,65
71,177
72,179
72,180
73,183
74,71
75,121
76,110
77,58
77,61
78,146
78,153
79,1
80,82
81,155
82,14
82,10
83,22
83,23
84,42
84,43
85,162
85,165
86,174
87,194
88,70
89,108
90,5
90,9
91,24
92,100
92,98
93,103
94,129
94,130
95,176
96,182
96,181
97,7
98,63
98,62
99,135
100,37
100,36
101,38
101,44
102,56
102,54
103,69
104,84
104,85
105,147
105,151
106,17
106,16
106,21
106,20
107,141
107,144
107,143
108,104
108,107
109,158
109,160
109,159
110,169
110,170
110,168
111,4
112,30
113,83
114,156
115,188
116,112
116,115
116,114
117,47
117,49
117,50
118,128
119,157
120,124
121,117
121,116
121,118
122,138
122,139
122,137
123,132
123,131
124,40
125,94
126,189
126,190
126,192
127,101
128,161
129,178
130,197
131,12
131,15
132,125
