bin,item
0,62
1,195
2,16
2,38
3,17
3,63
4,35
4,119
5,36
5,183
6,141
6,184
7,137
7,96
8,168
8,97
9,53
9,122
10,76
10,118
11,111
12,142
13,157
14,169
15,68
15,21
16,95
16,60
17,148
17,75
18,173
18,92
19,179
19,101
20,194
20,131
21,0
21,6
22,25
22,15
23,40
23,47
24,103
24,19
25,152
25,20
26,3
26,5
27,22
27,23
28,32
28,80
29,41
29,102
30,48
30,104
31,114
31,124
32,188
32,189
33,24
33,42
34,39
34,59
35,72
35,71
36,106
36,108
37,127
37,110
38,158
38,159
38,130
39,191
39,140
40,49
40,4
41,105
41,29
42,117
42,74
43,135
43,133
44,151
44,113
45,154
45,123
46,193
46,143
47,147
47,149
47,164
48,190
48,45
49,61
49,34
50,181
50,165
51,33
51,13
52,56
52,26
53,81
53,11
54,150
54,156
55,161
55,197
56,58
56,84
57,64
57,98
58,65
58,116
59,93
59,171
60,27
60,18
61,89
61,88
61,177
62,112
62,107
63,121
63,128
64,139
64,138
65,66
65,100
66,70
66,144
67,82
67,155
68,44
68,12
69,54
69,146
70,86
70,83
70,199
71,120
71,182
72,126
72,174
72,85
73,31
73,43
74,51
74,79
75,30
75,69
76,55
76,132
77,57
77,170
78,160
78,153
79,1
79,28
80,73
80,46
81,109
81,175
82,136
82,134
82,87
82,178
83,145
83,176
84,125
84,7
85,162
85,50
86,163
86,78
87,166
87,186
88,172
88,185
89,196
90,2
90,9
91,10
91,52
92,115
93,129
94,94
94,8
95,180
95,14
96,187
96,67
97,192
97,77
98,91
98,90
99,37
99,167
99,198
100,99
