bin,item
0,138
1,162
2,60
2,32
3,62
3,116
4,7
4,33
5,35
5,34
6,37
6,49
7,155
7,167
8,17
8,148
9,22
10,97
11,106
12,153
13,168
14,57
14,43
15,61
15,141
16,107
16,161
17,146
17,144
18,176
18,163
19,79
19,65
20,169
20,160
21,172
21,64
22,177
22,185
23,27
23,19
24,85
24,55
25,131
25,122
26,30
26,94
27,125
27,128
28,15
28,8
28,77
29,188
29,187
30,31
30,83
31,70
31,69
32,74
32,80
33,56
33,42
34,89
34,103
35,100
35,135
36,101
36,113
37,195
37,174
38,108
38,12
39,1
39,52
40,24
40,126
41,45
41,51
42,139
42,158
43,82
43,36
44,72
44,96
45,41
45,154
46,130
46,120
47,198
47,182
48,199
48,184
49,124
49,3
50,150
50,145
51,11
51,38
52,92
52,86
53,151
53,87
54,191
54,98
55,63
55,59
56,104
56,110
57,171
57,170
58,179
58,190
59,91
59,2
60,99
60,39
61,123
61,117
62,129
62,10
63,143
63,14
64,54
64,44
65,140
65,105
66,13
66,6
67,21
67,18
68,16
68,25
69,20
69,29
70,23
70,93
71,115
71,119
72,194
72,186
73,40
73,46
74,71
74,78
75,102
75,121
76,111
76,166
77,147
77,181
78,189
78,50
79,137
79,127
80,67
80,136
81,75
81,152
82,68
82,48
83,109
83,112
84,142
84,149
85,159
85,165
86,88
86,84
87,90
87,95
88,197
88,183
89,28
89,26
90,47
90,53
91,66
91,76
92,81
92,73
93,114
93,133
94,192
94,196
95,193
95,180
96,0
96,5
96,4
96,9
96,157
97,118
97,132
97,134
97,173
98,175
98,164
98,178
98,156
98,58
