bin,item
0,108
0,162
1,130
1,128
2,104
2,10
3,55
3,53
4,93
4,25
5,141
5,124
6,198
6,191
7,142
7,148
8,6
8,3
9,168
9,165
10,161
10,160
11,36
11,41
12,62
12,61
13,150
13,143
14,87
14,91
15,174
15,172
15,2
16,33
16,32
17,107
17,109
18,65
18,159
19,94
19,155
19,84
20,193
20,190
20,0
21,96
21,97
22,7
22,9
23,19
23,24
24,56
24,52
25,112
25,35
26,184
26,185
27,125
27,46
28,75
28,74
29,196
29,189
30,105
30,106
30,129
31,149
31,138
32,183
32,182
32,158
33,67
33,66
34,29
34,17
34,15
35,31
35,28
35,100
36,163
36,102
37,16
37,23
37,13
38,22
38,20
38,111
39,101
39,18
39,14
40,83
40,117
40,119
41,58
41,147
41,60
42,98
42,175
42,170
43,73
43,72
43,26
44,57
44,151
44,152
45,116
45,113
45,64
46,133
46,131
46,166
47,194
47,59
48,146
48,48
48,144
49,176
49,171
49,192
50,88
50,85
50,82
51,136
51,135
51,34
52,157
52,153
52,154
53,42
53,43
53,40
54,180
54,122
55,30
55,140
55,27
56,167
56,137
56,164
57,120
57,127
57,126
58,45
58,4
58,47
59,179
59,186
59,103
60,121
60,118
60,123
61,145
61,139
61,95
62,173
62,197
63,81
63,80
63,110
64,188
64,187
64,86
65,79
65,77
65,177
66,49
66,44
66,169
67,11
67,1
67,69
68,115
68,51
68,114
69,63
69,68
69,76
70,8
70,5
70,89
71,70
71,71
71,21
72,181
72,178
72,12
73,54
73,50
73,90
74,38
74,39
74,92
75,132
75,134
75,156
76,195
76,199
76,78
77,99
77,37
