bin,item
0,48
1,100
2,34
2,26
3,89
3,33
4,98
4,185
5,173
5,41
6,9
6,5
7,127
7,121
8,10
8,55
9,107
9,170
9,172
10,198
10,8
11,40
11,165
12,93
12,56
13,4
13,119
14,60
14,130
15,77
16,92
17,197
18,109
19,196
20,153
20,42
21,71
21,20
22,62
22,104
23,79
23,50
24,47
24,73
25,199
26,90
26,58
27,28
27,21
28,136
28,69
29,186
29,106
30,126
30,13
31,146
32,46
32,25
33,144
34,159
35,187
36,43
36,17
37,52
38,64
39,143
39,133
40,166
40,145
41,14
41,15
42,148
42,149
43,132
43,1
44,19
44,158
45,78
45,11
46,16
46,76
47,18
47,86
48,59
48,61
49,85
49,23
50,95
50,160
51,97
51,171
52,45
52,72
53,116
53,112
54,2
54,36
55,194
55,163
56,32
56,139
57,111
57,113
58,137
58,138
59,178
59,74
60,190
60,108
61,3
61,37
62,152
62,66
63,176
63,177
64,105
64,135
65,131
65,123
66,157
66,129
67,39
67,181
68,70
68,169
69,91
69,167
70,110
70,51
71,99
71,67
72,188
72,81
73,114
73,94
74,22
74,24
75,68
75,6
76,83
76,128
77,7
77,102
78,155
78,87
79,88
79,84
80,115
80,142
81,154
81,195
82,168
82,164
83,12
83,134
84,31
84,101
85,49
85,175
86,180
86,125
87,27
87,141
88,80
88,161
89,124
89,182
90,151
91,189
91,174
92,54
92,29
93,82
93,57
94,140
95,53
95,179
96,162
97,96
98,183
99,156
99,38
100,193
100,35
101,0
101,117
102,65
102,75
103,120
103,118
104,122
104,44
105,30
105,63
106,150
106,147
107,103
107,184
108,192
108,191
