bin,item
0,174
0,7
1,185
1,28
2,127
2,23
3,117
3,125
4,139
4,108
5,36
5,168
6,46
6,184
7,100
7,152
8,129
8,81
9,96
9,156
10,78
10,99
11,62
11,82
12,76
12,112
13,170
13,15
14,22
14,119
15,63
15,45
16,94
16,181
17,5
17,107
18,26
18,84
19,187
19,111
20,6
20,21
21,128
21,134
22,4
22,74
23,75
23,130
24,109
24,104
24,72
25,148
25,194
26,142
26,176
27,124
27,123
28,190
28,64
29,12
29,165
29,157
30,58
30,8
31,44
31,197
31,196
32,38
32,150
33,55
33,42
34,102
34,178
34,49
35,164
35,101
35,91
36,68
36,155
36,20
37,92
37,137
38,186
38,39
39,67
39,135
39,149
40,90
40,136
40,160
41,31
41,50
41,199
42,163
42,35
43,113
43,13
43,17
44,33
44,120
44,40
45,77
45,138
45,54
46,73
46,65
46,29
47,69
47,2
47,41
48,173
48,56
48,193
49,114
49,52
49,121
50,126
50,9
50,145
51,43
51,30
51,175
52,162
52,86
53,88
53,0
53,85
54,191
54,24
54,48
55,32
55,79
55,198
56,105
56,141
56,110
57,143
57,70
57,66
58,37
58,87
59,179
59,188
59,144
60,161
60,98
60,89
61,153
61,57
61,115
62,158
62,25
62,53
63,132
63,169
63,133
64,195
64,59
64,80
65,93
65,122
65,97
66,61
66,180
66,3
67,146
67,140
67,95
68,106
68,83
68,147
69,159
69,19
69,14
70,16
70,47
70,131
71,183
71,103
71,182
72,51
72,189
72,34
73,154
73,18
73,116
74,71
74,166
74,10
75,118
75,11
75,192
76,167
76,27
76,151
77,171
77,177
77,1
78,172
78,60
