bin,item
0,107
0,98
0,110
0,95
0,114
0,102
0,130
0,125
0,118
0,134
1,80
1,76
1,75
1,78
1,145
1,146
1,144
1,156
2,16
2,20
2,32
2,14
2,22
2,23
2,36
2,31
2,170
3,169
3,164
3,165
3,167
3,29
3,15
3,27
3,34
3,38
3,25
3,26
3,35
3,168
4,6
4,13
4,9
4,4
4,5
4,67
5,96
5,106
5,109
5,99
5,179
6,84
6,85
6,92
6,93
6,88
6,147
7,70
7,62
7,63
7,74
7,64
7,69
7,41
8,128
8,132
8,138
8,121
8,127
8,135
8,136
8,137
8,119
8,126
8,133
8,115
9,172
9,162
9,173
9,174
9,163
10,157
10,150
10,140
10,158
10,143
11,59
11,47
11,49
11,56
11,55
11,57
11,53
11,89
11,90
11,79
12,10
12,11
12,12
12,8
12,0
12,1
12,2
12,3
12,7
12,113
12,97
13,17
13,24
13,39
13,18
13,33
13,73
14,52
14,40
14,50
14,51
14,46
14,48
14,44
15,123
15,129
15,131
15,122
15,124
15,120
16,60
16,72
16,66
16,65
16,61
17,54
17,45
17,42
17,58
17,43
18,199
18,185
18,193
18,191
18,100
19,83
19,87
19,86
19,94
19,91
19,77
19,82
19,81
19,182
20,180
20,183
20,195
20,197
20,194
20,101
21,21
21,37
21,19
21,28
21,30
21,116
22,103
22,104
22,105
22,112
22,111
22,117
22,108
23,175
23,177
23,166
23,171
23,176
23,161
23,160
24,151
24,139
24,148
24,141
24,68
24,71
24,142
24,149
24,159
25,198
25,190
25,189
25,153
25,152
25,155
25,154
25,181
25,186
26,192
26,196
26,178
26,187
26,188
26,184
