bin,item
0,144
0,21
1,19
1,20
2,37
2,94
3,165
3,172
4,88
4,2
5,119
5,155
6,28
6,36
7,101
7,102
8,166
8,169
9,79
9,76
10,157
10,162
11,45
11,48
12,72
12,53
13,128
13,149
14,8
14,11
15,110
15,123
16,44
16,49
17,35
17,22
18,159
18,160
19,14
19,12
20,192
20,183
21,105
21,103
22,170
22,71
23,4
23,187
24,92
24,93
25,139
25,148
26,127
26,111
27,69
27,15
28,67
28,46
29,82
29,117
29,80
30,142
30,150
30,138
31,141
31,134
32,188
32,199
33,26
33,27
33,191
34,130
34,62
35,176
35,60
35,161
36,168
36,158
36,136
37,10
37,59
37,3
38,178
38,42
38,195
39,73
39,57
40,152
40,156
40,29
41,84
41,193
41,89
42,90
42,87
42,81
43,99
43,146
43,97
44,132
44,129
44,147
45,198
45,181
45,190
46,40
46,39
46,18
47,133
47,174
47,167
48,120
48,118
48,64
49,51
49,109
49,52
50,122
50,30
50,121
51,177
51,163
51,175
52,47
52,41
52,131
53,54
53,50
53,55
54,58
54,108
54,107
55,126
55,115
55,98
56,104
56,140
56,135
57,65
57,7
57,6
58,24
58,33
58,61
59,38
59,173
59,17
60,96
60,32
60,25
61,125
61,180
61,185
62,77
62,85
62,154
63,1
63,112
63,9
64,86
64,78
64,189
65,91
65,186
65,184
66,23
66,106
66,31
67,63
67,56
67,182
68,13
68,113
68,124
69,145
69,83
69,143
70,194
70,197
70,196
71,68
71,116
71,74
72,66
72,70
72,75
73,5
73,0
73,171
74,95
74,100
74,179
75,153
75,151
75,164
76,114
76,34
76,16
77,43
77,137
