bin,item
0,114
1,143
2,185
3,88
4,46
5,42
6,125
7,163
8,192
9,17
10,96
10,94
10,173
10,50
10,93
10,40
11,172
11,177
12,130
12,11
13,55
14,62
14,45
15,187
15,101
16,165
16,53
17,34
17,38
18,58
18,195
19,20
19,73
20,168
20,8
21,21
22,193
22,12
23,107
23,7
24,3
25,104
25,81
25,126
25,102
26,51
26,60
26,65
26,117
26,57
27,158
27,157
28,52
28,83
29,154
29,72
29,151
29,116
29,149
30,182
30,74
31,13
32,128
32,145
32,111
32,135
32,138
33,160
33,169
34,31
34,136
35,112
35,19
36,26
36,183
37,137
37,129
38,59
38,131
38,196
39,119
39,82
40,18
40,77
40,166
41,16
41,156
41,109
41,110
41,15
41,14
42,186
42,178
43,5
43,148
44,56
44,75
45,35
45,146
46,24
46,54
47,150
48,91
48,198
49,105
49,10
49,161
50,118
50,170
51,67
51,23
52,124
52,141
53,1
53,167
54,89
54,41
55,49
55,39
56,71
56,28
57,152
57,106
58,44
58,76
59,37
59,159
60,108
60,190
61,33
61,70
62,80
62,48
63,162
63,64
64,164
64,194
65,142
65,30
66,29
66,95
67,63
67,2
67,189
68,9
68,78
69,36
69,191
70,180
70,127
71,188
71,155
72,121
72,171
73,66
73,100
73,4
74,68
74,61
75,87
75,139
76,113
76,181
77,0
77,98
78,132
78,92
79,123
79,25
80,69
80,184
81,120
81,197
82,175
82,85
83,140
83,115
84,32
84,6
85,79
86,86
86,174
87,122
87,22
88,179
88,134
89,47
89,144
89,103
90,90
90,176
91,43
91,153
92,133
92,199
93,99
93,147
93,84
94,97
94,27
