bin,item
0,100
0,5
1,14
1,108
2,106
2,120
3,143
3,23
4,137
4,163
5,193
5,198
6,179
6,171
7,150
7,134
8,195
8,196
9,87
9,111
10,30
10,73
11,131
11,128
12,69
12,17
13,0
13,80
14,37
14,33
15,181
15,185
16,54
16,71
17,152
17,42
18,144
18,45
18,53
19,125
19,110
19,186
20,81
20,93
20,88
21,172
21,78
22,50
22,139
22,112
23,121
23,127
24,98
24,40
24,72
25,102
25,101
26,91
26,90
27,8
27,49
28,104
28,175
29,31
29,34
29,25
30,123
30,3
31,129
31,191
31,85
32,188
32,21
33,156
33,107
33,149
34,161
34,173
34,58
35,39
35,2
35,13
36,192
36,190
36,130
37,168
37,114
38,160
38,197
38,162
39,9
39,83
39,177
40,11
40,7
40,38
41,147
41,89
42,4
42,187
42,117
43,67
43,19
43,99
44,169
44,167
44,153
45,15
45,122
45,194
46,57
46,148
46,86
47,64
47,70
47,1
48,176
48,59
48,56
49,178
49,164
49,77
50,182
50,92
50,66
51,97
51,84
51,24
52,103
52,119
52,10
53,16
53,154
53,155
54,145
54,55
54,159
55,141
55,115
55,138
56,124
56,95
56,32
57,166
57,180
58,165
58,94
58,105
59,142
59,140
59,41
60,26
60,44
60,158
61,75
61,133
62,47
62,12
62,27
63,68
63,126
63,146
64,151
64,170
64,18
65,28
65,157
65,74
66,132
66,96
66,113
67,6
67,29
67,62
68,184
68,60
68,46
69,20
69,63
69,118
70,109
70,48
70,136
71,61
71,35
71,199
72,52
72,51
72,183
73,65
73,76
73,116
74,22
74,82
74,189
75,79
75,36
75,174
76,135
76,43
